episode,instance_0_reward,instance_1_reward
0,-10.00056513753147,48.20049495520652
1,-12.865004894291044,44.606528516138496
2,-163.5808171551945,-123.24216028692899
3,-557.3755136926671,-837.0255844593048
4,-540.1558900053567,-1990.7168796658516
5,-542.6406547629745,-1407.0836126729846
6,301.8030163788181,363.4689098651288
7,-491.51560898764143,-1118.215595336398
8,-599.7693979552537,-1275.4355979952961
9,-670.8519029782852,-106.03802467546484
10,-101.16030105615746,-222.14626436703838
11,-393.5224692651703,-506.78195808501914
12,19.144220306297107,-423.04200372651394
13,40.5309876699084,585.1561467153952
14,35.98660236676204,140.6277316105843
15,166.91111126214025,-342.35136804074864
16,253.1059681196031,-389.4917451831352
17,398.68237849209925,785.3708963347599
18,234.20527976749298,348.7201795130968
19,-241.19303220599429,622.7999639138579
20,175.66196784667542,362.2240076390153
21,301.81351631736663,367.53014644095674
22,209.30114688771874,396.6678653806448
23,100.14669597455547,560.6208284012973
24,419.2226629230045,609.6956015434116
25,270.15852190291446,629.8384780371562
26,-190.44750461069398,-244.5820313778895
27,84.25931746364316,641.8532349960878
28,-184.92790809341028,669.8628242127597
29,222.41675813506941,841.1038528755307
30,230.37320069638344,852.199583902955
31,108.98387355051402,892.171917758882
32,276.27277632233415,951.1292129550129
33,74.07269934585612,978.0568944513798
34,313.18128554275347,1144.4233227139339
35,290.59637767879076,1084.1835873425007
36,349.74197185258595,1067.5589045397937
37,297.456849686337,1118.5687255868688
38,483.1992185510609,1205.5105158593506
39,302.729539659461,1314.9622695483267
40,384.08136043490833,1420.68906185776
41,204.6365996133215,1501.441485978663
42,198.22034395875122,1621.090565353632
43,302.7154726142538,1474.6045824699104
44,80.72580307272638,1641.5291754258797
45,373.2551531095452,1472.8235294297338
46,305.7839489318545,1576.641271081753
47,301.69988647631635,1462.6198990219855
48,259.5232418524273,1809.0816397822928
49,402.8569365604841,1562.0855376282707
50,592.246558630238,1707.2502820566297
51,93.96559801932374,-684.7785155995953
52,502.9946791676116,1860.8890921128914
53,501.84472107420527,-550.313949957781
54,408.5042150770735,2086.968362785876
55,704.7166358447424,2258.563574973494
56,433.30590445164387,2452.9074779227376
57,478.65315639273786,2453.853910065256
58,412.0052024544909,2355.815752491355
59,659.9265412024378,2196.0726647786796
60,683.4612700942976,2359.8356693480164
61,637.4815325944114,2427.2921331115067
62,953.7252329482084,2357.8188975304365
63,672.689540475061,2606.4539254941046
64,863.7303068770357,2606.712370045483
65,1059.404674806835,2702.143048863858
66,1050.3234539483437,2703.060147471726
67,1041.8927337671564,2770.4624192025512
68,1112.0952520473957,2698.4747149255127
69,1135.8251602192454,2546.7602754309773
70,1134.8305775004878,2945.6628871262074
71,1040.85031608919,2914.437085431069
72,1056.471983803015,2867.188653798308
73,971.8965987029538,2558.154333729297
74,1135.4633433040929,2774.5244117043912
75,1155.9912783217237,2826.5025310479105
76,1087.3815840578395,2884.3314654743444
77,1269.9777505631482,3080.8191182911396
78,1064.2561167718773,2841.6052147131413
79,949.361553478965,2861.340350456536
80,1222.6325934779668,3082.5641601784155
81,1024.3320758182845,2911.8435363378376
82,1024.167037545973,2888.6891400124878
83,1216.72679465391,3246.461138818413
84,1271.3220181078345,3246.0563720352948
85,1155.381460203373,3345.7719431072474
86,1245.525472086608,3196.0938784205355
87,1259.8919723338236,3074.909938113764
88,1238.867195830714,3230.9019829230383
89,1099.9818100876573,3260.2704793661833
90,1313.833850094108,3322.74684834294
91,1179.575390807707,2684.8173139719293
92,1217.5556000085771,3422.8958828439936
93,1146.1878704150834,3312.1983102667145
94,1205.583664929712,3790.2851312332787
95,1330.2300665074313,3660.6842047255486
96,1129.4504697014654,3319.517316511832
97,1240.2591990685717,3624.140668861568
98,1170.0096442393506,-454.8678486151621
99,1043.5325804591428,3679.384961873293
100,1073.195583899801,3709.5211926270276
101,1104.1444334353118,3636.6598709896207
102,1168.3251275373473,3540.7769602974877
103,1203.3274485754675,3544.797232449986
104,1035.2337770553672,3664.7648405991495
105,1009.0368319974232,3473.089333049953
106,1084.7754466853016,3396.2151830357034
107,1215.8414853105292,3777.179392652586
108,1239.7566785960607,3638.270580317825
109,954.4049075529174,3427.5287667964585
110,1172.583116640957,3660.2931176964194
111,1054.1118503557589,3575.2903562039137
112,1026.080181456702,3632.5958255305886
113,1163.686206826406,3852.4338848404586
114,1142.8501711359906,3696.6752395238727
115,1187.9783942086185,3774.6807892024517
116,1204.9515095173251,3673.0354161616415
117,1080.2536588970918,3482.6221092790365
118,1157.3957382311492,3636.7251649796963
119,1060.5848365388647,3737.836366996169
120,1205.2020612059873,3805.9265396930277
