step,mujoco_step_times,brax_step_times
201,5.1021575927734375e-05,0.0007901191711425781
202,4.363059997558594e-05,0.0007460117340087891
203,4.696846008300781e-05,0.0008261203765869141
204,4.124641418457031e-05,0.0007736682891845703
205,4.291534423828125e-05,0.0007989406585693359
206,9.083747863769531e-05,0.0008182525634765625
207,4.982948303222656e-05,0.0009119510650634766
208,5.602836608886719e-05,0.0009050369262695312
209,4.8160552978515625e-05,0.0009591579437255859
210,4.1961669921875e-05,0.0009169578552246094
211,4.982948303222656e-05,0.0009069442749023438
212,4.291534423828125e-05,0.0009369850158691406
213,4.00543212890625e-05,0.0013849735260009766
214,5.316734313964844e-05,0.0008819103240966797
215,4.00543212890625e-05,0.0008361339569091797
216,4.315376281738281e-05,0.0007767677307128906
217,5.030632019042969e-05,0.0008640289306640625
218,4.410743713378906e-05,0.0011820793151855469
219,4.6253204345703125e-05,0.0009829998016357422
220,4.8160552978515625e-05,0.0008778572082519531
221,4.696846008300781e-05,0.0007989406585693359
222,4.38690185546875e-05,0.0008018016815185547
223,4.57763671875e-05,0.0009999275207519531
224,4.363059997558594e-05,0.0010039806365966797
225,4.506111145019531e-05,0.0008702278137207031
226,4.315376281738281e-05,0.0011322498321533203
227,4.291534423828125e-05,0.0009059906005859375
228,4.601478576660156e-05,0.0008037090301513672
229,4.315376281738281e-05,0.000904083251953125
230,4.792213439941406e-05,0.0010581016540527344
231,4.887580871582031e-05,0.0010418891906738281
232,4.7206878662109375e-05,0.0008540153503417969
233,8.7738037109375e-05,0.0012369155883789062
234,5.412101745605469e-05,0.0009009838104248047
235,7.677078247070312e-05,0.0008459091186523438
236,7.700920104980469e-05,0.0009570121765136719
237,4.38690185546875e-05,0.0009186267852783203
238,4.9114227294921875e-05,0.0009438991546630859
239,4.076957702636719e-05,0.0008702278137207031
240,4.1961669921875e-05,0.0008549690246582031
241,4.100799560546875e-05,0.0009839534759521484
242,4.124641418457031e-05,0.001043081283569336
243,4.601478576660156e-05,0.0013887882232666016
244,0.0001232624053955078,0.00133514404296875
245,5.1975250244140625e-05,0.001154184341430664
246,4.410743713378906e-05,0.0008947849273681641
247,4.792213439941406e-05,0.0011069774627685547
248,4.100799560546875e-05,0.0008447170257568359
249,3.886222839355469e-05,0.0007870197296142578
250,3.981590270996094e-05,0.0009911060333251953
251,4.8160552978515625e-05,0.0008866786956787109
252,4.1961669921875e-05,0.0010790824890136719
253,4.100799560546875e-05,0.0008571147918701172
254,4.696846008300781e-05,0.0008120536804199219
255,4.696846008300781e-05,0.0009348392486572266
256,4.482269287109375e-05,0.0009860992431640625
257,4.506111145019531e-05,0.0009009838104248047
258,4.673004150390625e-05,0.000982046127319336
259,4.673004150390625e-05,0.0008869171142578125
260,4.601478576660156e-05,0.001234292984008789
261,4.696846008300781e-05,0.0009179115295410156
262,4.696846008300781e-05,0.0011172294616699219
263,4.410743713378906e-05,0.0016109943389892578
264,3.910064697265625e-05,0.0010602474212646484
265,4.410743713378906e-05,0.0013191699981689453
266,4.1961669921875e-05,0.001257181167602539
267,3.814697265625e-05,0.0013282299041748047
268,3.933906555175781e-05,0.0009121894836425781
269,4.029273986816406e-05,0.000865936279296875
270,0.00013899803161621094,0.0007967948913574219
271,7.009506225585938e-05,0.0013589859008789062
272,6.985664367675781e-05,0.0016582012176513672
273,4.6253204345703125e-05,0.001111745834350586
274,5.984306335449219e-05,0.0010209083557128906
275,4.601478576660156e-05,0.0014801025390625
276,3.886222839355469e-05,0.001008749008178711
277,4.1961669921875e-05,0.001249074935913086
278,3.790855407714844e-05,0.0009131431579589844
279,4.506111145019531e-05,0.0008971691131591797
280,4.6253204345703125e-05,0.0008220672607421875
281,4.673004150390625e-05,0.0008723735809326172
282,4.315376281738281e-05,0.0009076595306396484
283,4.315376281738281e-05,0.0010421276092529297
284,4.00543212890625e-05,0.0011339187622070312
285,3.910064697265625e-05,0.001567840576171875
286,4.7206878662109375e-05,0.0010576248168945312
287,4.506111145019531e-05,0.0009579658508300781
288,4.506111145019531e-05,0.001085042953491211
289,4.315376281738281e-05,0.0009169578552246094
290,4.00543212890625e-05,0.0009760856628417969
