episode,instance_0_reward,instance_1_reward
0,-3.9633221804981202,41.75355770184251
1,-5.677112496896458,43.10755526261346
2,-13.08687975193654,51.61328710203816
3,-12.474967477106407,44.827001215106066
4,-8.249752709366522,47.02574593593181
5,-9.61216418056553,47.096588753236574
6,-12.713272438897947,44.971990638339776
7,-10.194967924781519,43.08017575769918
8,-163.90985122818546,-506.0129028680385
9,-144.16819608978432,-746.567856736714
10,-100.90438331382646,-172.59380063897697
11,-245.58271206226584,-207.8525753939175
12,-202.7625823358901,-545.2809568941593
13,-106.82694672136887,-86.69033049687278
14,-79.99511579600147,-374.07173081685323
15,-179.33692031009264,-161.73195777674118
16,-212.63604041299385,-400.46660965890624
17,141.95823415445315,307.42874545702944
18,398.1513346370658,-15.586268318322254
19,408.85457044032313,-567.2234117300395
20,385.61771775480884,-135.69100246163725
21,410.1047780391357,-166.56824290560326
22,537.4022709313693,-166.0126882801851
23,680.3178055636797,-231.62654956663027
24,627.4923108663525,14.486034666624619
25,725.6203141079749,-187.21876782987965
26,744.7999559191231,-133.39009886153508
27,817.3063345208301,-77.72463363225688
28,734.1084349990953,39.91561188152991
29,918.2192484559928,-122.78281108645024
30,923.4530621535258,-35.47088468191214
31,829.3197401466925,-194.47294659769977
32,555.1661738944625,-132.63699507069032
33,807.2997929277684,-73.96630371827632
34,911.6893082286481,-202.17312780506472
35,941.9364049262923,-24.75286401748599
36,1040.1642880705658,-73.46518604907033
37,1015.8949796692041,87.17806021911383
38,1046.546260430371,-45.780101493466645
39,959.1154778335954,83.21886080618424
40,970.8461613997167,85.50694687420037
41,1067.0681241930358,-100.15634287107969
42,959.7446873368357,178.1139742723899
43,1005.8262432156362,220.16663467208855
44,1085.3351774087287,35.18816758651519
45,1060.967185899499,34.68251974589657
46,1145.7451230698207,-102.81127946090419
47,1144.185977142105,80.50431409222074
48,1081.8395322770407,288.73992267626454
49,1144.4085762291024,-39.16207004359603
50,1219.4405184114778,152.6909436113201
51,1186.947834695362,-14.5883521232754
52,1208.0038675485916,-80.05024934047833
53,1266.9863289135883,-362.4976719082333
54,1218.6115088520291,-105.04450505122077
55,1165.7379979725586,-21.109770105336793
56,1241.6022664810848,-15.475559615762904
57,1201.4567544092952,-119.68072293823934
58,1231.4615360638456,24.152260342918453
59,1288.6543176156047,-44.60104859113926
60,1225.0897711178486,-88.60783298662864
61,1275.6477856642105,-62.75428949321213
62,1266.2394887112728,-5.766641611291561
63,1302.0501772047742,-61.441127328551374
64,1323.8277353699973,-53.03819528814347
65,1343.935991206765,31.107302773569245
66,1351.1983828865023,241.59160674369195
67,1335.8907037972992,-52.1605205249507
68,1381.4209600678714,95.76653553225333
69,1372.9583987780225,61.12930265837349
70,1303.5320950551054,134.51317908416968
71,1422.5888724468932,61.613906119251624
72,1467.734245989062,-86.99133303959388
73,1414.373147493998,-56.64803714118898
74,1466.5952110889361,-45.09763035420383
75,1432.8378313557473,-12.113823701263755
76,1465.11490392948,1.7906560897786221
77,1385.491684310833,163.72051374136936
78,1418.0179644429818,98.06595985381864
79,1367.4807968406026,182.28941753855906
80,1361.2863570080024,146.02667836926412
81,1352.2289201414258,212.7887126308633
82,1462.8338084211894,9.145458547282033
83,1536.9608116485174,246.1456360653974
84,1408.1949527197114,205.22110573863029
85,1437.501733418313,336.64913762477227
86,1545.5870134995143,200.15386919048615
87,1477.6859500547139,74.64470823237207
88,1582.2005258118184,170.29326058286824
89,1503.7881282843298,-4.02200535783777
90,1452.46390296243,72.31538207791164
91,1573.5740302883723,198.81620896072127
92,1540.2476132382635,270.8302602439653
93,1554.7012103237669,-316.0965706272982
94,1484.8503348584964,136.51807780726813
95,1624.8112567771993,108.68964777322253
96,1505.880697525466,142.38727235875558
97,1637.1279140077686,183.3762030338621
98,1509.0768685408927,208.09556282812264
99,1571.6534478422643,167.11728216624033
100,1474.8024492488457,-109.16315780841978
101,1530.6502208587378,-76.4226276179761
102,1511.5141317707685,-125.48335937543015
103,1582.5414731845703,74.11850537912687
104,1619.4346948144548,202.23187210373726
105,1582.9965778130836,-26.657231986755505
106,1528.9280560204265,285.1492179784582
107,1583.797982672035,206.828406111832
108,1531.8956305566687,134.53475114169123
109,1604.2071875529127,154.70365214365302
110,1491.5461380081138,10.836068270349642
111,1658.0239642242032,232.9971026313433
112,1579.55948550008,219.00625553610735
113,1597.5692944481762,255.1865548081696
114,1625.9487551084812,307.62729638745077
115,1538.544780272096,284.6243627786462
116,1528.7995033486854,269.6712790878955
117,1581.267576968344,414.3705573037005
118,1595.0339737913132,250.52227043313906
119,1635.0453990565584,321.89082069383585
120,1592.129880695087,292.51885469804984
