episode,td_error
2,0.8553536
2,0.70659304
2,0.59157693
2,0.5282035
2,0.4264708
2,0.36035338
2,0.31752503
2,0.32060614
2,0.31617972
2,0.30209172
2,0.36721194
2,0.33754605
2,0.30783957
2,0.32161307
2,0.27445632
2,0.24545985
2,0.28079408
2,0.24964648
2,0.24740084
2,0.22225082
2,0.22342798
2,0.23579316
2,0.2089813
2,0.21644159
2,0.21911186
2,0.21623473
2,0.20149943
2,0.19388527
2,0.19553539
2,0.19429007
2,0.17803565
2,0.2038502
2,0.19412294
2,0.17779022
2,0.15945053
2,0.1666038
2,0.16009584
2,0.17224541
2,0.16323404
2,0.16415778
2,0.15731934
2,0.14872561
2,0.14761132
2,0.15526843
2,0.123072416
2,0.14097102
2,0.11776124
2,0.14001504
2,0.1353481
2,0.14366405
2,0.124289915
2,0.1275947
2,0.12680306
2,0.11769752
2,0.1177637
2,0.11988835
2,0.11672801
2,0.109486654
2,0.09916969
2,0.097436234
2,0.1108602
2,0.09336713
2,0.09901952
2,0.096856005
2,0.09088902
2,0.083942585
2,0.092253536
2,0.086003706
2,0.09638934
2,0.0914614
2,0.09201713
2,0.07882002
2,0.083943576
2,0.082041495
2,0.092807785
2,0.081092596
2,0.08668935
2,0.075451456
2,0.076417565
2,0.08712162
2,0.082139626
2,0.08699979
2,0.07477532
2,0.07698783
2,0.07400555
2,0.07734951
2,0.07282081
2,0.07920199
2,0.0778393
2,0.079008676
2,0.072546065
2,0.07448428
2,0.07900253
2,0.07069984
2,0.07841928
2,0.07720816
2,0.07589914
2,0.07024929
2,0.07274386
2,0.07197511
2,0.07509837
2,0.066059075
2,0.070317104
2,0.076033264
2,0.06720266
2,0.0777923
2,0.07239777
2,0.06569153
2,0.06390028
2,0.059813336
2,0.07183221
2,0.065190375
2,0.06448299
2,0.061062913
2,0.06710744
2,0.068073325
2,0.06470199
2,0.070948996
2,0.073311
2,0.06581338
2,0.063589804
2,0.061690234
2,0.06215334
2,0.06659589
2,0.06525757
2,0.06292044
2,0.062886715
2,0.06880277
2,0.069943994
2,0.06329991
2,0.0633387
2,0.06654637
2,0.06740809
2,0.06484224
2,0.065532096
2,0.062062874
2,0.064172775
2,0.057623193
2,0.061040588
2,0.051122807
2,0.062166646
2,0.06780272
2,0.061164998
2,0.06867536
2,0.06095186
2,0.061253875
2,0.06066694
2,0.06361652
2,0.06407131
2,0.076019175
2,0.064063504
2,0.06154588
2,0.066366866
2,0.06241883
2,0.06387242
2,0.06730816
2,0.06567125
2,0.062172145
2,0.06704382
2,0.065263346
2,0.062298834
2,0.06367244
2,0.066662416
2,0.06622724
2,0.07105942
2,0.058872014
2,0.06295034
2,0.07004664
2,0.057868198
2,0.07017727
2,0.061791763
2,0.068962306
2,0.06938688
2,0.056905653
2,0.05986194
2,0.056779586
2,0.059007708
2,0.05892776
2,0.05432631
2,0.05937396
2,0.0630613
2,0.054051112
2,0.05823097
2,0.058817625
2,0.052093845
2,0.05767376
2,0.059975214
2,0.05594308
2,0.05410622
2,0.058916856
2,0.055658977
2,0.058026306
2,0.06117328
2,0.05810149
2,0.058471166
2,0.05003944
2,0.06305907
2,0.058488153
2,0.05097646
2,0.060355082
2,0.06813219
2,0.059268203
2,0.063438624
2,0.057866715
2,0.06878947
2,0.057783455
2,0.05924757
2,0.072862215
2,0.05692979
2,0.06326747
2,0.06728606
2,0.05530275
2,0.06120764
2,0.062280156
2,0.061422773
2,0.059534427
2,0.05828607
2,0.056354582
2,0.061098002
2,0.05660099
2,0.062212013
2,0.05935049
2,0.056716166
2,0.05747488
2,0.06200732
2,0.05352784
2,0.053166028
2,0.059345283
2,0.059221897
2,0.056190744
2,0.04839603
2,0.06064296
2,0.061005607
2,0.05040092
2,0.0579513
2,0.05581826
2,0.055183917
2,0.05369465
2,0.05926212
2,0.05197747
2,0.055679485
2,0.04872346
2,0.057289436
2,0.053463157
2,0.058813334
2,0.052643523
2,0.060269788
2,0.059467968
2,0.061294317
2,0.05197441
2,0.056398552
2,0.058030814
2,0.0645086
2,0.053720593
2,0.054788545
2,0.059328437
2,0.06095124
2,0.05591533
2,0.0520685
2,0.056983195
2,0.054587647
2,0.052336596
2,0.059961833
2,0.05979429
2,0.061397366
2,0.06279861
2,0.057533976
2,0.0511557
2,0.05388584
2,0.063661255
2,0.05519877
2,0.05706208
2,0.061478987
2,0.056974348
2,0.049458243
2,0.05960002
2,0.05155066
2,0.06479675
2,0.051049575
2,0.055239666
2,0.06481646
2,0.06384834
2,0.05810839
2,0.05597768
2,0.05585309
2,0.06659156
2,0.06487979
2,0.06471746
2,0.052868016
2,0.058753677
2,0.052320123
2,0.058432825
2,0.05376634
2,0.05682756
2,0.051343583
2,0.055927407
2,0.053451046
2,0.05524929
2,0.053572364
2,0.051497165
2,0.055102956
2,0.058675878
2,0.059393004
2,0.055263884
2,0.05845055
2,0.05598116
2,0.05254348
2,0.05156936
2,0.05633457
2,0.06929772
2,0.059640013
2,0.06417287
2,0.06262483
2,0.047715694
2,0.06005179
2,0.054122936
2,0.059197173
2,0.051732913
2,0.059057567
2,0.056370996
2,0.05120525
2,0.060745433
2,0.053111374
2,0.057242263
2,0.05186017
2,0.055854477
2,0.056338973
2,0.049941026
2,0.06300058
2,0.06251021
2,0.06330976
2,0.06098053
2,0.05680142
2,0.06016045
2,0.056065314
2,0.060296595
2,0.061777264
2,0.051239893
2,0.053851657
2,0.06322354
2,0.056142114
2,0.06160267
2,0.056713972
2,0.053606212
2,0.054160837
2,0.050737828
2,0.059167843
2,0.05879672
2,0.056761622
2,0.05596406
2,0.054577485
2,0.06043396
2,0.056538682
2,0.06735632
2,0.04990363
2,0.05903164
2,0.058490448
2,0.061302364
2,0.053243496
2,0.051416676
2,0.065972954
2,0.04991453
2,0.053700477
2,0.04920549
2,0.05559688
2,0.0528422
2,0.05036728
2,0.045503464
2,0.05590567
2,0.053173456
2,0.053646706
2,0.050702535
2,0.051009335
2,0.052034877
2,0.048546657
2,0.054761715
2,0.048079673
2,0.049621224
2,0.0500318
2,0.052207112
2,0.054582767
2,0.053199455
2,0.047098927
2,0.06192922
2,0.052414536
2,0.05906748
2,0.061790444
2,0.054691352
2,0.048445303
2,0.05809612
2,0.053708933
2,0.058455095
2,0.046436526
2,0.054605793
2,0.055634193
2,0.053846903
2,0.06364732
2,0.05829689
2,0.05575324
2,0.04537641
2,0.06803301
2,0.051353708
2,0.06046881
2,0.05360251
2,0.06957005
2,0.048620924
2,0.059735917
2,0.05599008
2,0.072163984
2,0.059876647
2,0.051439665
2,0.08052997
2,0.057095088
2,0.072115466
2,0.047343336
2,0.070521474
2,0.05217348
2,0.0596997
2,0.060816754
2,0.053864907
2,0.055210825
2,0.057796348
2,0.05151803
2,0.056110464
2,0.056204356
2,0.05208852
2,0.0589577
2,0.05321911
2,0.05211865
2,0.054474678
2,0.04960303
2,0.05092609
2,0.05275646
2,0.05047787
2,0.052656054
2,0.05481187
