episode,td_error
8,3.360804
8,3.313263
8,3.196396
8,2.992757
8,2.9119031
8,2.6974466
8,2.6344013
8,2.5254993
8,2.4258647
8,2.3288257
8,2.1677752
8,2.1461596
8,2.0042346
8,1.9275461
8,1.8703107
8,1.7004254
8,1.6293557
8,1.5682752
8,1.5212958
8,1.38958
8,1.3258135
8,1.1755459
8,1.202017
8,1.0789859
8,1.0192025
8,0.91864777
8,0.9025365
8,0.9013833
8,0.7939943
8,0.70215195
8,0.6868271
8,0.54613286
8,0.5881752
8,0.43151528
8,0.47848624
8,0.48533046
8,0.4849843
8,0.47843665
8,0.40992814
8,0.3576722
8,0.45810646
8,0.43613762
8,0.4051234
8,0.4305732
8,0.43152884
8,0.4559943
8,0.42455137
8,0.34914374
8,0.4061921
8,0.35408956
8,0.40014523
8,0.38325375
8,0.37436175
8,0.3613344
8,0.39332616
8,0.34114107
8,0.34127823
8,0.34657058
8,0.33412123
8,0.33399722
8,0.31772408
8,0.32142055
8,0.3135608
8,0.3004762
8,0.28729808
8,0.2864759
8,0.29086083
8,0.2851473
8,0.29577172
8,0.26315188
8,0.25506002
8,0.29077628
8,0.23519383
8,0.24748617
8,0.24463756
8,0.25877148
8,0.27345878
8,0.27162534
8,0.27379784
8,0.2779578
8,0.24924411
8,0.24026799
8,0.2572962
8,0.2548657
8,0.27830487
8,0.2614886
8,0.24559402
8,0.27078396
8,0.24706341
8,0.26759666
8,0.2661751
8,0.25293708
8,0.2415016
8,0.23082918
8,0.29347092
8,0.26055497
8,0.27452606
8,0.22284229
8,0.26414356
8,0.26850164
8,0.23116212
8,0.22732383
8,0.24943809
8,0.248636
8,0.23622663
8,0.23069209
8,0.23607111
8,0.23367713
8,0.22065309
8,0.21910945
8,0.22585136
8,0.21556348
8,0.21863747
8,0.21776932
8,0.23642564
8,0.22989723
8,0.22800055
8,0.19299279
8,0.20623857
8,0.1972625
8,0.20952561
8,0.23414546
8,0.21064177
8,0.21932374
8,0.20411628
8,0.22284715
8,0.21587485
8,0.2109766
8,0.19972764
8,0.20946403
8,0.2229176
8,0.2035879
8,0.20607686
8,0.2126137
8,0.18797049
8,0.19983882
8,0.19593525
8,0.19887124
8,0.21052921
8,0.20440814
8,0.22028016
8,0.21184938
8,0.19934464
8,0.1933828
8,0.19742629
8,0.2136957
8,0.19998012
8,0.19446078
8,0.21404164
8,0.20744878
8,0.18645895
8,0.19671793
8,0.20606749
8,0.19839728
8,0.1947385
8,0.183898
8,0.21741632
8,0.19447553
8,0.21688405
8,0.23313469
8,0.21390931
8,0.20904219
8,0.22587001
8,0.19777837
8,0.21781172
8,0.23584628
8,0.21842237
8,0.22481161
8,0.21335222
8,0.19934371
8,0.22179809
8,0.23985082
8,0.18217745
8,0.18985936
8,0.1973087
8,0.20593193
8,0.19946072
8,0.20690495
8,0.1978467
8,0.22225419
8,0.20626515
8,0.23736069
8,0.22858211
8,0.24328563
8,0.22603235
8,0.22205067
8,0.23671025
8,0.2256834
8,0.2426186
8,0.21959873
8,0.2129707
8,0.22450927
8,0.2492021
8,0.26391935
8,0.24745132
8,0.24448662
8,0.21140206
8,0.25029767
8,0.21846321
8,0.21386468
8,0.22396632
8,0.22333011
8,0.21181224
8,0.20889387
8,0.2312124
8,0.23105404
8,0.21483062
8,0.23406544
8,0.252867
8,0.23978804
8,0.23840185
8,0.2520222
8,0.26026908
8,0.24165583
8,0.2126852
8,0.22392169
8,0.22224627
8,0.20671135
8,0.21373908
8,0.20058575
8,0.1987248
8,0.22081457
8,0.22449246
8,0.20911837
8,0.21754827
8,0.21186326
8,0.2312647
8,0.23778677
8,0.23938918
8,0.23245633
8,0.22490692
8,0.2190538
8,0.2294329
8,0.21908678
8,0.2306521
8,0.22170559
8,0.22468588
8,0.22072825
8,0.23854822
8,0.21478908
8,0.20571996
8,0.22755903
8,0.22177163
8,0.22672659
8,0.23707664
8,0.2368292
8,0.27201378
8,0.24163045
8,0.21468057
8,0.22326493
8,0.22883035
8,0.22313456
8,0.20937689
8,0.26059955
8,0.19806972
8,0.23260017
8,0.20294532
8,0.23133412
8,0.21535505
8,0.20378345
8,0.24092466
8,0.21371
8,0.206999
8,0.22053829
8,0.22821298
8,0.23813501
8,0.229837
8,0.22731452
8,0.22924483
8,0.2490436
8,0.22070831
8,0.24660483
8,0.2551531
8,0.245474
8,0.23685029
8,0.23578383
8,0.22584161
8,0.22797197
8,0.22656986
8,0.21826538
8,0.23507077
8,0.23150197
8,0.21665852
8,0.2222996
8,0.22324356
8,0.22880699
8,0.23048906
8,0.24472074
8,0.20690523
8,0.23260215
8,0.21952865
8,0.24877137
8,0.23098253
8,0.22983581
8,0.24675441
8,0.23116714
8,0.22685017
8,0.24839379
8,0.22391215
8,0.2691953
8,0.23654412
8,0.2204524
8,0.21656297
8,0.22454229
8,0.21404614
8,0.20802541
8,0.1892067
8,0.22718051
8,0.22183628
8,0.20224613
8,0.21217576
8,0.21300182
8,0.20749909
8,0.21072808
8,0.26351225
8,0.21750122
8,0.2224607
8,0.26094607
8,0.24218783
8,0.22962278
8,0.24501735
8,0.25089973
8,0.26199
8,0.2605204
8,0.2171818
8,0.22021379
8,0.2183904
8,0.20232496
8,0.21146451
8,0.19265811
8,0.2054819
8,0.19565131
8,0.21045464
8,0.20967801
8,0.21489236
8,0.21245341
8,0.22793528
8,0.20886403
8,0.22032957
8,0.24769253
8,0.23688139
8,0.21845305
8,0.24032412
8,0.23842363
8,0.23253036
8,0.22937009
8,0.23242018
8,0.21762206
8,0.24072963
8,0.22513595
8,0.23040698
8,0.2187885
8,0.2403157
8,0.21642402
8,0.23976448
8,0.21899351
8,0.23079106
8,0.24365829
8,0.20916715
8,0.23644093
8,0.20838904
8,0.26220626
8,0.21199113
8,0.2290478
8,0.27807492
8,0.24248704
8,0.21807644
8,0.21430857
8,0.22287849
8,0.23046178
8,0.2726513
8,0.2060853
8,0.22417088
8,0.25889602
8,0.19430971
8,0.26837173
8,0.22268783
8,0.23014145
8,0.21540996
8,0.22953567
8,0.22029346
8,0.23794669
8,0.23337626
8,0.22400738
8,0.22254829
8,0.23387122
8,0.25124717
8,0.22840682
8,0.23290235
8,0.23059645
8,0.23100267
8,0.21032804
8,0.25186652
8,0.21205352
8,0.23564535
8,0.24906603
8,0.24784566
8,0.20751482
8,0.23078983
8,0.23601215
8,0.21871267
8,0.21684168
8,0.25035936
8,0.26528156
8,0.23827153
8,0.22766739
8,0.22576824
8,0.27603498
8,0.23981175
8,0.2508045
8,0.24452877
8,0.21183625
8,0.24643725
8,0.22942144
8,0.23897457
8,0.21597597
8,0.20461696
8,0.24865943
8,0.20802203
8,0.22789067
8,0.2639652
8,0.26216757
8,0.251714
8,0.2488876
8,0.24908534
8,0.23375674
8,0.2848112
8,0.24310592
8,0.26410037
8,0.2457951
8,0.2725311
8,0.22278568
8,0.24888074
8,0.24166948
8,0.23746654
8,0.25468513
8,0.23935679
8,0.2188861
8,0.19709581
8,0.22370027
8,0.24305095
8,0.2882983
8,0.23919116
8,0.2269716
8,0.21657851
8,0.24820407
8,0.26504263
8,0.28086
