episode,mujoco_reward,brax_reward
0,-9.220382347213569,46.3773810142884
1,-11.273424215643097,43.52268598572118
2,-10.706276823885052,42.06950084204436
3,-11.016826808801024,48.839567785093095
4,-9.747030986474009,46.11817931741098
5,-7.027262307053485,46.42474950194446
6,-6.6012097033985775,48.930293260588996
7,-9.268557508216844,49.690202352130655
8,-185.59759409959173,-661.7547769897501
9,-102.06750683423479,-621.2487234659493
10,-100.14506015876137,-450.3932546983706
11,-216.779331525381,-224.4031155583798
12,-176.71001221698268,-145.1227197793487
13,-118.3417747337241,-296.1271810310427
14,-74.98618418838731,-234.3097219571937
15,-231.3318358072254,-129.50486039547832
16,22.410353169123237,-442.61730595568224
17,238.23282904289337,-218.26973177224136
18,440.7836420744479,-289.771359492559
19,583.4242865263091,-393.1424449735787
20,-320.28719878653504,-185.9806250137044
21,-321.3758084858895,-334.94160433951765
22,-97.42160660310205,-179.93635520874523
23,98.22126230062172,-379.3291417520959
24,337.2236556950031,-339.52375242026756
25,489.30654735717235,-533.528135197761
26,749.6890442896217,-464.6812020452926
27,588.0249635320762,-448.42980317701586
28,1195.304173013574,-402.08670483351307
29,686.1272475236852,-466.5674605346285
30,730.9972275184648,-418.84504747227766
31,617.5349207536713,-431.6526143072406
32,827.2096549001269,-614.5341905090027
33,770.8039833908144,-313.64518481517734
34,877.3649918911908,-592.1568853780918
35,1486.596116018966,-376.44556891260436
36,1131.310801060531,-453.9620513977716
37,1301.7084999892431,-588.3448459249921
38,853.2387806777925,-120.548226332583
39,785.6818922643458,-271.1148053742363
40,1006.5179782949024,-384.56991459513665
41,1009.6707956271141,-437.34462894964963
42,1535.5455795870394,-452.48013609461486
43,1390.2816987664191,-499.75420551374555
44,1885.3030647618589,-424.5480807903223
45,1931.1766278955738,-527.279653967591
46,1844.3199731213056,-481.536134506925
47,1948.4934154522507,-485.5143004086567
48,2118.4752645477693,-433.1457868902944
49,983.9993644328952,-450.3039030227519
50,2383.9090793616588,-421.96197299539926
51,2287.82155079689,-396.55048448359594
52,2037.5661308476163,-497.3593954882235
53,813.4646789372075,-407.91859182697954
54,941.1736130614364,-353.98260596976615
55,2553.4542855402246,-477.61763049321416
56,2386.8692774202445,-522.5941726046149
57,2416.6066735327577,-498.37699509985396
58,2542.384703278412,-340.22734907860286
59,2418.578341144431,-377.2965174675919
60,2613.076033961323,-289.4932023543297
61,2528.1313519523337,-293.0428074611118
62,2654.5106075833696,-251.16664900555043
63,2652.943055785433,-140.02482100910856
64,2905.2611361649597,-315.6178175727837
65,988.6793522758215,-519.4109182561715
66,1136.6069002371512,-143.93597250180028
