episode,instance_0_reward,instance_1_reward
0,-6.861849906937216,41.64315293075924
1,-9.79143381441953,46.48049271895434
2,-297.6303097090662,-1054.1372542232275
3,-268.1805700039776,-293.92058419669047
4,-593.9663779749615,-1697.3814335912466
5,-266.89439593380814,-1672.620695611462
6,-437.7991201846514,-2350.6140021961182
7,-436.7242474524995,-1457.2410678341985
8,-427.6669510862108,261.2237572945887
9,-223.81709055213224,-196.83084536490787
10,-249.8591168471973,-214.06357521563768
11,-291.4165460717847,52.434108327121066
12,-166.49793660397535,41.12364852768951
13,-150.01879839185256,-227.44401761708286
14,24.745956049690285,-563.6511908875837
15,-165.26575713481998,-658.9106650265749
16,378.99437846047783,196.109098707675
17,-370.58607896612506,-411.19409707092564
18,119.95231724100908,142.35830315369458
19,269.79033824872914,13.844127491815016
20,413.8348324022538,489.85192673292477
21,496.2157577380516,555.8308541863225
22,547.3762317018573,532.5974614637526
23,537.8967776348152,559.3084092056379
24,591.0021812609842,371.5297102687182
25,592.8176046805731,819.7366688596085
26,703.8184609177001,483.5213853571913
27,719.8491543883786,863.8908654106781
28,819.8734653180456,768.2360752206296
29,487.0437986023729,954.6607065033168
30,1046.3894614365868,1178.232365813572
31,1199.9455325051342,1256.5992673859
32,1233.5487725560129,1140.7544085741974
33,1307.8645255413694,1284.6553309964947
34,1121.0684151355485,1145.6441888338886
35,1457.9168944519322,1520.5067245131359
36,1548.3441885496575,1574.3725263886154
37,1660.5298431522556,1664.4211425632238
38,1627.3443863682394,1467.7415047530085
39,1571.693296449802,1769.0491153039038
40,1506.2681358469968,1818.1009481176734
41,1625.4957948193558,1593.5496948938817
42,1691.25595294631,1353.9971550072078
43,1660.654447280772,1792.6009013727307
44,1384.2445441325076,2027.6270522829145
45,1449.6567411135063,1945.6393470168114
46,1383.1630800874323,1941.5231348574162
47,1773.420354266734,2027.3250318914652
48,1518.872472953993,2061.2092241966166
49,1543.4969773743533,2188.6936525609344
50,1568.7930414673888,2278.479260005057
51,1450.4742173644495,2000.0990080200136
52,1565.5372667242793,2054.2711311597377
53,1959.7369234662574,2119.368083169684
54,1617.6055493331114,2287.6427124105394
55,1529.1931412136148,2208.554270412773
56,2002.1055123825863,2142.455161363352
57,2007.1143811474676,2096.2865554532036
58,1847.6382913070834,2217.5976158082485
59,1915.6992844105466,2385.646184852347
60,1707.7027620833178,1974.8086181357503
61,1703.6576695336082,2129.0421453032177
62,1953.0441028989947,2383.7269330937415
63,1985.4228175301557,-346.38120273081586
64,1685.5944202671735,2267.6625586454757
65,2010.0367028740357,2117.959875142318
66,1852.2010292422988,2393.875461831689
67,1919.1602067330837,2308.031942822039
68,2035.5608482616003,2487.853596213972
69,2040.4645611835954,2274.074574674014
70,1946.899430674941,2826.702753642574
71,1799.3703138631429,2417.160736371763
72,1834.3587332548993,2404.698170032352
73,1846.2863378039563,2405.1571245752275
74,2002.130218305681,2651.305479325354
75,1943.0786563887182,2251.3758549429476
76,2009.1236464170343,2287.7217079675756
77,2130.4502511234436,2300.839807493612
78,2111.596464243285,2697.5622685123235
79,2023.5834243990162,2418.4040040480904
80,2163.7630946253894,2209.163658321242
81,2076.8215492686595,3189.714652456343
82,2159.05713643316,2690.9895396977663
83,2156.737095198877,2487.405131518841
84,2114.5092818196213,2598.3031648071483
85,2176.6363761079065,3024.8142945255386
86,2201.3040691486153,3046.667027644813
87,2139.0562189187067,2513.147424863884
88,2328.6273615636446,3008.8577275965363
89,2359.3978342712,2848.0447075739503
90,2192.8788143579864,2809.155267423019
91,2200.126063605071,2681.028744466603
92,2207.1556919255236,2647.0679575689137
93,1871.830005703684,2781.4310456449166
94,2010.5310305017558,2734.094486437738
95,1989.7618023057055,3124.532066091895
96,1772.324740477586,3001.2339674448594
97,2457.0881682456084,3003.5599868521094
98,2251.389873682025,3068.0525162434205
99,2377.103935623174,2970.5671098772436
100,2261.650901610699,-99.0565744689593
101,2122.8784625832786,3154.665033698082
102,2219.956084903327,3147.204659473151
103,2183.2641217057635,3132.1521978527308
104,2214.7221670954186,3288.552419011481
105,2358.4471915779773,3354.9667383134365
106,2171.3559601235083,3358.257031612098
107,2220.70250766288,3298.590187416412
108,2322.5542638390643,3285.7317743226886
109,2309.7531215509225,3373.7897969149053
110,2127.2283429097283,3272.2022876776755
111,2222.617185412443,3332.436252705753
112,2337.277242165904,3327.901586584747
113,2237.8196797833384,3453.3815535670146
114,2379.995111234619,3281.637205924839
115,2154.7076289456954,3452.2318187784404
116,2106.316168367097,3431.952665504068
117,2082.499394837954,3444.9510304257274
118,2249.2741465058,3368.59373719804
119,2309.3037868969104,3581.7899672314525
120,2261.49108501059,3471.2601750334725
121,2272.8669715472356,3340.34234992601
122,2304.173394503848,3474.474531047046
123,2218.1383497148513,3602.9499591216445
124,2313.055463868847,3650.7625088766217
125,2313.9630141192665,3624.346067648381
126,2264.5349985085018,3499.604104071157
127,2215.5598726006883,3595.327571514994
128,2179.630810611487,3592.5180076248944
129,2230.805964270828,3595.754561925074
130,2162.4950653771257,3611.7949349954724
131,2232.849075009688,3501.6857084855437
132,2252.299940855324,3670.9426979720592
133,2135.5255492161346,3576.1656577922404
134,2233.331355000233,3760.9911842271686
135,2126.9315652394675,3762.1293165721
136,2200.7505179514133,3713.214433886111
137,2319.3519940187184,3712.881578164175
138,2346.391650020807,3763.7408127952367
139,2354.5090868733487,3664.4500262513757
140,2253.6420747195248,3836.438837595284
141,2296.7199477044005,3767.177655313164
142,2251.4252193893585,3807.3484003916383
143,2258.555823679795,3878.3758401460946
144,2236.209808022286,3844.2958460708614
145,2223.0120495982674,3795.3602639902383
146,2032.6422918036255,3999.620719546452
147,2244.9288499533227,3934.9991091554984
148,2209.2630463684704,3838.032759369351
149,2282.71986516504,3874.9530739039183
150,2219.823487492156,3909.495337098837
151,2281.3573623796983,3991.9299765378237
152,2138.6972660091383,4011.6661894842982
153,2194.6311780388323,3882.3307164870203
154,2024.3916668824872,3796.4511094968766
155,2147.435444414078,3859.2866150662303
156,2232.3527672626433,3877.286106325686
157,2126.487737392876,3805.606754425913
158,2194.818479491836,3680.0814203638583
159,2101.3731598991326,3649.0271123778075
160,2145.947080543216,3765.93566217646
161,2116.810277024265,3808.2183058007504
162,2098.5658403676734,3737.034376129508
163,2125.0126187243072,3718.839263406233
164,2198.625514494598,3875.7254622019827
165,2206.1517575279095,3922.358912266791
166,2115.711223944817,3799.411365531385
167,2199.759398065489,3771.173443965614
168,2222.688851566329,3802.456385454163
169,2203.298522753538,3809.0862922603264
170,2145.6177274439297,3971.1279260888696
171,2250.6697318137876,3863.6451365686953
172,2220.32465652776,4123.945067502558
173,2093.0125577105964,3914.7125101983547
174,2119.2424018090887,3968.082450784743
175,2158.471226356461,3851.825937250629
176,2077.807965232887,3798.64569114428
177,2094.4493795375133,3924.7384092882276
178,2127.3702538170814,3900.4739014208317
179,2059.126726889852,3985.112404037267
180,2205.18299510829,4121.985897798091
181,2181.857989755294,3978.767606213689
182,2215.3069374116176,4113.403680833057
183,2128.1613380243834,3998.923602710245
184,2180.000257921019,3990.247613579035
185,2181.0604230245535,3640.1541086453944
186,2196.2367499840725,3801.371172796935
187,2110.7162695791485,3975.6498641012004
188,2079.8738833952657,4042.776438549161
189,2026.875639784933,3940.0580951943994
190,2130.0555695247317,4075.5753509029746
191,2057.6219533992034,4017.691608913243
192,1984.5691860963059,3986.38082358893
193,2047.4888661747812,4059.0382206942886
194,2113.9373895709064,4045.716672498733
195,2056.4555330868943,3935.5567704364657
196,2129.464636909224,4114.363093386404
197,2030.2030372375332,3938.3480480238795
198,2041.4567585604423,3906.4595349542797
199,2150.352890216842,3801.3054755181074
200,2005.3697532133601,3995.0429875580594
201,2155.762272092624,4081.412712931633
202,2151.8989869948355,3983.294052798301
203,2036.486484433952,3901.7751660235226
204,2028.3014412761038,3928.1865274608135
205,2056.865910843394,3986.5342853553593
206,2025.564384080162,4077.1901462245733
207,1998.4646377762722,4050.658930771053
208,2100.8325210587113,4036.5269614197314
209,2145.9948391902726,4113.946205820888
210,2111.1545959078676,4015.2396611003205
211,2029.70850305047,4146.027726195753
212,1989.0784911508215,3978.4859139472246
213,2000.561135045612,4022.786104261875
214,2220.40891944027,4050.4264744520187
215,2168.6898863747315,4170.433110408485
216,2209.9168706028076,4175.692895177752
217,2123.959610398209,4070.3898913040757
218,2119.824519017065,4148.828824434429
219,2133.2541164006084,4051.7762365881354
220,2077.774863055891,4181.18371671997
221,2085.2300629857264,4231.318924944848
222,2166.9199825366522,4230.7953687370755
223,2124.079511294365,4144.13043648703
224,2066.9422070589026,4238.641708973795
225,2131.552722311006,4063.2627930641174
226,2140.286724904384,4180.81962697953
227,2214.6168615479255,4296.516630932689
228,2122.731058539694,4089.7853814177215
229,2088.343337735069,4176.908481449587
230,2201.255043286069,4263.631491828011
231,2111.5660199047393,4299.587218222208
232,2204.33220601872,4343.611913939938
233,2163.900548551737,4281.376698281616
234,2198.4941849015986,4176.556828349829
235,2177.8091218512914,4292.409900084138
236,2140.515743722391,-177.99011595273623
237,2156.7336662765847,4168.277060185559
238,2176.612733253159,4289.561091165058
239,2149.745355468811,4343.532959014177
240,2132.4489795614422,4264.224929949269
241,2036.7714176679924,4072.695367500186
242,1971.9198486705413,4276.836678799242
243,2034.9867914366293,4276.835116710514
244,2194.24313657082,4461.9913817718625
245,2187.5700950797004,4098.006534915417
246,2250.7680376453372,4369.623402148485
247,2209.2429573847885,4421.454109676182
248,2077.2925629487513,4238.806291049346
249,2178.542641325705,4455.996721889824
250,2142.4524595892644,4455.810269027948
251,2105.5183361969284,4492.379460416734
252,2121.7341366565206,4473.804401008412
253,2117.3477741847028,4558.260371729732
254,2139.0194604455833,4484.104089066386
255,2032.477879495003,4464.153053211048
256,2175.8283696335875,4256.99178093113
257,2112.9273583590993,4406.574895382859
258,2156.3865851118726,4488.510308355093
259,2217.6063371376954,4483.968193530571
260,2302.465693604006,4609.121169362217
261,2065.6271391944074,4680.917858045548
262,2221.9950342855986,4340.633986258879
263,2178.1560886197185,4531.383332302794
264,2196.8570835146097,4608.623648990411
265,2200.6123319162007,4438.011755054817
266,2304.5799096499436,4617.669211103581
267,2270.015058140329,4578.110429510474
268,2181.5367774884326,4467.550232468173
269,2311.8859712130125,4644.239723549224
270,2177.232993078989,4595.3416988402605
271,2014.14557418857,4641.200991239399
272,2271.9822468292386,4518.081578038633
273,2087.1924349790334,4410.735838368535
274,2222.3829741042155,4628.443178421818
275,2174.1891175631913,4436.6356497220695
276,2204.541268666826,4491.993256310001
277,2311.4398168907373,4563.186068125069
278,2229.3463939161293,4508.260580128059
279,2174.870173276727,4653.810425961856
280,2398.2883877420472,4531.319190785289
281,2350.9782659598004,4468.326278159395
282,2457.7465879433594,4551.960313677788
283,2263.9728817645364,4496.623987391591
284,2229.757909512321,4685.012218132615
285,2342.410320992336,4606.088961475529
286,2386.075209779721,4640.667398460209
287,2274.642674873472,4720.609297070652
288,2294.0933843521425,4566.93230361864
289,2436.2681562066996,4676.031594168395
290,2434.7049284069763,4676.5636876598
291,2297.423121417775,4555.353801488876
292,2357.224141388484,4668.215111448895
293,2500.986212621048,4573.891769148409
294,2366.2647004299915,4698.596306042746
295,2342.228769100976,4702.998770018574
296,2278.05789300405,4624.859861109406
297,2312.4410359231283,4711.216446250677
298,2374.6831874817494,4664.3819288965315
299,2486.69919576889,4656.204299044097
300,2355.130732383531,4635.096677981317
301,2386.6869649585483,4611.181940600276
302,2099.969057250247,4667.926495805383
303,2457.7905913434533,4658.34751554206
304,2291.018420189644,4621.7138063218445
305,2403.836911263161,4707.92705019936
306,2469.492957485289,4563.053151438013
307,2452.4473558652107,4603.603592894971
308,2299.1452530252964,4725.074941050261
309,2402.7589938548044,4779.886078981683
310,2344.6770679009587,4742.138911629096
311,2428.9476823076448,4692.021067149937
312,2453.9564116689867,-27.395001256581963
313,2439.76989921155,4707.024557810277
314,2405.483581137537,4678.914090439677
315,2399.760894569846,4656.97714378871
316,2369.2808179805916,-145.6646479741903
317,2323.7636551836213,4721.843266613781
318,2213.8089915962382,-12.322274960084542
319,2123.4628157542484,4698.142768738791
320,2438.987605896464,4771.988373041153
321,2388.3960685706525,4657.062489327742
322,2448.1928844219447,4757.267165645026
323,2495.701319108386,4750.56809335202
324,2225.856424498455,4839.584813345224
325,2407.7733753102298,4788.780093943467
326,2367.648805913668,4621.19996670261
327,2360.6714836413153,4690.221263837535
328,2564.0691446318,4846.124430060387
329,2506.556201225585,4809.86394103989
330,2580.6153659409038,4816.937097914517
331,2356.4407565083457,4889.6988747539
332,2526.078084508109,4950.621793908649
333,2421.6054654873233,4924.520472470671
334,2693.3283385473114,4951.008721988881
335,2575.3497020248,4865.900883857161
336,2405.156775569485,4950.418272446841
337,2530.357211952014,4933.331645783037
338,2541.308933699235,4960.1008081026375
339,2362.565418487715,4816.870556496084
340,2484.674403260149,4829.026320091798
341,2384.970519686153,4896.887994037941
342,2434.1650256164403,4854.50919693592
343,2628.416326786467,4972.7961015328765
344,2546.72811083222,4974.809605889022
345,2110.437657542621,4973.04616381228
346,2482.158289393325,-31.432549978635507
347,2522.6475455536984,5034.423277065158
348,2427.58395129861,5015.683279873803
349,2337.28694437113,4856.251431018114
350,2346.5302535154215,4981.878138259053
351,2381.768365896341,4921.6356622288
352,2500.830950709279,4913.13842243515
353,2453.4649487315037,4933.38673934713
354,2372.768306682981,-106.95560442528222
355,2524.7081809730353,4895.227804146707
356,2461.5091724582007,4937.609558023512
357,2481.153719787305,4850.959897497669
358,2396.3209321122126,4882.77067069523
359,2319.9581599594108,4493.450169853866
360,2407.6330149020205,4904.443452183157
361,2441.8315944714814,4817.0203895531595
362,2311.023864359675,4952.494083050406
363,2484.7495983638296,4964.798591285944
364,2329.887308125564,4963.267517745495
365,2360.2984269745552,4981.544890478253
366,2283.271932988443,4951.631273517385
367,2458.5668927058787,4881.722247172147
368,2387.3164041072687,4939.80044880975
369,2292.897424888186,4907.032086923718
370,2241.923825707243,4873.098868511617
371,2376.7177313859793,4870.216563567519
372,2375.733040787065,4991.274779237807
373,2400.9474845391433,4859.73515666835
374,2505.1986043786283,-53.371613050736414
375,2430.014863788907,4989.74491964886
