episode,instance_0_reward,instance_1_reward
0,955.9465639372336,292.9579160697758
1,981.4463928242013,351.7991405632347
2,970.0136621541618,16.415814304724336
3,-1997.4776800502725,-26.814454793930054
4,-68.51952140505482,-52.72249245643616
5,-2452.2825456604237,-250.60534346103668
6,-2618.7481073778113,-87.29519581794739
7,-1841.0286822522423,-109.57687723636627
8,-2090.120971163946,-52.63964855670929
9,-993.8586887291326,-7.883621573448181
10,-8.613113889109792,-72.20144557952881
11,-23.745240323058844,-2.440781891345978
12,279.4218012635555,-7.259436368942261
13,-23.36617273835742,1.8841255903244019
14,96.3352421323492,-102.81428402662277
15,6.447198151021795,-4.527208238840103
16,449.54260167670935,-57.7901149392128
17,714.2812168146108,-63.980902165174484
18,162.14578113730556,-4.194888576865196
19,734.8079338911765,17.548448503017426
20,650.1190925655073,-56.35954958200455
21,17.36423544572598,24.211894989013672
22,43.00998674325672,-8.784278094768524
23,612.6151324256952,13.667334914207458
24,0.7469967358652176,19.931660681962967
25,772.1021601463302,11.041059374809265
26,546.6676656498656,19.134888410568237
27,801.2130500873818,47.385244116187096
28,614.4449978113951,-7.173988103866577
29,497.43951660717096,-50.22172129154205
30,836.9808730230056,13.885996460914612
31,667.194924974905,7.008524149656296
32,546.1112335618892,-84.09059026837349
33,-111.74311573858685,7.823913872241974
34,602.4349310202592,51.49276623129845
35,662.2474716761715,5.72301983833313
36,86.49331028710685,34.91023850440979
37,848.8215563429534,22.82961803674698
38,7.813483685231037,0.7695766985416412
39,-18.237294336294806,-12.595839500427246
40,20.397847237481862,7.066682815551758
41,373.7716517603072,15.541997537016869
42,292.30914500269387,0.5891751348972321
43,587.0623064179518,48.90178692340851
44,523.3370284667225,-7.752380803227425
45,766.1477564849201,5.9405213594436646
46,751.1899682552141,-0.4887770116329193
47,411.9265037191335,-4.728013724088669
48,171.46319222912672,5.352607071399689
49,407.0854483334959,6.166881740093231
50,-2.1496326959342067,-12.574944347143173
51,-19.968867663805945,-1.3262562155723572
52,-44.25444693455371,8.487501084804535
53,303.7994463122473,-12.577107548713684
54,800.0870009454559,5.231841683387756
55,134.4500499416204,13.973125696182251
56,-165.7929736538967,-17.323102802038193
57,456.38610918856443,5.267815887928009
58,75.3873108092346,23.22696805000305
59,544.4073887892341,35.50106754899025
60,384.93559070491716,1.114706814289093
61,559.7512101774244,38.60642784833908
62,639.1740497398854,47.81651073694229
63,734.7756130220941,-9.64529573917389
64,737.1238678013372,14.146413117647171
65,729.6322736821827,6.382386475801468
66,511.1222578954968,-69.2957504093647
67,720.5757962184933,25.065510660409927
68,148.3093907794052,-3.523840546607971
69,734.5118291327133,-1.1390167474746704
70,-1204.847509100156,37.62652462720871
71,-1136.1578927227897,4.242342948913574
72,792.5262152862792,9.881512135267258
73,50.69512296620066,50.243023574352264
74,555.9032284137139,-3.9225757718086243
75,34.872311071164575,38.161056220531464
76,702.9633788269385,-48.34717705845833
77,25.146982153652264,-13.800852358341217
78,696.2346822372587,33.39272928237915
79,586.2994947229939,11.718351244926453
80,33.66984669634091,-0.365028977394104
81,489.26545526587824,29.37891662120819
82,469.9637409107834,-12.751061737537384
83,-1250.9601370526973,17.9448304772377
84,3.3561535497984964,-19.059329986572266
85,42.767168026731284,18.173140227794647
86,25.822084447948694,24.77591148018837
87,637.8006720864532,-1.021534413099289
88,29.815118476012,36.39217334985733
89,-1827.3223548776366,18.070160746574402
90,-138.85067819996655,-8.511508464813232
91,625.3547580078852,26.376868695020676
92,574.810464236154,7.739526629447937
93,743.4045329916806,23.081684827804565
94,253.07967666961991,24.018314957618713
95,1.7321176478119966,-96.05431258678436
96,844.7985304732077,9.652530014514923
97,554.9004657178106,29.24029040336609
98,41.16412562250047,16.325177162885666
99,687.5449681189536,-100.04293042421341
100,781.1306042047399,-15.584325313568115
101,851.4730443510192,9.85901790857315
102,651.5818070539896,44.207861721515656
103,458.8292778005132,141.98891884088516
104,-141.49415362108044,36.22278982400894
105,426.492759093029,-19.36294597387314
106,-103.71241666688601,16.300654888153076
107,598.4518575225569,-40.86207205057144
108,581.7576212179611,18.60616284608841
