episode,td_error
9,3.4899087
9,3.2764926
9,3.2505393
9,3.0671024
9,2.8305492
9,2.7612686
9,2.5889792
9,2.5515397
9,2.3813295
9,2.3280864
9,2.1517773
9,2.104618
9,2.0504336
9,1.9286127
9,1.7959869
9,1.6901084
9,1.6951027
9,1.5591383
9,1.5061986
9,1.377707
9,1.3299503
9,1.2402384
9,1.210496
9,1.1051927
9,1.0299011
9,0.9663315
9,0.8968001
9,0.83190846
9,0.7843474
9,0.6696296
9,0.6368315
9,0.5903375
9,0.5651461
9,0.51238215
9,0.4274577
9,0.49479103
9,0.5290518
9,0.49361342
9,0.5562367
9,0.576954
9,0.48542684
9,0.48317176
9,0.4690139
9,0.45961872
9,0.44770038
9,0.4054891
9,0.4424867
9,0.46073076
9,0.5116159
9,0.43642983
9,0.45880124
9,0.4810145
9,0.4274169
9,0.48374158
9,0.49349073
9,0.47374386
9,0.48429766
9,0.4286794
9,0.47015706
9,0.46211573
9,0.42209387
9,0.4394813
9,0.48375642
9,0.37275285
9,0.47141042
9,0.44017896
9,0.37689117
9,0.44785792
9,0.39163613
9,0.4413164
9,0.38538855
9,0.41501617
9,0.40822154
9,0.3866545
9,0.36938518
9,0.36890095
9,0.37789586
9,0.37971503
9,0.38343918
9,0.34589705
9,0.37881148
9,0.35443863
9,0.37488785
9,0.37038618
9,0.32606417
9,0.33656967
9,0.32246202
9,0.2997502
9,0.31362826
9,0.33590674
9,0.40364525
9,0.30052176
9,0.3095922
9,0.3117109
9,0.34379387
9,0.3361543
9,0.3207944
9,0.34847292
9,0.28232205
9,0.2843439
9,0.3066096
9,0.30346662
9,0.2982915
9,0.30034477
9,0.2641056
9,0.2944442
9,0.28772318
9,0.338435
9,0.28638142
9,0.30175677
9,0.32576704
9,0.26724374
9,0.28016636
9,0.30029443
9,0.31516445
9,0.27444613
9,0.29124606
9,0.27489847
9,0.273252
9,0.2564292
9,0.28862202
9,0.2444073
9,0.30157578
9,0.26791006
9,0.24839136
9,0.28967625
9,0.2517254
9,0.27582645
9,0.269104
9,0.2678992
9,0.29705888
9,0.2783268
9,0.27222174
9,0.28260043
9,0.25892112
9,0.25652188
9,0.29526874
9,0.30167106
9,0.32153833
9,0.24472648
9,0.25721893
9,0.29285973
9,0.27597737
9,0.2562117
9,0.27961975
9,0.22594878
9,0.2471592
9,0.23669766
9,0.2568772
9,0.24437718
9,0.21542612
9,0.2598508
9,0.2548216
9,0.24679437
9,0.22909397
9,0.22269806
9,0.22794038
9,0.26219356
9,0.22876295
9,0.27997434
9,0.23211536
9,0.24877694
9,0.27241248
9,0.26169232
9,0.23953782
9,0.26198488
9,0.2750818
9,0.25069416
9,0.24656057
9,0.2585741
9,0.25429356
9,0.25281376
9,0.2806429
9,0.24801579
9,0.25569677
9,0.26199657
9,0.23568183
9,0.2495957
9,0.20472376
9,0.26835972
9,0.25457084
9,0.26489827
9,0.2541672
9,0.25432283
9,0.2273731
9,0.22806478
9,0.2526468
9,0.22802666
9,0.24608272
9,0.25093728
9,0.22991943
9,0.2731837
9,0.24360645
9,0.22080344
9,0.25689533
9,0.22980407
9,0.23074889
9,0.2207986
9,0.23077123
9,0.22632325
9,0.2441674
9,0.27589965
9,0.27455032
9,0.22782153
9,0.22963361
9,0.22437641
9,0.24843098
9,0.22828369
9,0.24813503
9,0.23748875
9,0.255637
9,0.23113275
9,0.26147518
9,0.2594216
9,0.27843115
9,0.23342863
9,0.26332775
9,0.26158303
9,0.263296
9,0.25508794
9,0.2645961
9,0.30207983
9,0.2474438
9,0.23046038
9,0.24172685
9,0.24487661
9,0.21961668
9,0.21809354
9,0.2990866
9,0.27460033
9,0.24488057
9,0.2821598
9,0.27118576
9,0.23661521
9,0.22684303
9,0.26572037
9,0.2509442
9,0.22319965
9,0.23747352
9,0.24528277
9,0.25745136
9,0.23864268
9,0.23853084
9,0.25952125
9,0.27442688
9,0.21207815
9,0.2623607
9,0.24853547
9,0.262802
9,0.24342203
9,0.2466053
9,0.25216404
9,0.2762128
9,0.2435257
9,0.28715706
9,0.26767388
9,0.24055503
9,0.23780265
9,0.26769
9,0.2670201
9,0.24348976
9,0.24104089
9,0.27506292
9,0.24926639
9,0.28037864
9,0.24000928
9,0.2635505
9,0.27198303
9,0.24136525
9,0.25102985
9,0.2701025
9,0.26350918
9,0.24493591
9,0.25676984
9,0.24149695
9,0.25929585
9,0.25414166
9,0.2429561
9,0.22523531
9,0.2425068
9,0.26068503
9,0.24274871
9,0.26199877
9,0.24687776
9,0.2511982
9,0.2454045
9,0.23801938
9,0.303935
9,0.2727736
9,0.32786983
9,0.25185785
9,0.26810783
9,0.28417456
9,0.24565199
9,0.2875495
9,0.3532526
9,0.26209322
9,0.28639317
9,0.2916773
9,0.25676212
9,0.27475837
9,0.27465877
9,0.30934095
9,0.29318255
9,0.25233215
9,0.2754512
9,0.243461
9,0.26700428
9,0.33029082
9,0.27869064
9,0.30509555
9,0.2737523
9,0.28537977
9,0.25692302
9,0.3203774
9,0.27231538
9,0.249576
9,0.27351877
9,0.26709074
9,0.24693874
9,0.26868826
9,0.30303472
9,0.29647082
9,0.24706943
9,0.23886628
9,0.25496835
9,0.28870988
9,0.30347914
9,0.25431287
9,0.26039296
9,0.26559782
9,0.2656346
9,0.2501911
9,0.27813166
9,0.2623886
9,0.24141857
9,0.27244374
9,0.3081724
9,0.2953968
9,0.26321954
9,0.2807733
9,0.28188348
9,0.27388084
9,0.28234833
9,0.27648503
9,0.30793554
9,0.34869564
9,0.30462798
9,0.28977636
9,0.2867129
9,0.31660274
9,0.24849045
9,0.2927861
9,0.25385886
9,0.2628986
9,0.24270342
9,0.26442486
9,0.24552077
9,0.29420596
9,0.24889266
9,0.24462485
9,0.25028023
9,0.26091123
9,0.31389892
9,0.27879167
9,0.2763702
9,0.26208922
9,0.315197
