episode,td_error
8,3.3362925
8,3.3185444
8,3.1566784
8,2.9582222
8,2.9231105
8,2.7330437
8,2.568479
8,2.4496708
8,2.3750017
8,2.2680287
8,2.18681
8,2.101933
8,1.9920529
8,1.9254938
8,1.8729354
8,1.7493448
8,1.636993
8,1.6046423
8,1.4646256
8,1.4511554
8,1.3351142
8,1.2904804
8,1.1943625
8,1.1824949
8,1.1001828
8,1.0716071
8,0.88604903
8,0.91977376
8,0.80754447
8,0.76202536
8,0.7029501
8,0.71439576
8,0.5749717
8,0.49247342
8,0.5752363
8,0.529032
8,0.4602033
8,0.6216365
8,0.59908354
8,0.43686077
8,0.5097183
8,0.5169043
8,0.56468475
8,0.608897
8,0.44275922
8,0.4227128
8,0.47734508
8,0.43037832
8,0.44243056
8,0.52660626
8,0.46407408
8,0.49235103
8,0.536008
8,0.4933707
8,0.48060066
8,0.54515034
8,0.43677235
8,0.50895834
8,0.49108496
8,0.44743314
8,0.4329167
8,0.47526705
8,0.43456274
8,0.45071483
8,0.44611856
8,0.42307734
8,0.39065978
8,0.39194053
8,0.42467228
8,0.3907791
8,0.4292711
8,0.40028685
8,0.3773078
8,0.33417568
8,0.35619804
8,0.34995702
8,0.34938455
8,0.34393722
8,0.32269067
8,0.3099572
8,0.2861011
8,0.3017515
8,0.3112694
8,0.3328715
8,0.31271058
8,0.3095947
8,0.31461263
8,0.2777573
8,0.2773273
8,0.29962486
8,0.29656604
8,0.2918738
8,0.28772932
8,0.298944
8,0.30259365
8,0.34099364
8,0.28493834
8,0.28895292
8,0.24080351
8,0.2880726
8,0.27565354
8,0.2826116
8,0.29492915
8,0.25913236
8,0.27416015
8,0.2643414
8,0.2388785
8,0.26687288
8,0.2544847
8,0.26721552
8,0.25135735
8,0.2662201
8,0.2522627
8,0.2610296
8,0.25335184
8,0.25056043
8,0.26883268
8,0.2548771
8,0.251831
8,0.25853497
8,0.22954583
8,0.26050466
8,0.24737373
8,0.24909857
8,0.29403934
8,0.2918694
8,0.24669692
8,0.24988341
8,0.23977509
8,0.25619388
8,0.27223182
8,0.25168467
8,0.24199846
8,0.20699576
8,0.2716348
8,0.27691796
8,0.23455577
8,0.26769376
8,0.24703246
8,0.2654859
8,0.24552932
8,0.27242523
8,0.2834239
8,0.2566809
8,0.24878576
8,0.2469635
8,0.24752022
8,0.25333133
8,0.2231488
8,0.2339069
8,0.2528612
8,0.23594333
8,0.22325122
8,0.25069588
8,0.24065745
8,0.22421815
8,0.25193155
8,0.24061988
8,0.27762783
8,0.22568263
8,0.24753265
8,0.2556346
8,0.26044264
8,0.25531667
8,0.25547838
8,0.23578042
8,0.26809457
8,0.24904129
8,0.2617542
8,0.23151317
8,0.243872
8,0.22981222
8,0.27357057
8,0.25178385
8,0.24769059
8,0.22448769
8,0.29539034
8,0.27375272
8,0.24998178
8,0.2571656
8,0.2549799
8,0.2602723
8,0.24824846
8,0.26585093
8,0.24109706
8,0.27787006
8,0.28036955
8,0.24845637
8,0.26647115
8,0.27193317
8,0.23698999
8,0.25108874
8,0.2618737
8,0.23386814
8,0.22351998
8,0.22393593
8,0.2438669
8,0.25476736
8,0.2549095
8,0.25507575
8,0.24762648
8,0.24316074
8,0.29882663
8,0.27636063
8,0.22432573
8,0.28610677
8,0.26753116
8,0.26635838
8,0.25189143
8,0.28706166
8,0.28127694
8,0.28785554
8,0.26734555
8,0.27686143
8,0.27233595
8,0.27738506
8,0.2898681
8,0.26805645
8,0.30706203
8,0.2949539
8,0.30603155
8,0.30375838
8,0.3061294
8,0.29738998
8,0.26963243
8,0.2809718
8,0.2863481
8,0.32826406
8,0.29879254
8,0.28568774
8,0.2690779
8,0.25282335
8,0.27108964
8,0.2526573
8,0.3200279
8,0.25964144
8,0.23479916
8,0.26074114
8,0.24190737
8,0.2540317
8,0.26118845
8,0.26283413
8,0.2750175
8,0.29127285
8,0.27475068
8,0.29437828
8,0.2690292
8,0.3074374
8,0.24861206
8,0.28925133
8,0.2802797
8,0.29803008
8,0.2626192
8,0.25027055
8,0.27899206
8,0.2660249
8,0.24875468
8,0.2889555
8,0.28468555
8,0.27786916
8,0.2894093
8,0.25320578
8,0.286496
8,0.26844364
8,0.2977377
8,0.2975426
8,0.3081304
8,0.28045505
8,0.30947793
8,0.25761336
8,0.23635164
8,0.25255167
8,0.31517512
8,0.25770557
8,0.25363356
8,0.23975909
8,0.24239501
8,0.24693045
8,0.25526327
8,0.29887736
8,0.28544468
8,0.34179908
8,0.27592087
8,0.27989143
8,0.2855952
8,0.34487474
8,0.24742219
8,0.29880217
8,0.2813384
8,0.28613123
8,0.25841928
8,0.29875553
8,0.29772323
8,0.2817098
8,0.29370046
8,0.27481538
8,0.28551117
8,0.2833904
8,0.25050598
8,0.2695976
8,0.3680227
8,0.29461104
8,0.27887592
8,0.27051967
8,0.30086273
8,0.28654158
8,0.26592967
8,0.30221206
8,0.2635064
8,0.29856938
8,0.30394936
8,0.25970757
8,0.26394802
8,0.27235657
8,0.29563832
8,0.28137815
8,0.28490022
8,0.275925
8,0.28417128
8,0.2758245
8,0.25611255
8,0.26698363
8,0.27132356
8,0.25520617
8,0.2757192
8,0.31133032
8,0.29635662
8,0.2672131
8,0.3032052
8,0.29540542
8,0.3110736
8,0.3076312
8,0.29612106
8,0.29452032
8,0.2642426
8,0.24515994
8,0.25757492
8,0.25831914
8,0.24730982
8,0.3043677
8,0.2318131
8,0.24220285
8,0.2434288
8,0.26835108
8,0.26938438
8,0.24386273
8,0.28647023
8,0.260891
8,0.25774354
8,0.28255165
8,0.2748406
8,0.28820723
8,0.30789113
8,0.26235464
8,0.2609017
8,0.25379208
8,0.28346428
8,0.28199857
8,0.30072397
8,0.28285217
8,0.27082404
8,0.31421947
8,0.27743888
8,0.28087375
8,0.24967912
8,0.24446346
8,0.2686208
8,0.25837755
8,0.32018107
8,0.2886778
8,0.27040708
8,0.26986986
8,0.25006112
8,0.2928939
8,0.26076758
8,0.28433567
8,0.2752656
8,0.31690708
8,0.2160466
8,0.24043995
8,0.2329382
8,0.27944246
8,0.25088063
8,0.27468055
8,0.25754106
8,0.27315295
8,0.27179185
8,0.24901819
8,0.3567505
8,0.30055064
8,0.28530297
8,0.24230157
8,0.26625973
8,0.27032363
8,0.28035268
8,0.28991997
8,0.27924368
8,0.23917061
8,0.25637543
8,0.26670843
8,0.3172388
8,0.27900183
8,0.305377
8,0.29473862
8,0.32067844
8,0.28296244
8,0.29773512
8,0.27564102
8,0.2796203
8,0.25442922
8,0.30319503
8,0.23592669
8,0.24852496
8,0.2751844
8,0.25035247
8,0.28865722
8,0.28390634
8,0.2487967
8,0.24917941
8,0.26550567
8,0.30071947
8,0.2773686
8,0.2776944
8,0.27664122
8,0.2740913
8,0.29137915
8,0.36675328
8,0.29945666
8,0.2630701
8,0.26435938
8,0.23669504
8,0.2618956
8,0.25957176
8,0.2949274
8,0.3577464
8,0.33329034
8,0.26380908
8,0.25360066
8,0.32065153
8,0.28875753
8,0.2509137
8,0.26124582
8,0.25896686
8,0.26458883
8,0.25472552
8,0.28863108
8,0.23299941
8,0.26368177
8,0.29764917
8,0.26265314
8,0.27230433
8,0.27187902
8,0.24753127
8,0.26477513
8,0.26405236
8,0.2552969
8,0.2840217
8,0.2597837
8,0.2617693
8,0.37115362
8,0.30560076
8,0.26411742
8,0.27343646
8,0.26534528
8,0.27545446
8,0.2645247
8,0.24509239
8,0.32974893
8,0.29526347
8,0.24369991
8,0.2608524
8,0.24705458
8,0.34275517
8,0.31175202
8,0.27182847
8,0.26637286
8,0.28590587
8,0.28650206
8,0.31440055
8,0.28932893
8,0.24734904
8,0.27167997
8,0.28356645
8,0.30925587
8,0.28904974
8,0.26903573
8,0.3384071
8,0.25863788
8,0.24511369
8,0.256167
8,0.30355614
8,0.24246073
8,0.26129133
8,0.3225202
8,0.27139074
8,0.26812553
8,0.23847274
8,0.28759512
8,0.26768807
8,0.26898938
8,0.25869054
8,0.2651567
8,0.23955265
8,0.25603938
8,0.30815428
8,0.29446018
8,0.26252973
8,0.30026695
8,0.35243323
8,0.23310876
8,0.25759786
8,0.26198363
8,0.2876952
8,0.28034776
8,0.2877679
8,0.28443587
8,0.2808653
8,0.26272836
8,0.30605298
8,0.24664563
8,0.25428087
8,0.25709993
8,0.27124584
8,0.25540978
8,0.28364754
8,0.2948743
8,0.27779746
8,0.28952384
8,0.2869723
8,0.28104007
8,0.28082788
8,0.25064653
8,0.25034988
8,0.257498
8,0.2857722
8,0.303809
8,0.29201844
8,0.24026066
8,0.2924899
8,0.2886414
8,0.29068926
8,0.26325715
8,0.2730304
8,0.27051514
8,0.28337803
8,0.27398375
8,0.24234521
8,0.28715515
8,0.28754222
8,0.261224
8,0.28159022
8,0.2544536
8,0.21964103
8,0.27010798
8,0.23979364
8,0.26806945
8,0.24582371
8,0.26624107
8,0.26487333
8,0.34468624
8,0.26958144
8,0.27077565
8,0.26412392
8,0.31565008
8,0.30139837
8,0.2542513
8,0.26164192
8,0.27751803
8,0.27850702
8,0.2736309
8,0.28972858
8,0.26885325
8,0.28595558
8,0.27527314
8,0.33053827
8,0.2944582
8,0.25211987
8,0.29520157
8,0.32323492
8,0.25474828
8,0.2709161
8,0.27638215
8,0.25595516
8,0.27600262
8,0.2948156
8,0.3228703
8,0.28969294
8,0.26506567
8,0.26739925
8,0.27475154
8,0.259835
8,0.33251712
8,0.33288032
8,0.2881632
8,0.2641716
8,0.34413818
8,0.33135927
8,0.31728876
8,0.26709533
8,0.26506555
8,0.28328434
8,0.28108728
8,0.25202477
8,0.24116819
8,0.2834069
8,0.27593434
9,1.0285873
9,0.9630296
9,0.6237444
9,0.76175624
9,1.0758572
9,1.066988
9,0.8441004
9,1.0348214
9,1.3058753
9,1.2518175
9,0.7669678
9,0.80834085
