episode,mujoco_reward,brax_reward
0,-9.494692086545665,45.7730481221879
1,-7.067053355990823,50.12968152000758
2,-364.59822566644465,-2077.606006523827
3,-468.4861464472685,-4699.415224894881
4,-584.1962193866874,-4759.624010227621
5,-33.85433363818548,-235.14172280207276
6,103.74091607532422,-302.98110157952124
7,208.46511924733636,-283.057061818894
8,-20.849719565768954,-454.9885993404314
9,-314.9836330259444,-407.9364514227491
10,-418.48100188724334,-445.3844186216593
11,-201.16668128660163,-491.3009538515471
12,-427.9824510200789,-560.581119909184
13,-499.7113374627585,-613.3186738036457
14,-18.2026504281693,-375.863103386946
15,-370.93855448329185,-485.5169041464105
16,66.37973952590647,-393.18680357027915
17,-193.46848208734554,-521.6016536904499
18,65.19286786196498,-354.0435532690026
19,97.61589816783044,-514.0112760104821
20,1071.7143561808305,-317.0560021351557
21,910.2745948489875,-1602.0809873272665
22,436.7516265166935,-477.2926621856168
23,845.6009329171959,-419.9822972458787
24,1004.3512041417187,-402.07221918925643
25,1002.9198157358018,-290.74813682283275
26,1068.9532544898073,-142.5972281688155
27,1438.046899566098,-290.82025739119854
28,1637.6540287628707,-266.5835734237917
29,1544.7224902466571,-438.89451944509347
30,1408.718882178025,-382.8230054117739
31,1409.918687087639,-256.7721175714396
32,1446.1030004989477,-346.5106113345828
33,1669.7906327634835,-257.83784120250493
34,1571.2505495389578,-354.3171674050391
35,1701.8188542285466,-480.9614992121933
36,1743.6469562190705,-373.6159067749977
37,1793.1269995635053,-379.8983715889044
38,1714.7723192357223,-320.8770616740221
39,1836.2120874963352,-558.9099324431736
40,1774.9048923115524,-398.6839051754214
41,1732.6315730419692,-408.3043137229979
42,1800.209817291991,-357.01511052181013
43,1808.90274736539,-634.6740765878931
44,1916.2027153799854,-488.58888496187865
45,1884.4993625267662,-564.0765694903675
46,2002.6883563056685,-471.25092734768987
47,1917.039314059466,-519.6301843363326
48,1853.1444849497545,-521.3495339108631
49,1968.3469827023014,-524.5286884803791
50,2006.571618477496,-513.3637356857653
51,1884.4644178575409,-447.22457407717593
52,2073.12258707312,-470.5452594293747
53,2024.1285435008701,-510.94820993882604
54,2188.90966271942,-418.86377367400564
55,2003.566566566588,-585.018124117516
56,2299.591740956781,-653.7856497343164
57,2184.7532943742412,-518.3144578243373
58,2150.3342975707433,-561.0297150500119
59,2300.887504169146,-384.30742318183184
60,2344.096883984786,-519.2376922133844
61,2350.8621091010345,-627.4772741701454
62,2472.3626646996586,-551.4607120151632
63,2359.4355318293783,-597.8361676526256
64,2392.532368387365,-733.4769195266999
65,2238.7042144904426,-508.12807499064365
66,2486.4851356214576,-442.99888403341174
67,2476.0982376498014,-462.34146718629927
68,2365.950858314657,-442.6779745547101
69,2327.8673875550094,-510.2365507891227
70,2565.432523984395,-427.6424949010834
71,2479.755324084006,-450.9326960480539
72,2587.7668937621056,-448.33478011377156
73,2507.033309617238,-535.2857224419713
74,2654.9085487922675,-753.3713537744479
75,2539.6034291837395,-654.7600707313977
76,2653.0637925630745,-591.2300845315331
77,2572.8162925914985,-510.7278434615582
78,2669.354482518836,-796.4244765900075
79,2656.514364225211,-924.4665745720267
80,2621.364260913244,-856.1489724662388
81,2568.4166186456832,-422.8990632900968
82,2556.4398290413938,-656.3193156925845
83,2718.736913219508,-743.038906573318
84,2739.3333236765366,-507.84902924182825
85,2695.8282693624196,-501.38297792430967
86,2712.4532539056836,-723.6823805300519
87,2592.2664378480276,-475.3503043227829
88,2526.9249656531597,-512.2201694338582
89,2599.5315220804628,-620.1538333676581
90,2751.362623104586,-672.949096201628
91,2712.049904188868,-728.1778277184349
92,2707.973386766173,-658.8574249495286
93,2776.2670887732165,-709.6710861250758
94,2783.8528955768306,-684.0198868559673
95,2855.59939861491,-895.1046264413162
96,2774.2581965158465,-602.6348359648255
97,2744.7376279826176,-757.6352408948878
98,2897.3202372918267,-575.0688896635547
99,2888.5367528693546,-717.4587833689293
100,2936.513646030383,-508.4845943422988
101,2920.7664752915416,-697.6275190174347
102,2910.176027451551,-610.4449195904599
103,2789.2888086596345,-551.6359521849663
104,2899.7946934394954,-532.5179960682581
105,2970.870237120631,-703.1449910816737
106,2996.4144544599967,-596.2545097861439
107,3024.2558891351664,-1002.6988365626894
108,3058.930250126234,-609.7987081095343
109,3117.754420931903,-563.4283590812083
110,3084.27987494068,-728.6753099174239
111,3058.71354441826,-545.3702661637217
112,2897.8505619008956,-627.4914444903843
113,3051.2782585048144,-479.5507970713079
114,3057.4303324094326,-576.2429615519941
115,3076.503747961424,-506.2490352243185
116,3055.1020514407646,-727.5841975435615
117,3057.762034588757,-674.5729919457808
118,3071.929195647515,-699.1072978232987
119,3061.595236807763,-603.9442453812808
120,3130.097856212058,-523.5532654250565
121,3144.845193675387,-820.7213016251335
122,3150.940740273441,-564.5473007668043
123,3084.6338876718987,-585.839656189084
124,3105.9891781285583,-639.1043094546603
125,3103.364968726156,-471.1598855704069
126,3202.2893176366156,-242.04028165602358
127,3228.985681185876,-442.9108790246537
128,3236.785009134892,-603.0139129050076
129,3246.8852424769184,-653.7404572889209
130,3163.0159355783035,-493.61622002976947
131,3216.3055581279314,-700.568295399833
132,3198.257060448258,-565.8331665075384
133,3126.5090152183147,-558.464316468453
134,3169.4564076026904,-469.0480426410213
135,3243.647287430498,-728.3742042332888
136,3171.810871527835,-525.6511672306806
137,3176.2229961874814,-515.615371887754
138,3240.3604563158387,-621.4012204309693
139,3219.87256616185,-667.763037472032
140,3307.055318065598,-874.5158465446439
141,3286.2716445885244,-614.3402097749058
142,3271.212033806932,-688.3449303396046
143,3298.7924868919513,-669.8498192289844
144,3300.8501151450687,-609.2648733626702
145,3227.0739266397636,-678.4983459757641
146,3232.6469056865562,-517.619394302601
147,3314.222677544705,-561.1815758119337
148,3214.822119968403,-563.0284586073831
149,3346.2295031400295,-564.595065486501
150,3210.09640639353,-773.985788944381
151,3258.563581213249,-562.0295377359726
152,3376.0846983036254,-797.9853735403158
153,3323.209839466207,-705.4254768192768
154,3333.08521565216,-692.5828723181039
155,3258.166428560421,-613.7158962339163
156,3338.1777203144757,-714.4931885084225
157,3357.2823063970995,-742.9777147448476
158,3390.297185590295,-606.1418268675916
159,3308.5334716507596,-855.8175184689462
160,3377.6499708786046,-554.2500752881169
161,3360.8530507023283,-643.0876383641735
162,3415.0476643891843,-549.001076715067
