step,mujoco_step_times,brax_step_times
965,4.00543212890625e-05,
966,4.00543212890625e-05,
967,3.600120544433594e-05,
968,4.291534423828125e-05,
969,3.719329833984375e-05,
970,3.814697265625e-05,
971,3.814697265625e-05,
972,4.410743713378906e-05,
973,3.504753112792969e-05,
974,4.00543212890625e-05,
975,3.504753112792969e-05,
976,4.267692565917969e-05,
977,4.1961669921875e-05,
978,3.790855407714844e-05,
979,4.100799560546875e-05,
980,3.886222839355469e-05,
981,3.504753112792969e-05,
982,4.100799560546875e-05,
983,3.5762786865234375e-05,
984,3.62396240234375e-05,
985,3.504753112792969e-05,
986,3.981590270996094e-05,
987,4.076957702636719e-05,
988,4.315376281738281e-05,
989,4.100799560546875e-05,
