episode,mujoco_duration,brax_duration
0,0.20434284210205078,4.925945281982422
1,0.19945073127746582,0.11109590530395508
2,0.19497919082641602,0.16635942459106445
3,0.2026047706604004,0.38857507705688477
4,0.19649624824523926,0.06777691841125488
5,0.20072245597839355,0.11743998527526855
6,0.26152729988098145,0.023415327072143555
7,0.22152280807495117,0.19225573539733887
8,0.19948172569274902,0.12570619583129883
9,0.19878697395324707,0.020802974700927734
10,0.1977064609527588,0.06950736045837402
11,0.20219969749450684,0.026535749435424805
12,0.2019641399383545,0.2240149974822998
13,0.20266127586364746,0.13439178466796875
14,0.15742039680480957,0.05160808563232422
15,0.006404876708984375,0.018468141555786133
16,0.004199981689453125,0.014885663986206055
17,0.020157575607299805,0.025880098342895508
18,0.2059462070465088,0.020554065704345703
19,0.010047197341918945,0.04590487480163574
20,0.007271289825439453,0.0336613655090332
21,0.042710065841674805,0.04063582420349121
22,0.05379295349121094,0.03601360321044922
23,0.19489741325378418,0.021567821502685547
24,0.07436513900756836,0.030467987060546875
25,0.20688176155090332,0.1208498477935791
26,0.21351099014282227,0.11669731140136719
27,0.20241093635559082,0.06435751914978027
28,0.2162926197052002,0.03342247009277344
29,0.23758530616760254,0.09834098815917969
30,0.24228215217590332,0.07073783874511719
31,0.25415635108947754,0.04741096496582031
32,0.26119518280029297,0.04277968406677246
33,0.1985929012298584,0.02861189842224121
34,0.0063898563385009766,0.2002735137939453
35,0.22516512870788574,0.03477311134338379
36,0.19736266136169434,0.04390430450439453
37,0.19870567321777344,0.054113149642944336
38,0.20985198020935059,0.05127096176147461
39,0.2077474594116211,0.03271770477294922
40,0.009268522262573242,0.036787986755371094
41,0.09152102470397949,0.06842494010925293
42,0.19805097579956055,0.06560516357421875
43,0.045831918716430664,0.13986659049987793
44,0.034088850021362305,0.08065032958984375
45,0.15297532081604004,0.029388427734375
46,0.08593058586120605,0.03300833702087402
47,0.012484073638916016,0.021209716796875
48,0.03861355781555176,0.032949209213256836
49,0.08153891563415527,0.07773995399475098
50,0.1568763256072998,0.13221406936645508
51,0.2009286880493164,0.049016714096069336
52,0.19992494583129883,0.028073549270629883
53,0.21758270263671875,0.14260244369506836
54,0.19788479804992676,0.02366042137145996
55,0.2652900218963623,0.02501368522644043
56,0.22837376594543457,0.09298944473266602
57,0.19237089157104492,0.11357808113098145
58,0.19364404678344727,0.11290955543518066
59,0.21306562423706055,0.06638312339782715
60,0.19795465469360352,0.028531789779663086
61,0.09982943534851074,0.1305558681488037
62,0.20850300788879395,0.07290363311767578
63,0.1953563690185547,0.027692556381225586
