episode,td_error
8,3.6371255
8,3.483565
8,3.3810892
8,3.2701857
8,3.099626
8,2.987339
8,2.8465996
8,2.6956398
8,2.598159
8,2.4826472
8,2.3698428
8,2.178018
8,2.1437159
8,1.956453
8,1.8716401
8,1.7990305
8,1.7388396
8,1.6319737
8,1.5134832
8,1.5165303
8,1.3726947
8,1.2584581
8,1.1747127
8,1.1337858
8,1.0593381
8,0.9581203
8,0.8516067
8,0.9270381
8,0.869883
8,0.8137855
8,0.6574037
8,0.55908424
8,0.7000051
8,0.533105
8,0.59202594
8,0.5483021
8,0.57890826
8,0.57129854
8,0.5244584
8,0.4806712
8,0.5843023
8,0.5892236
8,0.62274253
8,0.560967
8,0.5275327
8,0.5512364
8,0.5424199
8,0.5288633
8,0.5213255
8,0.52310884
8,0.5357774
8,0.49140263
8,0.52246666
8,0.6000314
8,0.5339273
8,0.5362332
8,0.5447329
8,0.5091155
8,0.48497766
8,0.49041185
8,0.5440466
8,0.50715923
8,0.4752844
8,0.51857924
8,0.46514058
8,0.49578172
8,0.46753424
8,0.42588872
8,0.50885344
8,0.48313317
8,0.41783795
8,0.4057911
8,0.39972487
8,0.4193973
8,0.4727779
8,0.4943696
8,0.49141657
8,0.4869332
8,0.43476427
8,0.45942795
8,0.4252447
8,0.411483
8,0.3748374
8,0.40475532
8,0.4175454
8,0.4253153
8,0.37673604
8,0.39177287
8,0.46684045
8,0.38393843
8,0.41434652
8,0.3660515
8,0.384184
8,0.3564915
8,0.31744838
8,0.3360925
8,0.3160318
8,0.35117784
8,0.34520018
8,0.3033417
8,0.34410244
8,0.34462434
8,0.3281672
8,0.34998605
8,0.36559194
8,0.33639476
8,0.3175987
8,0.34547174
8,0.33864206
8,0.3000778
8,0.34910804
8,0.3289677
8,0.27782476
8,0.33429152
8,0.3410234
8,0.30225146
8,0.26185066
8,0.2705562
8,0.2899137
8,0.2898569
8,0.25268942
8,0.29405552
8,0.25545484
8,0.3109057
8,0.2494725
8,0.2774415
8,0.2558331
8,0.28989196
8,0.2653032
8,0.25497025
8,0.29938212
8,0.27339792
8,0.24790658
8,0.30493143
8,0.25232112
8,0.27850762
8,0.24882852
8,0.3034621
8,0.27710104
8,0.28131497
8,0.2849072
8,0.28301272
8,0.24527282
8,0.221069
8,0.24819364
8,0.21881787
8,0.25816274
8,0.2787363
8,0.2603653
8,0.28966415
8,0.26136002
8,0.24267085
8,0.3016231
8,0.28010094
8,0.29549527
8,0.3253768
8,0.26994407
8,0.29065347
8,0.2820438
8,0.30169332
8,0.27489442
8,0.2865128
8,0.32422835
8,0.31087488
8,0.25907093
8,0.27821186
8,0.27397865
8,0.25306255
8,0.28862447
8,0.25213283
8,0.30448252
8,0.2605929
8,0.26027507
8,0.27379256
8,0.26144952
8,0.32064882
8,0.2915786
8,0.30419993
8,0.3211755
8,0.28267246
8,0.25388473
8,0.28352174
8,0.2903576
8,0.26776737
8,0.26959616
8,0.27394807
8,0.31902498
8,0.28505355
8,0.31197
8,0.2783642
8,0.29453146
8,0.25936514
8,0.2828158
8,0.2457622
8,0.28415644
8,0.26686683
8,0.26441124
8,0.2950567
8,0.2955033
8,0.29798818
8,0.2708746
8,0.2825653
8,0.25683612
8,0.25199118
8,0.24723884
8,0.32882208
8,0.3120858
8,0.2569026
8,0.30897534
8,0.31528312
8,0.28254682
8,0.28677088
8,0.2936129
8,0.2940139
8,0.29556727
8,0.27430475
8,0.28570038
8,0.2827931
8,0.32075584
8,0.29946128
8,0.3158215
8,0.33060578
8,0.250246
8,0.31676978
8,0.32886785
8,0.3166463
8,0.2734712
8,0.27454302
8,0.2976652
8,0.28424472
8,0.22111444
8,0.2748355
8,0.24496597
8,0.24224186
8,0.27185243
8,0.24037805
8,0.2541386
8,0.32566273
8,0.2973708
8,0.31730253
8,0.26695132
8,0.2968964
8,0.30564117
8,0.34070098
8,0.2961677
8,0.30672532
8,0.25603753
8,0.26947993
8,0.25772992
8,0.25137424
8,0.28617626
8,0.3082426
8,0.28371
8,0.26771536
8,0.30309764
8,0.28531247
8,0.29630354
8,0.267
8,0.28273383
8,0.2367061
8,0.2846967
8,0.28038335
8,0.27783173
8,0.30004418
8,0.31380576
8,0.30449045
8,0.29745656
8,0.26736453
8,0.28569305
8,0.2635808
8,0.32006216
8,0.27716392
8,0.27765197
8,0.2640403
8,0.27023852
8,0.24175219
8,0.32859957
8,0.26976097
8,0.31027287
8,0.32499874
8,0.28264517
8,0.29700524
8,0.289155
8,0.28916705
8,0.31044757
8,0.28053993
8,0.34837812
8,0.28635514
8,0.273951
8,0.2652446
8,0.30939004
8,0.29051724
8,0.2681451
8,0.3239713
8,0.31725687
8,0.2694497
8,0.26702207
8,0.2635233
8,0.28068337
8,0.30550206
8,0.28891408
8,0.347587
8,0.282787
8,0.35816565
8,0.27440318
8,0.29556605
8,0.27794832
8,0.2926812
8,0.26490438
8,0.2975331
8,0.2643612
8,0.3089361
8,0.27531475
8,0.32454813
8,0.26786914
8,0.28193882
8,0.30269426
8,0.28879666
8,0.32856116
8,0.2924654
8,0.28636906
8,0.30656517
8,0.30151778
8,0.2633698
8,0.32506415
8,0.2713875
8,0.29166895
8,0.2734744
8,0.2826835
8,0.28189832
8,0.28947833
8,0.28516427
8,0.3013572
8,0.3066027
8,0.32262862
8,0.30405238
8,0.32535762
8,0.31769827
8,0.3482148
8,0.30178297
8,0.2988266
8,0.2803073
8,0.29479414
8,0.26934427
8,0.3037246
8,0.25811946
8,0.29214057
8,0.29240638
8,0.23381004
8,0.29197365
8,0.24617155
8,0.29305232
8,0.32886875
8,0.30604458
8,0.31419343
8,0.2884102
8,0.2689006
8,0.26707196
8,0.2536986
8,0.30883902
8,0.28316778
8,0.26071262
8,0.31012422
8,0.27094197
8,0.25267074
8,0.29550633
8,0.33748367
8,0.29509938
8,0.2941788
8,0.29393572
8,0.27617583
8,0.26040456
8,0.2814504
8,0.2895751
8,0.3221182
8,0.29706556
8,0.29628456
8,0.27558368
8,0.24114376
8,0.2501376
8,0.24279225
8,0.24959573
8,0.29418293
8,0.2737781
8,0.21876562
8,0.30378497
8,0.3130331
8,0.2502956
8,0.26597714
8,0.25728884
8,0.27861166
8,0.2666784
8,0.2908577
8,0.25346786
8,0.30979514
8,0.25390866
8,0.34367195
8,0.26086977
8,0.25986353
8,0.294318
8,0.29065531
8,0.28951383
8,0.27276254
8,0.26873496
8,0.28737655
8,0.30679315
8,0.29111254
8,0.31566274
8,0.28094792
8,0.24748334
8,0.27150375
8,0.29298124
8,0.27418065
8,0.25812533
8,0.23775369
8,0.2567286
8,0.25096625
8,0.22186108
8,0.23212597
8,0.2687078
8,0.2449815
8,0.25411034
8,0.22772658
8,0.29243028
8,0.26095474
8,0.28510475
8,0.28686273
8,0.28110692
8,0.24523067
8,0.31799006
8,0.2832009
8,0.29391605
8,0.27063498
8,0.24804913
8,0.26960212
8,0.2708407
8,0.3113544
8,0.25221995
8,0.24426639
8,0.27811635
8,0.3342908
8,0.25637022
8,0.24916872
8,0.27296817
8,0.25317615
8,0.25333396
8,0.24943161
8,0.25708544
8,0.28184253
8,0.26494563
8,0.2400316
8,0.3164873
8,0.24406233
8,0.23638937
8,0.28044528
8,0.27763316
8,0.26712275
8,0.25377303
8,0.2520563
8,0.24391744
8,0.23857494
8,0.2536254
8,0.2699948
8,0.2960015
8,0.25230017
8,0.2851588
8,0.2698928
8,0.30521363
8,0.25776932
8,0.23774135
8,0.23364334
8,0.268592
8,0.29417753
8,0.26077974
8,0.31472927
8,0.31139785
8,0.23770592
8,0.25245708
8,0.23329595
8,0.25822932
8,0.27835375
8,0.2480913
8,0.31485564
8,0.25026345
8,0.23262896
8,0.25987518
8,0.21569116
8,0.22778293
8,0.2380343
8,0.2306942
8,0.23754461
8,0.22823367
8,0.25458977
8,0.2654924
8,0.23731697
8,0.2251623
8,0.29910126
8,0.23532672
8,0.23941472
8,0.23142472
8,0.23846641
8,0.26435477
8,0.2721517
8,0.28863284
8,0.21753122
8,0.23778693
8,0.28445214
8,0.22788437
8,0.2676478
8,0.25403994
8,0.26253074
8,0.2525593
8,0.2723142
8,0.25752407
8,0.2619804
8,0.2508903
8,0.25048393
8,0.28801468
8,0.26211882
8,0.3088299
8,0.2672284
8,0.26830408
8,0.31132478
8,0.30725917
8,0.28712606
8,0.31728894
8,0.2733308
8,0.28720462
8,0.26439214
8,0.28846586
8,0.24117261
8,0.30603987
8,0.24261287
8,0.23792624
8,0.26755545
8,0.24242926
8,0.2416267
8,0.24010092
8,0.25360858
8,0.2683609
8,0.23490036
8,0.29611453
8,0.25447798
8,0.2603196
8,0.24076936
8,0.22767523
8,0.2659406
8,0.23628075
8,0.23599166
8,0.21981288
8,0.22661677
8,0.24091788
8,0.27212888
8,0.24930619
8,0.25305372
8,0.27337673
8,0.3213544
8,0.31089956
8,0.24204126
8,0.21377054
8,0.25497365
8,0.25750393
8,0.24698417
8,0.32155332
8,0.2875527
8,0.24221504
8,0.2331106
8,0.24661943
8,0.24397191
8,0.25294673
8,0.25465062
8,0.19715658
8,0.23904476
8,0.22723597
8,0.23190463
8,0.23680778
8,0.2736671
8,0.2656306
8,0.2781353
8,0.22828734
8,0.24643663
8,0.23535517
8,0.24297091
8,0.27820995
8,0.27911425
8,0.24680126
8,0.24841812
8,0.23303418
8,0.26375243
8,0.23201764
8,0.24668097
8,0.21796453
8,0.26484168
8,0.23580891
8,0.23551981
8,0.23623684
8,0.242863
8,0.2295734
8,0.24891634
8,0.3405122
8,0.2548128
8,0.25058886
8,0.27916816
8,0.26490465
8,0.26035896
8,0.27492967
8,0.22129153
8,0.24497792
8,0.24003391
8,0.2568833
8,0.23777044
8,0.2572609
8,0.23344278
8,0.29390886
8,0.22738594
8,0.2585156
8,0.26602817
8,0.22478169
8,0.26314926
8,0.2278136
8,0.23491427
8,0.2541181
8,0.2530383
8,0.26060253
8,0.25573468
8,0.23996349
8,0.26274523
8,0.29145235
8,0.2677696
8,0.24076065
8,0.26420915
8,0.24698363
8,0.23134871
8,0.24559091
8,0.2693655
8,0.27059248
8,0.25812477
8,0.2429134
8,0.222323
8,0.24638972
8,0.3164348
8,0.24579981
8,0.2607322
9,1.0628808
9,1.204535
9,1.174922
9,1.4305758
9,1.1968544
9,1.2965095
9,1.2412875
9,1.0087345
9,1.007961
9,0.9505262
9,0.9577106
9,0.77785695
9,0.7913276
9,0.642143
9,0.6846565
9,0.8978208
9,0.7917439
9,0.8163776
9,0.73041666
9,0.6792698
9,0.7004334
9,0.65344715
9,0.50994205
9,0.541095
9,0.49568218
9,0.44153586
9,0.46397346
9,0.47325313
9,0.44339818
9,0.3953051
