step,mujoco_step_times,brax_step_times
0,0.0007688999176025391,0.0058269500732421875
1,0.00019693374633789062,0.002660989761352539
2,0.00021409988403320312,0.0008552074432373047
3,0.00022029876708984375,0.0008597373962402344
4,0.00019288063049316406,0.0007550716400146484
5,0.00022912025451660156,0.0007600784301757812
6,0.0001938343048095703,0.0008020401000976562
7,0.0002338886260986328,0.0007710456848144531
8,0.0002219676971435547,0.0008347034454345703
9,0.00018787384033203125,0.0007669925689697266
10,0.0001900196075439453,0.0008530616760253906
11,0.00018405914306640625,0.0006999969482421875
12,0.00031495094299316406,0.0007460117340087891
13,0.00017571449279785156,0.0015380382537841797
14,0.00018024444580078125,0.0008068084716796875
15,0.0002372264862060547,0.0007967948913574219
16,0.00019788742065429688,0.0007350444793701172
17,0.00015997886657714844,0.0009181499481201172
18,0.00017189979553222656,0.0007390975952148438
19,0.0001862049102783203,
20,0.0002009868621826172,
21,0.00018477439880371094,
22,0.00015115737915039062,
23,0.00011897087097167969,
24,0.00017595291137695312,
25,0.00013303756713867188,
26,0.00019884109497070312,
27,0.00038504600524902344,
28,0.00021409988403320312,
29,0.00019502639770507812,
30,0.00019621849060058594,
31,0.00022077560424804688,
32,0.00015592575073242188,
33,0.00017189979553222656,
34,0.00028324127197265625,
35,0.00018715858459472656,
36,0.000164031982421875,
37,0.00018787384033203125,
38,0.00017690658569335938,
39,0.00017261505126953125,
40,0.00015592575073242188,
41,0.00019812583923339844,
42,0.00017786026000976562,
43,0.00017881393432617188,
44,0.00016307830810546875,
45,0.00017404556274414062,
46,0.0001819133758544922,
47,0.00019288063049316406,
48,0.0001761913299560547,
49,0.0001583099365234375,
50,0.00018978118896484375,
51,0.00017213821411132812,
52,0.00015997886657714844,
53,0.0001900196075439453,
54,0.00016808509826660156,
55,0.00015091896057128906,
56,0.00030112266540527344,
57,0.00021505355834960938,
58,0.00018095970153808594,
59,0.00021314620971679688,
60,0.00018310546875,
61,0.0001761913299560547,
62,0.000186920166015625,
63,0.00016617774963378906,
64,0.00018095970153808594,
65,0.00016307830810546875,
66,0.0002231597900390625,
67,0.00017714500427246094,
68,0.00017404556274414062,
69,0.00016570091247558594,
70,0.000164031982421875,
71,0.0001652240753173828,
72,0.00015783309936523438,
73,0.00015091896057128906,
74,0.00017595291137695312,
75,0.00015401840209960938,
76,0.00016498565673828125,
77,0.0001621246337890625,
78,0.0001609325408935547,
79,0.00021195411682128906,
80,0.0001850128173828125,
81,0.0001709461212158203,
82,0.00020503997802734375,
83,0.00021696090698242188,
84,0.00016689300537109375,
85,0.00017881393432617188,
86,0.00017404556274414062,
87,0.00021886825561523438,
88,0.0002071857452392578,
89,0.00045800209045410156,
90,0.00020694732666015625,
91,0.00017690658569335938,
92,0.00019502639770507812,
93,0.0001857280731201172,
94,0.0002167224884033203,
95,0.0001800060272216797,
96,0.00019097328186035156,
97,0.00017380714416503906,
98,0.0014200210571289062,
99,0.0013229846954345703,
100,0.0015459060668945312,
101,0.00035309791564941406,
102,0.001664876937866211,
103,0.001444101333618164,
104,0.00030684471130371094,
105,0.00020623207092285156,
106,0.00018095970153808594,
107,0.0004799365997314453,
108,0.0006160736083984375,
109,0.0005218982696533203,
110,0.00024127960205078125,
111,0.00022077560424804688,
112,0.00022292137145996094,
113,0.0001919269561767578,
114,0.00024390220642089844,
115,0.0001659393310546875,
116,0.00018596649169921875,
117,0.00022912025451660156,
118,0.00020194053649902344,
119,0.00019884109497070312,
120,0.00019288063049316406,
121,0.0002257823944091797,
122,0.0002448558807373047,
123,0.00018477439880371094,
124,0.00015211105346679688,
125,0.00019621849060058594,
126,0.00016570091247558594,
127,0.00015783309936523438,
128,0.00015306472778320312,
129,0.0002319812774658203,
130,0.0001430511474609375,
131,0.0001239776611328125,
132,0.00015282630920410156,
133,0.00011706352233886719,
134,0.00017023086547851562,
135,0.00018906593322753906,
136,0.00020194053649902344,
137,0.00017213821411132812,
138,0.0001709461212158203,
139,0.00021195411682128906,
140,0.00018095970153808594,
141,0.00018310546875,
142,0.00015997886657714844,
143,0.00015211105346679688,
144,0.0001850128173828125,
145,0.00020885467529296875,
146,0.00017786026000976562,
147,0.00015163421630859375,
148,0.00016021728515625,
149,0.00016379356384277344,
150,0.00015997886657714844,
151,0.00019502639770507812,
152,0.0001652240753173828,
153,0.00015282630920410156,
154,0.000164031982421875,
155,0.00034618377685546875,
156,0.00025391578674316406,
157,0.0002269744873046875,
158,0.00023126602172851562,
159,0.0002231597900390625,
160,0.00021386146545410156,
161,0.00016689300537109375,
162,0.00016379356384277344,
163,0.00015425682067871094,
164,0.00019288063049316406,
165,0.0001728534698486328,
166,0.0001800060272216797,
167,0.00017905235290527344,
168,0.00019598007202148438,
169,0.00019693374633789062,
170,0.00023126602172851562,
171,0.0001938343048095703,
172,0.00021719932556152344,
173,0.00023412704467773438,
174,0.000164031982421875,
175,0.0001659393310546875,
176,0.00016570091247558594,
177,0.00017595291137695312,
178,0.0002079010009765625,
179,0.00018310546875,
180,0.00016117095947265625,
181,0.00017523765563964844,
182,0.0001499652862548828,
183,0.0003688335418701172,
184,0.0002968311309814453,
185,0.00019788742065429688,
186,0.00022292137145996094,
187,0.00024509429931640625,
188,0.00026798248291015625,
189,0.00022602081298828125,
190,0.00019693374633789062,
191,0.00019478797912597656,
192,0.00018930435180664062,
193,0.0001571178436279297,
194,0.00026416778564453125,
195,0.00019693374633789062,
196,0.00023698806762695312,
197,0.00019788742065429688,
198,0.00021409988403320312,
199,0.00020194053649902344,
200,0.00020813941955566406,
201,0.00025177001953125,
202,0.00021386146545410156,
203,0.00021409988403320312,
204,0.0001990795135498047,
205,0.00019598007202148438,
206,0.00030303001403808594,
207,0.0002307891845703125,
208,0.00017571449279785156,
209,0.00016307830810546875,
210,0.0001590251922607422,
211,0.0001800060272216797,
212,0.00019097328186035156,
213,0.0001761913299560547,
214,0.00015473365783691406,
215,0.000225067138671875,
216,0.0001609325408935547,
217,0.00014710426330566406,
218,0.00016307830810546875,
219,0.00017118453979492188,
220,0.00019407272338867188,
221,0.00016617774963378906,
222,0.00016999244689941406,
223,0.000164031982421875,
224,0.00016307830810546875,
225,0.00014638900756835938,
226,0.00015211105346679688,
227,0.00017309188842773438,
228,0.0002071857452392578,
229,0.00020194053649902344,
230,0.0001621246337890625,
231,0.00011706352233886719,
232,0.00013589859008789062,
233,0.0001647472381591797,
234,0.00017023086547851562,
235,0.00015473365783691406,
236,0.0001590251922607422,
237,0.0001850128173828125,
238,0.00018405914306640625,
239,0.0002110004425048828,
240,0.0002701282501220703,
241,0.00018024444580078125,
242,0.0001468658447265625,
243,0.0002079010009765625,
244,0.00019288063049316406,
245,0.00019502639770507812,
246,0.00023293495178222656,
247,0.00017714500427246094,
248,0.00021219253540039062,
249,0.0001678466796875,
250,0.00023603439331054688,
251,0.0001900196075439453,
252,0.0001728534698486328,
253,0.0001709461212158203,
254,0.00017309188842773438,
255,0.00015687942504882812,
256,0.0001480579376220703,
257,0.00019025802612304688,
258,0.0001728534698486328,
259,0.00015997886657714844,
260,0.00016689300537109375,
261,0.00021982192993164062,
262,0.0001850128173828125,
263,0.00017189979553222656,
264,0.000164031982421875,
265,0.00018787384033203125,
266,0.00017690658569335938,
267,0.00017213821411132812,
268,0.0001747608184814453,
269,0.00015401840209960938,
270,0.00029015541076660156,
271,0.0001957416534423828,
272,0.00020599365234375,
273,0.000171661376953125,
274,0.0001647472381591797,
275,0.00015592575073242188,
276,0.00014591217041015625,
277,0.0001709461212158203,
278,0.000164031982421875,
279,0.00015497207641601562,
280,0.00018095970153808594,
281,0.0001709461212158203,
282,0.00015592575073242188,
283,0.0002219676971435547,
284,0.0001709461212158203,
285,0.0001919269561767578,
286,0.00015425682067871094,
287,0.00017213821411132812,
288,0.00015592575073242188,
289,0.0001571178436279297,
290,0.00017523765563964844,
291,0.00021600723266601562,
292,0.0001971721649169922,
293,0.0002491474151611328,
294,0.0002009868621826172,
295,0.00020885467529296875,
296,0.00019979476928710938,
297,0.00017786026000976562,
298,0.00016689300537109375,
299,0.00029587745666503906,
300,0.00028705596923828125,
301,0.0002639293670654297,
302,0.0001766681671142578,
303,0.0001609325408935547,
304,0.00018787384033203125,
305,0.00015997886657714844,
306,0.00019812583923339844,
307,0.0001571178436279297,
308,0.00016379356384277344,
309,0.00016307830810546875,
310,0.0001678466796875,
311,0.00018286705017089844,
312,0.00015115737915039062,
313,0.00016808509826660156,
314,0.0002460479736328125,
315,0.00018310546875,
316,0.0001690387725830078,
317,0.00015807151794433594,
318,0.0001659393310546875,
319,0.00018024444580078125,
320,0.0002028942108154297,
321,0.00021719932556152344,
322,0.00020384788513183594,
323,0.00019097328186035156,
324,0.0001609325408935547,
325,0.00022077560424804688,
326,0.0001671314239501953,
327,0.00019407272338867188,
328,0.0002429485321044922,
329,0.00018215179443359375,
330,0.0001590251922607422,
331,0.0001659393310546875,
332,0.00017309188842773438,
333,0.00020313262939453125,
334,0.0002028942108154297,
335,0.00017976760864257812,
336,0.00016999244689941406,
337,0.0001621246337890625,
338,0.00017690658569335938,
339,0.00017309188842773438,
340,0.00015687942504882812,
341,0.00021195411682128906,
342,0.00021600723266601562,
343,0.0001709461212158203,
344,0.00017905235290527344,
345,0.00016689300537109375,
346,0.000186920166015625,
347,0.0001862049102783203,
348,0.00014901161193847656,
349,0.0001380443572998047,
350,0.00014710426330566406,
351,0.00015783309936523438,
352,0.0001709461212158203,
353,0.00019478797912597656,
354,0.00018310546875,
355,0.00018095970153808594,
356,0.00015306472778320312,
357,0.00014901161193847656,
358,0.0001480579376220703,
359,0.00014710426330566406,
360,0.0003871917724609375,
361,0.0002758502960205078,
362,0.00020194053649902344,
363,0.0002460479736328125,
364,0.0002579689025878906,
365,0.00021696090698242188,
366,0.00020384788513183594,
367,0.00020194053649902344,
368,0.00018286705017089844,
369,0.00020003318786621094,
370,0.00019097328186035156,
371,0.00022292137145996094,
372,0.0001671314239501953,
373,0.0002219676971435547,
374,0.0002911090850830078,
375,0.00026988983154296875,
376,0.00022125244140625,
377,0.00021886825561523438,
378,0.00029015541076660156,
379,0.00023818016052246094,
380,0.00020623207092285156,
381,0.00025010108947753906,
382,0.0003180503845214844,
383,0.000263214111328125,
384,0.00021505355834960938,
385,0.00021314620971679688,
386,0.00017499923706054688,
387,0.00019502639770507812,
388,0.00019311904907226562,
389,0.00018286705017089844,
390,0.0002110004425048828,
391,0.00018715858459472656,
392,0.00022912025451660156,
393,0.0002579689025878906,
394,0.0003037452697753906,
395,0.00023102760314941406,
396,0.0002460479736328125,
397,0.0002193450927734375,
398,0.00019598007202148438,
399,0.00014281272888183594,
400,0.0002028942108154297,
401,0.0002970695495605469,
402,0.00028896331787109375,
403,0.0002567768096923828,
404,0.0002391338348388672,
405,0.00030112266540527344,
406,0.00022411346435546875,
407,0.00024199485778808594,
408,0.00019407272338867188,
409,0.0001919269561767578,
410,0.00017881393432617188,
411,0.000179290771484375,
412,0.00017380714416503906,
413,0.00018906593322753906,
414,0.0002231597900390625,
415,0.00017213821411132812,
416,0.00017595291137695312,
417,0.00021409988403320312,
418,0.00016999244689941406,
419,0.00017499923706054688,
420,0.00021600723266601562,
421,0.00017499923706054688,
422,0.0001952648162841797,
423,0.00021386146545410156,
424,0.00015687942504882812,
425,0.00017714500427246094,
426,0.00018310546875,
427,0.00018286705017089844,
428,0.00025177001953125,
429,0.00022292137145996094,
430,0.00020623207092285156,
431,0.0001900196075439453,
432,0.00018715858459472656,
433,0.00017309188842773438,
434,0.00019097328186035156,
435,0.00020003318786621094,
436,0.00019884109497070312,
437,0.0002028942108154297,
438,0.00020623207092285156,
439,0.00019621849060058594,
440,0.0001811981201171875,
441,0.00018286705017089844,
442,0.0001690387725830078,
443,0.00016164779663085938,
444,0.000179290771484375,
445,0.00017786026000976562,
446,0.0001900196075439453,
447,0.0001621246337890625,
448,0.00018835067749023438,
449,0.00019097328186035156,
450,0.0001881122589111328,
451,0.000209808349609375,
452,0.00015807151794433594,
453,0.0001761913299560547,
454,0.00016880035400390625,
455,0.00018906593322753906,
456,0.0001819133758544922,
457,0.00019812583923339844,
458,0.00023221969604492188,
459,0.00018787384033203125,
460,0.0002391338348388672,
461,0.0002110004425048828,
462,0.0001800060272216797,
463,0.00019621849060058594,
464,0.00017786026000976562,
465,0.0001938343048095703,
466,0.0001800060272216797,
467,0.0001819133758544922,
468,0.00017905235290527344,
469,0.00019097328186035156,
470,0.00020313262939453125,
471,0.0002028942108154297,
472,0.0001900196075439453,
473,0.00017786026000976562,
474,0.0001819133758544922,
475,0.0001709461212158203,
476,0.00021505355834960938,
477,0.00016999244689941406,
478,0.000164031982421875,
479,0.0001659393310546875,
480,0.00014519691467285156,
481,0.0001728534698486328,
