episode,mujoco_steps,brax_steps
209,223,1000
210,342,287
211,55,746
212,740,1000
213,817,422
214,1000,305
215,349,439
216,1000,721
217,575,1000
218,560,1000
219,1000,1000
220,964,374
221,828,1000
222,62,975
223,1000,595
224,1000,246
225,441,1000
226,1000,1000
227,69,418
228,151,146
229,77,1000
230,168,1000
231,103,325
232,1000,1000
233,1000,648
234,91,862
235,163,60
236,220,54
237,564,112
238,808,977
239,146,157
240,1000,1000
241,1000,1000
242,1000,328
243,164,167
244,36,191
245,1000,613
246,1000,566
247,265,173
248,1000,775
249,1000,99
250,973,1000
251,496,433
252,1000,1000
253,1000,53
254,1000,1000
255,1000,307
256,760,1000
257,639,164
258,1000,1000
259,70,823
260,1000,508
261,1000,502
262,503,58
263,142,410
264,137,287
265,1000,76
266,1000,1000
267,1000,974
268,377,211
269,110,317
270,1000,754
271,1000,1000
272,131,244
273,46,1000
274,70,872
275,65,776
276,650,1000
277,89,543
278,729,967
279,25,1000
280,73,70
281,1000,668
282,201,823
283,174,128
284,131,285
285,605,509
286,1000,894
287,958,1000
288,237,1000
289,235,462
290,386,1000
291,1000,317
292,496,349
293,1000,154
294,605,638
295,281,197
296,1000,1000
297,332,325
298,130,487
299,55,201
300,384,368
301,1000,1000
302,284,152
303,51,513
304,66,1000
305,133,1000
306,197,655
307,261,653
308,56,637
309,1000,540
310,87,159
311,223,1000
312,988,243
313,1000,1000
314,1000,1000
315,567,666
316,1000,567
317,151,1000
318,217,1000
319,1000,1000
320,1000,43
321,1000,158
322,1000,1000
323,1000,179
324,1000,827
325,292,626
326,367,396
327,472,334
328,1000,147
329,1000,307
330,1000,145
331,964,736
332,1000,125
333,244,134
334,56,681
335,1000,1000
336,272,1000
337,209,149
338,918,1000
339,677,142
340,736,1000
341,89,265
342,604,759
343,683,1000
344,53,1000
345,95,681
346,1000,650
347,129,457
348,36,83
349,187,1000
350,1000,639
351,117,1000
352,1000,1000
353,1000,884
354,375,467
355,93,21
356,1000,20
357,795,422
358,57,867
359,1000,291
360,109,253
361,205,785
362,287,1000
363,1000,629
364,508,1000
365,110,1000
366,712,344
367,284,487
368,826,1000
369,1000,813
370,572,1000
371,191,52
372,1000,1000
373,996,639
374,1000,1000
375,779,350
376,187,1000
377,569,1000
378,498,909
379,595,44
380,48,299
381,125,1000
382,535,1000
383,1000,648
384,436,898
385,1000,1000
386,478,426
387,361,207
388,58,1000
389,515,1000
390,211,532
391,1000,780
392,384,1000
393,1000,1000
394,169,258
395,1000,230
396,1000,349
397,1000,1000
398,67,1000
399,1000,170
400,89,635
401,328,1000
402,383,133
403,270,530
404,471,1000
405,289,1000
406,443,572
407,66,665
408,196,198
409,117,415
410,175,889
411,1000,1000
412,748,634
413,184,1000
414,619,1000
415,933,205
416,512,1000
417,308,1000
418,1000,1000
419,229,571
420,1000,1000
421,1000,1000
422,196,1000
423,808,138
424,1000,1000
425,1000,1000
426,122,371
427,963,1000
428,230,669
429,214,684
430,1000,28
431,291,1000
432,658,155
433,71,1000
434,1000,237
435,1000,601
436,1000,690
437,137,339
438,1000,1000
439,788,1000
440,1000,1000
441,152,1000
442,235,968
443,1000,1000
444,1000,271
445,1000,110
446,73,270
447,421,779
448,175,1000
449,1000,1000
450,384,1000
451,336,337
452,737,1000
453,876,1000
454,1000,1000
455,157,238
456,687,605
457,939,42
458,575,538
459,1000,70
460,221,119
461,1000,109
462,300,538
463,392,309
464,115,944
465,1000,1000
466,1000,176
467,1000,1000
468,593,1000
469,1000,1000
470,263,1000
471,57,1000
472,422,1000
473,573,259
474,596,1000
475,35,1000
476,670,1000
477,966,1000
478,203,827
479,1000,249
480,1000,166
481,104,1000
482,446,330
483,408,1000
484,162,1000
485,1000,1000
486,344,822
487,260,1000
488,874,1000
489,1000,1000
490,208,61
491,249,168
492,1000,1000
493,550,375
494,359,347
495,787,1000
496,757,766
497,738,923
498,396,668
499,305,1000
