step,mujoco_step_times,brax_step_times
0,0.0005450248718261719,0.0029747486114501953
1,0.000186920166015625,0.0032498836517333984
2,0.0002040863037109375,0.0012788772583007812
3,0.00017499923706054688,0.000713348388671875
4,0.0001862049102783203,0.0008220672607421875
5,0.00020885467529296875,0.0007638931274414062
6,0.0002319812774658203,0.0008001327514648438
7,0.00021219253540039062,0.0006990432739257812
8,0.00020503997802734375,0.0006721019744873047
9,0.000164031982421875,0.0006170272827148438
10,0.00015783309936523438,0.0008521080017089844
11,0.0001862049102783203,0.0007641315460205078
12,0.00016617774963378906,0.000659942626953125
13,0.00017309188842773438,0.0006728172302246094
14,0.0001590251922607422,0.0008282661437988281
15,0.0001761913299560547,0.00072479248046875
16,0.00021886825561523438,0.0006802082061767578
17,0.0001747608184814453,0.0008072853088378906
18,0.00020122528076171875,0.0006940364837646484
19,0.00019216537475585938,0.0007309913635253906
20,0.00020623207092285156,0.0006282329559326172
21,0.00019598007202148438,0.0007169246673583984
22,0.00018906593322753906,0.0008289813995361328
23,0.0001919269561767578,0.0007829666137695312
24,0.0002052783966064453,0.0009171962738037109
25,0.00018978118896484375,0.0008571147918701172
26,0.00018835067749023438,0.0008568763732910156
27,0.0002219676971435547,0.0006856918334960938
28,0.0001742839813232422,0.0007719993591308594
29,0.0001621246337890625,0.0006608963012695312
30,0.00022673606872558594,0.0006451606750488281
31,0.00018310546875,0.0006849765777587891
32,0.00019407272338867188,0.0006952285766601562
33,0.00020384788513183594,0.0005767345428466797
34,0.00017905235290527344,0.0006339550018310547
35,0.00018668174743652344,0.000823974609375
36,0.00019931793212890625,0.0006887912750244141
37,0.0001800060272216797,0.0007421970367431641
38,0.00015783309936523438,0.0007047653198242188
39,0.00020694732666015625,0.0007050037384033203
40,0.00018715858459472656,0.0007190704345703125
41,0.0001609325408935547,0.00072479248046875
42,0.00015401840209960938,0.0007379055023193359
43,0.00021219253540039062,0.0007610321044921875
44,0.00025391578674316406,0.0006060600280761719
45,0.0001919269561767578,0.0007829666137695312
46,0.00021505355834960938,0.0006611347198486328
47,0.00019979476928710938,0.0006060600280761719
48,0.00019311904907226562,0.0007698535919189453
49,0.00019311904907226562,0.0007529258728027344
50,0.0002110004425048828,0.0007350444793701172
51,0.00019407272338867188,0.0006749629974365234
52,0.00022101402282714844,0.0006308555603027344
53,0.00025391578674316406,0.0005891323089599609
54,0.00017714500427246094,0.0006480216979980469
55,0.00016307830810546875,0.0006709098815917969
56,0.00016617774963378906,0.0006058216094970703
57,0.0001659393310546875,0.0007069110870361328
58,0.00022101402282714844,0.0007028579711914062
59,0.00027108192443847656,0.0007750988006591797
60,0.00021195411682128906,0.0006101131439208984
61,0.00017213821411132812,0.0006291866302490234
62,0.00023293495178222656,0.0006542205810546875
63,0.00018596649169921875,0.0006108283996582031
64,0.00016498565673828125,0.0006010532379150391
65,0.00017023086547851562,0.000598907470703125
66,0.00017499923706054688,0.0006031990051269531
67,0.0001747608184814453,0.0006339550018310547
68,0.00016689300537109375,0.0006411075592041016
69,0.00018525123596191406,0.0007250308990478516
70,0.0001747608184814453,0.0006687641143798828
71,0.00019097328186035156,0.0006620883941650391
72,0.00019598007202148438,0.0006430149078369141
73,0.00017786026000976562,0.0005922317504882812
74,0.00015687942504882812,0.0006189346313476562
75,0.0002048015594482422,0.0006580352783203125
76,0.0001678466796875,0.0006661415100097656
77,0.00019884109497070312,0.0006592273712158203
78,0.0001881122589111328,0.0006263256072998047
79,0.00019669532775878906,0.0007052421569824219
80,0.00017523765563964844,0.0005850791931152344
81,0.00017595291137695312,0.0005960464477539062
82,0.00017118453979492188,0.0007328987121582031
83,0.00018095970153808594,0.0007607936859130859
84,0.0001900196075439453,0.0007047653198242188
85,0.00018906593322753906,0.0007119178771972656
86,0.00020575523376464844,0.0007529258728027344
87,0.0001900196075439453,0.0007231235504150391
88,0.00017690658569335938,0.0007061958312988281
89,0.00016689300537109375,0.0007579326629638672
90,0.00019812583923339844,0.0008320808410644531
91,0.00017380714416503906,0.0006468296051025391
92,0.00020599365234375,0.0006592273712158203
93,0.00018405914306640625,0.000701904296875
94,0.00018596649169921875,0.0007030963897705078
95,0.00021719932556152344,0.0006668567657470703
96,0.0002391338348388672,0.0006508827209472656
97,0.0002319812774658203,0.0007088184356689453
98,0.0001900196075439453,0.0007581710815429688
99,0.00017690658569335938,0.0007381439208984375
100,0.00019478797912597656,0.0006809234619140625
101,0.00021505355834960938,0.0007050037384033203
102,0.0001881122589111328,0.0006940364837646484
103,0.00018310546875,0.0006480216979980469
104,0.0001888275146484375,0.0007150173187255859
105,0.00017523765563964844,0.0006079673767089844
106,0.00017404556274414062,0.0006771087646484375
107,0.0001590251922607422,0.0005848407745361328
108,0.00015592575073242188,0.0005481243133544922
109,0.0002002716064453125,0.0006139278411865234
110,0.00019407272338867188,0.0006420612335205078
111,0.00019121170043945312,0.0006437301635742188
112,0.0002040863037109375,0.0006918907165527344
113,0.0002110004425048828,0.0008251667022705078
114,0.0001819133758544922,0.0007309913635253906
115,0.0001881122589111328,0.0006899833679199219
116,0.00021195411682128906,0.0007328987121582031
117,0.0002219676971435547,0.0007879734039306641
118,0.0001881122589111328,0.0006616115570068359
119,0.0001838207244873047,0.0005588531494140625
120,0.00017213821411132812,0.0006101131439208984
121,0.0001938343048095703,0.0006351470947265625
122,0.00019788742065429688,0.0007450580596923828
123,0.00018978118896484375,0.0007028579711914062
124,0.00019812583923339844,0.0007081031799316406
125,0.00016999244689941406,0.0006968975067138672
126,0.0001678466796875,0.0008220672607421875
127,0.00016832351684570312,0.0006830692291259766
128,0.0001590251922607422,0.0007441043853759766
129,0.00017690658569335938,0.0007529258728027344
130,0.0001728534698486328,0.0007221698760986328
131,0.00015807151794433594,0.0008070468902587891
132,0.00016617774963378906,0.0007240772247314453
133,0.0001900196075439453,0.0007698535919189453
134,0.00018310546875,0.0007891654968261719
135,0.00022482872009277344,0.0007212162017822266
136,0.00018906593322753906,0.0006649494171142578
137,0.00016188621520996094,0.0006868839263916016
138,0.00019788742065429688,0.0007307529449462891
139,0.00019407272338867188,0.0007951259613037109
140,0.00016999244689941406,0.0007727146148681641
141,0.00017118453979492188,0.0008378028869628906
142,0.00018405914306640625,0.0007369518280029297
143,0.00017690658569335938,0.0007300376892089844
144,0.00017118453979492188,0.0006940364837646484
145,0.00020313262939453125,0.0005879402160644531
146,0.0002460479736328125,0.0007541179656982422
147,0.00022292137145996094,0.0006928443908691406
148,0.0002818107604980469,0.000698089599609375
149,0.0002429485321044922,0.0006401538848876953
150,0.00019478797912597656,0.0007178783416748047
151,0.0001709461212158203,0.0007300376892089844
152,0.000286102294921875,0.0006756782531738281
153,0.0002009868621826172,0.0006499290466308594
154,0.000186920166015625,0.0006382465362548828
155,0.0001919269561767578,0.0006439685821533203
156,0.00019788742065429688,0.0007259845733642578
157,0.00017261505126953125,0.00078582763671875
158,0.00022292137145996094,0.0007801055908203125
159,0.0002040863037109375,0.0007770061492919922
160,0.0001881122589111328,0.0007150173187255859
161,0.00018787384033203125,0.0005879402160644531
162,0.00019097328186035156,0.000698089599609375
163,0.00019025802612304688,0.0006809234619140625
164,0.00015687942504882812,0.0006699562072753906
165,0.00016307830810546875,0.000614166259765625
166,0.0001919269561767578,0.0006539821624755859
167,0.0002079010009765625,0.0007359981536865234
168,0.00019311904907226562,0.0007579326629638672
169,0.0001800060272216797,0.0006079673767089844
170,0.0001628398895263672,0.0006420612335205078
171,0.00016999244689941406,0.0006589889526367188
172,0.00017786026000976562,0.0006320476531982422
173,0.00017786026000976562,0.0006339550018310547
174,0.00017309188842773438,0.0007421970367431641
175,0.00019407272338867188,
176,0.00018596649169921875,
177,0.0001709461212158203,
178,0.00016188621520996094,
179,0.0001621246337890625,
180,0.00022411346435546875,
181,0.00022101402282714844,
182,0.00020575523376464844,
183,0.00019121170043945312,
184,0.00016832351684570312,
185,0.0002009868621826172,
186,0.00019478797912597656,
187,0.00020694732666015625,
188,0.00018405914306640625,
189,0.00017595291137695312,
190,0.00017786026000976562,
191,0.000164031982421875,
192,0.00015211105346679688,
193,0.00018405914306640625,
194,0.00018215179443359375,
195,0.00016307830810546875,
196,0.0001819133758544922,
197,0.00016689300537109375,
198,0.00018405914306640625,
199,0.00018596649169921875,
200,0.0001709461212158203,
201,0.00017309188842773438,
202,0.00016689300537109375,
203,0.00017213821411132812,
204,0.00018715858459472656,
205,0.00017690658569335938,
206,0.00016999244689941406,
207,0.00016617774963378906,
208,0.0001590251922607422,
209,0.00017404556274414062,
210,0.00016379356384277344,
211,0.00015807151794433594,
212,0.00017690658569335938,
213,0.00018215179443359375,
214,0.00015401840209960938,
215,0.00019669532775878906,
216,0.0001583099365234375,
217,0.00018596649169921875,
218,0.0001647472381591797,
219,0.00017309188842773438,
220,0.00016689300537109375,
221,0.00017309188842773438,
222,0.0001690387725830078,
223,0.00017786026000976562,
224,0.00016117095947265625,
225,0.0001628398895263672,
226,0.00016069412231445312,
227,0.0001957416534423828,
228,0.00017309188842773438,
229,0.0001690387725830078,
230,0.00017881393432617188,
231,0.00016307830810546875,
232,0.0001621246337890625,
233,0.0001609325408935547,
