episode,td_error
8,3.5426702
8,3.5283098
8,3.3572073
8,3.1959252
8,3.287751
8,3.1170774
8,2.9560652
8,2.8296692
8,2.694255
8,2.4926314
8,2.5617757
8,2.5764446
8,2.2916367
8,2.281127
8,2.0394306
8,1.9920876
8,2.0098374
8,1.9699078
8,1.9089766
8,1.6840594
8,1.7508783
8,1.6766338
8,1.6978407
8,1.4337721
8,1.4628966
8,1.2834988
8,1.3585358
8,1.2135416
8,1.0212195
8,1.243623
8,0.9911484
8,1.1738753
8,0.9049279
8,0.83892524
8,0.9111825
8,0.6613877
8,0.78560245
8,0.85096836
8,0.8339038
8,0.8639309
8,0.80093795
8,0.7930472
8,0.7633784
8,0.80542314
8,0.7012509
8,0.72475886
8,0.7686058
8,0.609984
8,0.72589654
8,0.734184
8,0.75957084
8,0.5472151
8,0.6214681
8,0.62633425
8,0.65562785
8,0.6027057
8,0.67388964
8,0.5970031
8,0.6210299
8,0.6069102
8,0.64414924
8,0.5301638
8,0.52396214
8,0.54452586
8,0.53504586
8,0.5280956
8,0.54195607
8,0.48057744
8,0.51662564
8,0.50028265
8,0.4775821
8,0.4887706
8,0.48652592
8,0.46751797
8,0.4373219
8,0.3807547
8,0.47680524
8,0.433965
8,0.392171
8,0.42763886
8,0.39882717
8,0.38684046
8,0.38468653
8,0.39295202
8,0.3739356
8,0.35849744
8,0.3249082
8,0.35812426
8,0.4348142
8,0.3675404
8,0.4187547
8,0.32142133
8,0.39956117
8,0.3870204
8,0.38076675
8,0.34049857
8,0.3562396
8,0.35242552
8,0.33176595
8,0.34155893
8,0.3660741
8,0.39585894
8,0.33913273
8,0.36516568
8,0.42200124
8,0.32349232
8,0.32702616
8,0.3894945
8,0.32613885
8,0.37263316
8,0.3700713
8,0.41559556
8,0.3446424
8,0.3980187
8,0.3612989
8,0.30816633
8,0.39237309
8,0.36388946
8,0.43608364
8,0.39999864
8,0.29988366
8,0.3191957
8,0.31283614
8,0.3419679
8,0.30840325
8,0.32503715
8,0.3271061
8,0.32477343
8,0.27208292
8,0.32254213
8,0.29112792
8,0.32807788
8,0.28900087
8,0.2834087
8,0.2876652
8,0.26988
8,0.28989935
8,0.28700325
8,0.3187
8,0.36368522
8,0.2947845
8,0.310324
8,0.286245
8,0.287158
8,0.30475563
8,0.2949625
8,0.29673508
8,0.26672575
8,0.29218262
8,0.32090104
8,0.26552367
8,0.25701928
8,0.3112205
8,0.28268403
8,0.32157192
8,0.2901007
8,0.30590272
8,0.30232275
8,0.3077247
8,0.26256573
8,0.2899978
8,0.28823763
8,0.28783584
8,0.3085141
