episode,mujoco_duration,brax_duration
0,0.03499889373779297,3.7828662395477295
1,0.03541851043701172,0.683912992477417
2,0.03316187858581543,0.683659553527832
3,0.03406214714050293,0.6986987590789795
4,0.033283233642578125,0.6758177280426025
5,0.03534984588623047,0.7669596672058105
6,0.034043073654174805,0.6647300720214844
7,0.0338587760925293,0.710526704788208
8,0.03370833396911621,0.6732254028320312
9,0.031195640563964844,0.761040449142456
10,0.037038326263427734,0.6753664016723633
11,0.03829550743103027,0.6973140239715576
12,0.03612494468688965,0.6552848815917969
13,0.03491973876953125,0.6376669406890869
14,0.0335538387298584,0.6339297294616699
15,0.0329437255859375,0.6310193538665771
16,0.03288769721984863,0.6464505195617676
17,0.03209877014160156,0.6575262546539307
18,0.03239893913269043,0.6541674137115479
19,0.031975507736206055,0.6471242904663086
20,0.03467702865600586,0.6701345443725586
21,0.03809213638305664,0.6751236915588379
22,0.0325016975402832,0.6636931896209717
23,0.03174877166748047,0.6803102493286133
24,0.03202533721923828,0.65155029296875
25,0.03418993949890137,0.6583964824676514
26,0.03153729438781738,0.6755087375640869
27,0.03171110153198242,0.6551625728607178
28,0.031038522720336914,0.6646468639373779
29,0.031073331832885742,0.7766478061676025
30,0.03501439094543457,0.7102301120758057
31,0.03459572792053223,0.6708014011383057
32,0.03264260292053223,0.6658313274383545
33,0.03275012969970703,0.6620883941650391
34,0.03086543083190918,1.0217595100402832
35,0.03878307342529297,0.6862144470214844
36,0.03336167335510254,0.6818032264709473
37,0.03211712837219238,0.6744580268859863
38,0.03139042854309082,0.7201652526855469
39,0.031120777130126953,3.4704325199127197
40,0.031204700469970703,0.7217342853546143
41,0.032956600189208984,0.6639361381530762
42,0.030542612075805664,0.6856694221496582
43,0.031958818435668945,0.6970202922821045
44,0.031063556671142578,0.6509175300598145
45,0.03372907638549805,0.6856491565704346
46,0.031058549880981445,0.7071597576141357
47,0.03160834312438965,0.6509811878204346
48,0.03055858612060547,0.6787848472595215
49,0.032456159591674805,0.6585705280303955
50,0.030086755752563477,0.6712357997894287
51,0.03356575965881348,0.6862647533416748
52,0.030632972717285156,0.6485722064971924
53,0.03167390823364258,0.8981204032897949
54,0.030750274658203125,0.660219669342041
55,0.031003475189208984,0.7088468074798584
56,0.030301332473754883,0.6694245338439941
57,0.03420567512512207,0.8219919204711914
58,0.03103470802307129,0.67596435546875
59,0.032004356384277344,0.7132613658905029
60,0.03049182891845703,0.667517900466919
61,0.03318595886230469,0.6910099983215332
62,0.031950950622558594,0.7851135730743408
63,0.0303804874420166,0.7048590183258057
64,0.030906200408935547,0.6656112670898438
65,0.034332990646362305,0.7002363204956055
66,0.032610177993774414,0.6821897029876709
67,0.030319929122924805,0.6791470050811768
68,0.031887054443359375,0.7133052349090576
69,0.03141903877258301,0.6892938613891602
70,0.031043052673339844,0.7160310745239258
71,0.03283119201660156,0.6837670803070068
72,0.029583454132080078,0.6538798809051514
73,0.030164241790771484,0.6715705394744873
74,0.03123950958251953,0.6880686283111572
75,0.0311129093170166,0.6546609401702881
76,0.03125715255737305,0.653477668762207
77,0.030035018920898438,0.6481165885925293
78,0.02974867820739746,0.6979568004608154
79,0.029375791549682617,0.6457393169403076
80,0.029171228408813477,0.6517021656036377
81,0.03289437294006348,0.6653702259063721
82,0.03015899658203125,0.6514031887054443
83,0.02979278564453125,0.6483092308044434
84,0.0319514274597168,0.667386531829834
85,0.030169010162353516,0.6523740291595459
86,0.029796361923217773,0.6484951972961426
87,0.030584096908569336,0.6458032131195068
88,0.029754161834716797,0.6783452033996582
89,0.02990245819091797,0.6598212718963623
90,0.0294036865234375,0.6629729270935059
91,0.03098011016845703,0.6554718017578125
92,0.03051900863647461,0.6573684215545654
93,0.030417919158935547,0.6554126739501953
94,0.03251504898071289,0.6927640438079834
95,0.03000044822692871,0.6107602119445801
96,0.029849767684936523,0.6674771308898926
97,0.029840469360351562,0.6506907939910889
98,0.03014850616455078,0.6666224002838135
99,0.032315731048583984,0.6618771553039551
100,0.03014683723449707,0.6662642955780029
101,0.032419681549072266,0.6647109985351562
102,0.0299227237701416,0.6589548587799072
103,0.03087449073791504,0.6011331081390381
104,0.02999424934387207,0.6623415946960449
105,0.030211687088012695,0.6503162384033203
106,0.03119063377380371,0.6750154495239258
107,0.030030250549316406,0.6427390575408936
108,0.02994084358215332,0.65793776512146
109,0.029933452606201172,0.6664457321166992
110,0.030131816864013672,0.6503980159759521
111,0.03203749656677246,0.6688742637634277
112,0.029724597930908203,0.6467740535736084
113,0.03078746795654297,0.6591670513153076
114,0.03124403953552246,0.648125410079956
115,0.029792308807373047,0.6449425220489502
116,0.029581308364868164,0.6456425189971924
117,0.029488563537597656,0.6552393436431885
118,0.029686450958251953,0.6539907455444336
119,0.030002355575561523,0.6452372074127197
120,0.029943227767944336,0.6702244281768799
121,0.03182053565979004,0.6575241088867188
122,0.029249906539916992,0.6548004150390625
123,0.030064105987548828,0.6463818550109863
124,0.029911279678344727,0.6628820896148682
125,0.03015923500061035,0.6652019023895264
126,0.030281543731689453,0.6541635990142822
127,0.029314279556274414,0.655919075012207
128,0.0294952392578125,0.6583404541015625
129,0.029896020889282227,0.6654284000396729
130,0.03200101852416992,0.6905126571655273
131,0.03230690956115723,0.668320894241333
132,0.02948784828186035,0.6442265510559082
133,0.03834056854248047,0.6671123504638672
134,0.02965068817138672,0.6506593227386475
135,0.029908180236816406,0.6572484970092773
136,0.02949380874633789,0.6597719192504883
137,0.029787540435791016,0.6531836986541748
138,0.030543088912963867,0.6642365455627441
139,0.02999401092529297,0.6516194343566895
140,0.029910564422607422,0.6564121246337891
141,0.03176712989807129,0.6613843441009521
142,0.029944896697998047,0.668020486831665
143,0.030026912689208984,0.6598985195159912
144,0.030555009841918945,0.6479296684265137
