episode,mujoco_reward,brax_reward
0,-8.175713701906373,48.81506471005923
1,-9.877129888823774,40.437168627897336
2,-228.17166284810065,-1022.8883134201169
3,-582.8587460700094,-1390.3844612389803
4,-569.4543260288777,-2150.7832878008485
5,-468.342740152406,-3933.3780312240124
6,-869.1185065463451,-3008.651927560568
7,-538.9201047032806,-1480.0018775388598
8,-582.2864427909051,-1370.6387630347162
9,-543.2038451213883,-1912.8825872987509
10,-524.7573842095511,-1216.0965756699443
11,-482.0918814693412,-2461.3694845905993
12,-122.88107256157525,-72.99305671826005
13,-303.1120070645581,-337.34037198498845
14,-117.39103357302018,-157.8887561126612
15,-402.1473486133663,-134.95470926817507
16,-166.8248774549548,-173.66739686578512
17,-336.4539255596066,-227.07798414926947
18,-197.9055377090058,-85.3849435010925
19,-21.648729455320016,69.07495993538032
20,28.348928686086925,356.6304706213705
21,68.04331922323121,-71.3454220018466
22,29.633204714049583,7.5108963288366795
23,235.08802734636942,184.08992954989662
24,424.35742535488214,-55.38189984578639
25,487.34148441155935,265.02301444113255
26,553.1524076806895,614.9928225812037
27,669.257098180862,765.8829959984869
28,552.0303822310674,655.0597558732843
29,739.89450509321,832.4911425597966
30,875.0730551253546,952.3220106810331
31,787.4817252407075,965.2849581278861
32,911.3421087442691,977.834535144968
33,1069.7197206044507,1100.3052277863026
34,1099.7281135143444,1336.4000848475844
35,997.086850290939,1182.9428601982072
36,1449.898349091002,1554.0043918038718
37,1771.0467623118343,1100.4009122811258
38,1804.2392279800777,1117.6993929110467
39,1678.2459078654629,807.1801346701104
40,1438.6423359966293,253.39219674584456
41,1796.7924655430093,1367.4507250199094
42,1888.3462865769277,1579.2038811817765
43,1865.4309347625476,1553.7156333476305
44,1657.8219891918143,1589.1101910620928
45,2073.96332408188,1900.2509505180642
46,2143.5317498815057,1362.3813133868389
47,2124.7463859363693,1552.8991981893778
48,2181.5950919680986,1727.2059011943638
49,2011.4048003129574,1448.728965550661
50,2114.801344058149,1967.78866852168
51,2113.972843252277,1773.4042419791222
52,2275.673602136352,2270.7515492364764
53,2171.6894630507772,2125.248112052679
54,2162.186072682836,2167.6326698325574
55,2206.5310535308995,2150.048783827573
56,2147.434752341621,1895.997313939035
57,2357.504849501132,2005.856929520145
58,2285.615516580973,2167.4578098836355
59,2300.437065060213,2224.336695816368
60,2245.397627143319,2158.363040002063
61,2403.946338630261,2151.4088015803136
62,2231.5105920969663,2045.8569294586778
63,2511.391470899198,2354.4167333990335
64,2545.8845195185563,2412.8406620398164
65,2531.8294188127634,19.24837326611305
66,2637.7255993776835,2572.728409472853
67,2583.423712667793,2445.087260082364
68,2629.485651321783,497.32186715025455
69,2641.3961487553806,-493.6522324094549
70,2700.379367586786,2564.4794065793976
71,2552.9464583469426,2173.434784074314
72,2689.4416714923514,2604.0147913447
73,2594.6165208150505,-4.363718279710156
74,2665.6487975767827,2528.4747325707285
75,2531.7523347320894,2341.774299907498
76,2774.9773723972535,2649.2739454577677
77,2808.333701437061,2760.956212565303
78,2689.877815531149,2666.3171988031827
79,2807.3651196096876,2742.9347214847803
80,2837.56789893295,-184.15957086042908
81,2817.011250294053,130.2015399863012
82,2846.2164371819936,2563.680047420785
83,2858.169529908846,2700.62913657818
84,2975.0403821443683,-260.9755603787489
85,2780.9066888455536,2712.4591401815414
86,2888.7261122098403,2647.072531205602
87,2954.1002115295464,2855.0603255964816
88,2920.8377540726033,2743.600479889661
89,3124.120544450134,2622.8487600833178
90,2929.3843030575954,2565.4470334516373
91,3237.2396117090907,2494.3861636411457
92,3072.268065784181,2582.262191006681
93,3256.719472573986,2735.1547158770263
94,3232.0750824782094,2647.0439776319545
95,3220.175402309442,-109.43639008251193
96,3336.4170368099212,2653.3926666546613
97,3378.240144941604,2677.4129329426214
98,3345.659090645656,2843.488177129999
99,3373.6247014406645,2874.056701257825
100,3530.2502816504384,2952.675949911587
101,3494.412032416013,-185.21952076062735
102,3617.6524450675947,3150.7639196515083
103,3534.869648672145,3177.3222729302943
104,3381.739134547285,3132.3917698506266
105,3662.639039879878,3155.9079088135622
106,3380.591233169349,3059.0212835343555
107,3539.58928849512,3034.1823390638456
108,3609.217189025724,-565.9409715661313
109,3602.341172627207,3189.490408461541
110,3479.515060223192,-1.170980207825778
111,3511.2242760703894,1937.2202173101832
112,3391.7369700739973,2958.913807839155
113,3359.0500880906898,3021.9121630066074
114,3592.0744433999253,3116.5954113081098
115,3527.3115458212374,3079.140803946182
116,3590.2825552420763,1053.2689221875044
117,3550.929895601374,2899.9718859940767
118,3610.7902765408153,3153.7311060559005
119,3594.090183575878,2771.938672600314
120,3555.419485489917,3077.4434332514647
121,3475.1375435029468,2899.3614571299404
122,3633.7564438151057,2975.8275371938944
123,3620.1078920342843,3133.169503211975
124,3552.908341025434,2967.3572094610136
125,3616.1369616204843,3100.5078692846
126,3526.770615018378,2934.2659640489146
127,3557.686862916277,2949.888656350202
128,3598.3440618967334,3029.077659247443
129,3556.9177675433993,3109.6657671518624
130,3551.5846733247904,3196.075391339138
131,3457.3933699050253,3059.4641621261835
132,3335.6695570929123,2954.529067929834
133,3747.9819817612856,2391.303066980665
134,3745.8355846588015,3131.774683488533
135,3540.4438424512173,2989.255306378007
136,3689.613073630623,865.2785297315568
137,3543.9417001036954,2989.662061588606
138,3592.053345943918,3186.8491836022586
139,3306.880334449837,3022.3243244104087
140,3605.8990228863895,2925.7507368633524
141,3766.490122115749,3245.1418342120305
142,3730.9353057985304,3172.7120566777885
143,3615.88314873075,3072.9671722240746
144,3606.2687936558277,3173.098823899403
145,3729.087976707274,3221.092669549398
146,3384.970881307744,3355.739957675338
147,3742.759095808631,3302.6339777638204
148,3530.7692232012405,3195.0287586823106
149,3773.3293556568583,3352.1608961913735
150,3693.644046568257,1536.8974398749415
151,3768.161284735715,3383.8231553956866
152,3554.6749122310903,3261.4475938489195
153,3812.124315672603,73.85912096258835
154,3742.064663436495,3425.4181263260543
155,3862.7269572912837,3208.8477082177997
156,3734.657300381443,3439.7580046523362
157,3818.550998637029,3372.514915853739
158,3464.9973087408016,3500.9555317759514
159,3939.771256046349,3492.1254260558635
160,3782.601166530949,3477.610400025733
161,3654.8661702372196,3453.6431649252772
162,3721.199837202084,3474.2067917622626
163,3826.5271651946214,-298.30910594784655
164,3806.145194969992,3559.0462414622307
165,3761.9146207383574,3506.1024463083595
166,3929.281681662386,3878.272595790215
167,3907.199096043713,3745.8077222090214
168,3932.9076799671766,3815.0210626553744
169,3842.388395224637,3886.0829777419567
170,3899.7715440916,3670.510350022465
171,3793.7542178670583,3290.9776008315384
172,3798.4145633124986,3824.4732502605766
173,4029.6053454100092,3935.998298563063
174,3869.276964062009,3888.9889479354024
175,4016.178882536221,4133.920497465879
176,3839.934376891781,3979.682772449858
177,3969.9313949504376,4052.626926265657
178,3940.8877384134867,3943.4581191772595
179,3624.1181445715492,108.69911918524667
180,3969.4649040648105,4293.224226830527
181,3955.328536014752,4030.6888269591145
182,3935.800909859704,4163.118030130863
183,3733.925065702356,3942.8450561417267
184,3779.247023504739,4135.946485952474
185,3741.9515310455413,3975.8370263539255
186,3611.529690746377,4117.484998520464
187,3583.1605576603206,4099.180379666388
188,3841.8920293917586,4013.9919019537047
189,3953.1846788466673,4028.037385828793
190,3687.5954417537982,4007.779250463471
191,3822.61525348722,3868.0755046550184
192,3903.8864315268947,4113.3209617733955
193,3843.6157197404373,3980.643454026431
194,3835.2849069864983,3788.7416574545205
195,3684.7758194359863,3594.229593563854
196,3807.8463069585287,3765.930763103068
197,3791.5252025650625,4078.832701563835
198,3847.310382680304,3968.024900630582
199,3935.9347754704804,4181.626057460904
200,4059.778710569036,4170.136194106191
201,4071.8518235134616,3992.2164380326867
202,3962.050271778989,4033.3915221111383
203,3973.4448077868037,4089.4670990630984
204,3978.1803379402245,4152.693865480367
205,3829.4495189729305,4050.00525176432
206,4035.1817133287173,4125.464193361346
207,4058.605598047421,4101.359089614532
208,4059.6258692842925,4091.741032615304
209,4059.094974799122,4078.4516964182258
210,4106.633984183389,4065.368892557919
211,4104.729925564589,4080.841325879097
212,4113.538977957582,4244.573703647591
213,4263.371969357501,4210.175669902936
214,4119.647878989684,4220.939513035119
215,4130.8153406929605,4185.648498924449
216,4157.978238350271,4100.823188140988
217,4252.505462370278,4098.216005843133
218,4087.5719371170517,3893.5262006167322
219,4060.577058876239,4034.6208807192743
220,4192.411160573368,4274.162667226978
221,4219.238060492487,4222.890095598064
222,4133.682712914839,4048.367199756205
223,4186.213641485142,4216.058807004243
224,4190.1631490269865,4218.024415091379
225,4120.197312848207,4114.421084734611
226,4159.359159811103,4094.9208103977144
227,4296.915358239754,4270.539850991219
228,4352.716373950405,4268.539760494139
229,4220.876668499013,4152.618671888573
230,4287.8801765240005,4294.4802415296435
231,4209.90845715323,4192.582666954026
232,4266.969495354145,4255.45000724867
233,4171.384534586266,4208.303798504174
234,4322.857259971207,4141.97981932573
235,4258.2079816352125,4099.180798480287
236,4229.560431776362,4262.286246625707
237,4282.966988562854,4240.857703426795
238,4272.918810017598,4376.322879447602
239,4312.784984589058,4130.357254427858
240,4342.906278398259,4228.626288920641
241,4388.136637609455,4225.242750009289
242,4314.310664895577,4286.757224857807
243,4372.049062863393,4123.047054884955
244,4297.955975164557,4193.111832462251
245,4350.965802730797,4215.47249083221
246,4359.478547706243,4369.529714357108
247,4396.783459271231,4230.678481640294
248,4461.9109750253465,4330.687784790993
249,4435.413487563174,4085.0656924694777
250,4498.008581776568,4127.125619358849
251,4414.540909672031,4224.261061202735
252,4471.60584524597,4181.022986952215
253,4459.276328767192,4245.5824880078435
254,4420.667271974795,4260.6169254258275
255,4433.006079707555,4339.937592251226
256,4529.705201939453,4198.045682538301
257,4455.30767954852,4402.958603474428
258,4489.095369432402,4102.42466039164
259,4465.220161421791,4332.964508453384
260,4486.790837678545,4303.003925517201
261,4495.125514545814,4296.6067577021895
262,4398.931016692071,4025.304747737944
263,4440.1762179537745,4163.7323248479515
264,4478.467468161349,4245.012887317687
265,4502.886255353166,4275.540400207043
266,4457.452940410227,4281.006258604117
267,4511.231365405558,4446.612807098776
268,4566.570092611121,4327.128895096481
269,4564.014411377682,4244.536867231131
270,4470.814761376739,4314.932655411772
271,4531.766265896093,4233.057048844174
272,4490.305172913703,4119.784177996218
273,4568.059365393615,4272.258061510045
274,4566.804494370409,4433.33894432988
275,4583.390565344305,4287.7937996424735
276,4588.604106610911,4144.364378274651
277,4530.033813445822,4394.966749165207
278,4550.47099715236,4386.736093919724
279,4494.245304014629,4170.509550880641
280,4588.295188635022,4335.596719965339
281,4625.600748821421,4295.618903388036
282,4587.371358358147,4228.714393179864
283,4639.516436421687,4468.658105632523
284,4624.838782879964,3932.520239017904
285,4699.375112944509,4328.552776411176
286,4571.695479204463,3961.4349421672523
287,4599.53909337576,4326.8249048125
288,4561.139152447729,4265.95894873701
289,4594.288064548879,4305.881449725479
290,4725.816682535378,4129.4069904871285
291,4608.075514857825,4326.435895262286
292,4681.960662401798,4514.072294975631
293,4689.495932735208,4437.635920275003
294,4668.043691837158,4461.977690447122
295,4680.0989569416415,4685.933884803206
296,4677.343599545256,4436.248412661254
297,4719.0700685473685,4267.895919503644
298,4735.465606597444,4417.966551279649
299,4722.7528132673815,4212.245156507939
300,4681.0593002020205,4145.886075846851
301,4769.200481623141,4521.0997995156795
302,4684.350999018942,4440.487304151058
303,4851.626532232629,4382.47074110806
304,4701.5215688692315,4094.7106660769787
305,4814.103958566154,4365.501160033047
306,4709.3269641840925,4441.876153741032
307,4772.9346551331655,4602.148641467094
308,4675.263227613048,4416.959720849991
309,4779.600106778847,4556.007300211117
310,4700.367402447291,4758.522085919976
311,4825.1126512333185,4735.565469216555
312,4799.637325834168,4407.522691529244
313,4802.130895833354,4533.894478150411
314,4688.040757445345,4371.757510665804
315,4876.55858337571,4696.200446277857
316,4837.593573920621,4600.752494852059
317,4789.851589871974,4528.758799838193
318,4747.252007486694,4422.69413555786
319,4749.6060189226,4718.634586932138
320,4834.777505102173,4749.629184009507
321,4887.192544080791,4757.300857722759
322,4638.717726976642,4609.245152190328
323,4708.15804059041,4412.748450353742
324,4848.204622972834,4635.057567708194
325,4794.947854640093,4544.137808425352
326,4838.147225017912,4814.873698880896
327,4893.056232938125,4769.249038634822
328,4821.514570306813,4419.647585295141
329,4898.464103262245,4592.870811209083
330,4833.651737415545,4702.869775503874
331,4862.578531931108,4444.44170988258
332,4887.379503421469,4869.848341070116
333,4864.055976279353,4835.499569002539
334,4774.828778024049,4761.981954306364
335,4791.8113149730125,4405.916460639797
336,4857.215892984357,4773.121654309332
337,4712.677951628299,4581.602195344865
338,4783.837138872579,4767.073682349175
339,4788.524955955588,4272.413348857313
340,4837.505474695703,4797.353030227125
341,4897.195725226429,4408.246583081782
342,4944.948045083095,4600.686145724729
343,4904.655675305996,4967.281082531437
344,4851.567194231908,4658.810078016482
345,4914.620164822371,4838.137932926416
346,4903.7373654077,4812.197878527455
347,4835.668451835841,4678.308513376862
348,4934.294365141683,4925.412554729031
349,4937.437467206748,4879.629453858361
350,4977.973384440305,4860.742758426815
351,4826.848631054874,4789.399517338723
352,4968.003184640424,4681.551334016025
353,4923.506062818298,4928.519613998011
354,4859.605544295846,4745.379212797619
355,4915.844538897704,4781.934092957526
356,4825.952437942493,4441.989702128805
357,4948.051322404707,4807.612635087222
358,4929.389714395987,4747.315056309104
359,4985.793300933841,4582.254944976419
360,5033.046692955508,4767.967244766653
361,4966.291491819939,4698.574327360839
362,4946.24363404748,4888.698603643104
363,4967.025018421303,4992.642357502133
364,4895.840503128815,4634.723844872788
365,4986.19285097343,4996.521793147549
366,4876.297057185049,4737.084624253213
367,4963.163204059286,4737.506673605181
368,5001.212745077939,4783.883157931268
369,4975.173681019673,4845.046638250351
370,5059.988405391649,5034.897133149207
371,5107.411084161436,4958.320747025311
372,5015.1347091135085,4830.155865341425
373,5001.090914549399,4589.294762536883
374,5053.632101176486,4907.645922616124
375,5086.4969299257455,4809.92650043685
376,5026.6105311901465,4695.7916369996965
377,5101.089563000365,4920.64112435421
378,5113.256089369243,4872.786972371861
379,5142.09276820933,4899.113263987005
380,5059.40704615369,4918.363635793328
381,5099.847263077757,4995.659032709897
382,5158.832429869508,4917.85371475853
383,5084.104995587326,4973.511924728751
384,5179.099716061021,5168.655831227079
385,5138.071196191558,5043.223214007914
386,5211.556218795354,5041.609878797084
387,5227.160982527217,5146.887789630797
388,5202.760926915636,5002.178388034925
389,5139.181683212547,5081.607292059809
390,5189.170501218047,5121.370806945488
391,5163.318502981804,5083.399221545085
392,5137.296493801478,5031.1530054956675
393,5274.467985069281,5198.728576533496
394,5285.16899301261,5236.607427060604
