episode,instance_0_reward,instance_1_reward
0,949.1347260015023,37.30653426237404
1,983.4578080729775,127.825061686337
2,972.1124693626948,345.2147553227842
3,528.5909125825469,-27.969001293182373
4,-2237.7992952209197,-15.565985441207886
5,-1062.1251336527287,-30.555932879447937
6,-91.64005958604986,-37.31893664598465
7,-14.014158108192818,-3.33470219373703
8,315.0248234275452,2.527732342481613
9,884.1268331379014,10.82761025428772
10,888.9840596962347,22.872940063476562
11,872.3946303689349,31.13405841588974
12,833.801518883467,-4.109352171421051
13,122.82566420987007,40.97472494840622
14,902.5741972823984,16.14650446176529
15,839.6242531598891,10.650052040815353
16,533.6694428617913,16.338599681854248
17,995.5837101859702,8.02509868144989
18,1010.663337035728,91.11374196410179
19,877.6763885427624,1.0517434477806091
20,604.1860395142218,-6.988294184207916
21,898.995503795606,-37.08994670212269
22,-934.756194789358,37.53823137283325
23,760.0734962174915,6.859411120414734
24,809.8116771918658,7.3474626541137695
25,1044.6827520684024,-3.7097824215888977
26,590.5081267460413,76.5762166082859
27,878.5767447278081,3.8602685630321503
28,861.6621380385243,4.463729098439217
29,908.595934985665,110.64600384235382
30,348.68699817980644,56.29026001691818
31,1052.8301686314537,136.16999511420727
32,968.0771424175994,19.134547114372253
33,1120.2456889994357,44.84897357225418
34,986.007374875812,29.117150276899338
35,1160.1585760016987,52.844447284936905
36,1428.0311399064753,5.8551424741744995
37,907.0589262750073,153.2806013226509
38,694.93636831299,2.6778491735458374
39,-688.3303500334894,14.187722325325012
40,741.1893670219297,54.9306396394968
41,887.7827152285707,13.694094449281693
42,920.2153175132353,175.49795627593994
43,477.5530388215092,72.95134198665619
44,344.40940348046547,166.7124326825142
45,5.332337586427773,148.37426242232323
46,1009.0078860556671,17.757095500826836
47,58.09343343118676,159.9617451876402
48,795.2859340004602,19.142245203256607
49,840.3709367410885,12.655247300863266
50,312.1554681030081,34.15603768825531
51,123.38922314989205,88.47531819343567
52,520.5584192876997,57.72148555517197
53,1632.8910582499725,117.84433448314667
54,1048.2329776848485,46.009642601013184
55,350.2061037510113,30.438566401600838
56,-905.0958646464532,151.3663512468338
57,1353.1235217026606,90.41558414697647
58,1026.2138934574925,87.99445268511772
59,-1378.4178667156143,12.60301661491394
60,294.80799335962803,48.22437942028046
61,877.0039376030088,165.79662263393402
62,1508.5788289149418,165.49350196123123
63,1522.3122975566864,116.36719980835915
64,289.0547244910465,9.386662393808365
65,810.3059966785212,15.393416821956635
66,1702.7113178711206,60.28434497117996
67,685.3517612553653,21.452877521514893
68,95.78296402230852,10.439055725932121
69,526.650697877453,21.35588014125824
70,115.85413141634388,148.66258561611176
71,1421.9553110104357,88.03415820002556
72,1995.9998687606567,234.44914239645004
73,484.63694724613686,427.1404778957367
74,86.72735718505001,157.22934213280678
75,1463.2592367135594,57.337310433387756
76,2039.9288074196065,338.23286597430706
77,1956.0461785085495,42.13778828829527
78,388.01386757452997,189.75849205255508
79,2227.0797960727095,473.2328752577305
80,2306.1169718930464,370.1391407251358
81,2177.8809436554316,114.4227345585823
82,154.24135887071586,78.90980511903763
83,1119.3036333375717,9.60982197523117
84,2498.225574260608,85.44200253486633
85,1590.2362655924044,486.4705262184143
86,737.2672466152057,232.69260388612747
87,385.75192996518695,59.5497245490551
88,2442.952739850594,6.907542169094086
89,2014.446361226398,306.8098385632038
90,2506.934055911618,68.80712753534317
91,628.2316577538826,27.59843546152115
92,507.64745279933373,527.5299567580223
93,251.53267914483393,375.91386249661446
94,457.6011984162327,223.21640515327454
95,2677.5416524375073,573.9712068736553
96,2580.800740822538,127.35907465219498
97,195.88679333240748,681.3509235978127
98,1388.527920066701,1027.806607335806
99,1493.098950791154,378.0678159594536
100,-1084.5010381890493,1376.3494603037834
101,104.48778762614506,40.75610899925232
102,2925.8007478791164,314.7792049050331
103,327.90353830335744,330.4926936328411
104,1140.3511381559904,38.70523947477341
105,3168.927441685464,264.2057495415211
106,2077.1979328480224,31.566913068294525
107,2014.8146272207425,941.0569061785936
108,3211.348905284662,1081.1146211624146
109,52.819530552636834,666.1022567152977
110,3331.0285029408124,3356.694085896015
111,2936.9723972909287,463.7661637663841
112,3167.6875203977174,672.0115325450897
113,379.42417803884297,324.37242436408997
114,3258.177869674743,75.03193877637386
115,3187.973730294651,1868.0382556021214
116,2037.193312330617,860.3378521203995
117,3063.305659764266,1528.3219289183617
118,2239.7892761440658,1960.4226583838463
119,3415.341285543312,757.7428529262543
120,602.5105025368385,364.8649364709854
121,3270.966383619069,2762.1540826559067
122,3113.823087768952,1296.5279021263123
123,3056.7682786884307,572.1398276090622
124,3279.5614630466507,3468.884579539299
125,3717.8524548999585,1437.468116760254
126,3464.881902453659,1204.392117023468
127,3798.380714757145,4065.913387656212
128,774.2623960265615,4317.827473819256
129,3630.0785105077844,928.8529092669487
130,3548.799179477418,1836.3593657016754
131,3212.223132056475,1014.1619166135788
132,14.775765414267982,4479.150826305151
133,221.06739947580303,4590.910400122404
134,2230.0207270542733,1113.444547444582
135,868.873000954393,4388.99293538928
136,3884.6340015537485,3728.1138431429863
137,2976.152846536313,1476.6841427981853
138,3540.8327600474126,153.08299243450165
139,-1630.9348587739933,195.3681548833847
140,3419.428884096078,4467.779165476561
141,291.2857058149019,397.2790242433548
142,3658.1014411343695,1476.2859799563885
143,1991.8582698688124,1145.6752817332745
144,3890.9588681506257,4474.157379478216
145,3831.837818897856,3454.1751487255096
146,3829.486486274493,4711.418482005596
147,1134.470868949913,4142.5664828419685
148,855.9291198480066,696.857169598341
149,2077.821871751693,2349.0400698781013
150,3698.2823268814873,89.86007410287857
151,3468.298903824622,25.17889006435871
152,3797.5752597096043,47.8886513710022
153,3959.049402571764,468.06970140337944
154,2759.026592586634,2574.872367620468
155,3636.232331026084,1450.1699629724026
156,3218.477181220146,2237.528864979744
157,3767.1038877587725,4207.026321202517
158,3875.9994982987555,599.4479166865349
159,4074.1120078052036,2837.0538140535355
160,622.4997705696636,3109.3356389701366
161,3686.974600894088,637.3142445683479
162,951.290782085217,5205.134816646576
163,4086.2215471220666,1873.3631695210934
164,3993.8798150396315,4992.928409337997
165,3925.3262562493474,5033.514171898365
166,4038.0724413467933,5208.7097408771515
167,3987.697981509034,4734.277043223381
168,4008.213196310987,4859.797610282898
169,1975.8168601339394,5367.346249759197
170,3975.1548600588376,5513.378730297089
171,2991.8555460248526,5105.799026310444
172,4056.5176700482557,3554.2039992809296
173,4263.639492010618,5056.933713614941
174,3388.0478984833157,5225.948797792196
175,2408.2351151815024,724.1385962367058
176,916.4275904373433,401.6173611879349
177,906.9716554623042,3180.848420202732
178,4401.625125525709,5404.096919476986
179,3842.518498876935,1309.661171555519
180,4299.097080470708,352.2841366827488
181,609.8866896364849,2231.354028970003
182,614.8478547544552,2552.2851921617985
183,3329.5586046666995,974.4310997128487
184,4270.2512826953725,5240.582376629114
185,924.1708348440924,515.2130442857742
186,4661.317415378638,4985.894327640533
187,3226.0956170139243,5424.459093034267
188,4132.048538357209,5001.663670003414
189,4082.681792667099,5288.31464985013
190,3160.84586645746,217.12250435352325
191,2129.847764024179,3311.7209208905697
192,4432.6374008382245,5452.028495877981
193,2612.4404869660434,1451.888182580471
194,3665.3308703737976,5396.1662568748
195,4808.101329118301,827.8403251171112
196,4588.670320981395,5443.209798634052
197,4513.951467853792,2123.987065464258
198,4404.747226664832,516.383042037487
199,323.614386772274,350.0418220758438
200,2704.9201722842226,3628.4001473784447
201,4326.002412688203,3019.9201775193214
202,3976.7548509471394,2294.5736006498337
203,2730.340733233723,547.408625304699
204,4627.481149766091,5629.314642816782
205,4544.239855654307,3120.132599532604
206,2848.487132585354,1825.8971002101898
207,4328.26043347128,1114.4437857568264
208,4794.539446818983,5603.590699225664
209,4521.187519665073,2470.4765553474426
210,4484.925237730206,-98.86381936073303
211,3541.401974358427,4554.702947437763
212,2662.6380371445975,5500.895958632231
213,4563.3949465318965,5581.541563600302
214,3215.8032763036567,5358.288990706205
215,3532.422948575977,180.063906788826
216,4537.300848722504,464.17480301856995
217,2703.0633846721844,5625.834997564554
218,4682.62401608287,5707.003738373518
219,4941.215072999514,5325.15468659997
220,2790.5430827868004,2303.1134557724
221,2659.3935589720504,344.09642219543457
222,4308.551586339381,2049.6248885393143
223,66.54659179161462,5823.397312253714
224,4884.938952269865,5221.159786224365
225,4871.702293205788,23.844632744789124
226,5136.116550872192,544.6866129934788
227,4921.5757514732095,1193.9657806158066
228,4859.871910004585,1922.0423635542393
229,4584.763038204792,3004.140540897846
230,3153.7701166267534,387.8083244860172
231,4827.117921704765,5528.293446421623
232,4697.554487241382,5645.398818016052
233,4863.06141546553,4984.855930328369
234,4918.486117082633,5982.255942106247
235,5096.599908190163,234.95745754241943
236,5002.09257472703,3131.017108142376
237,442.0299569878833,1773.9162466526031
238,2056.6350813519766,6011.244199693203
239,5183.656042724731,2236.1324434280396
240,5058.576487976232,5867.490016967058
241,4937.3748825918665,5795.526648759842
242,5167.965496918161,6057.9594693779945
243,109.42285703282089,5877.076577544212
244,5117.653922739919,1134.8011662364006
245,2189.1642223925564,5949.562255620956
246,4907.578134489184,5951.43177229166
247,-811.1593076883312,5792.074118256569
248,4924.57670861566,3597.6466915607452
249,5087.711476880859,5933.776602089405
250,4599.563759428895,2641.7563612535596
251,5065.209393565784,1513.0833061635494
252,5189.434499898136,2108.153249979019
253,5130.216201842016,2711.553280413151
254,4974.122917828279,15.54356762766838
255,5327.459527538159,6192.886734127998
256,5346.080283076791,6047.689094722271
257,5201.758285910347,1289.623535990715
258,5189.291330792473,4771.20698979497
259,5106.385339503807,3613.6582600474358
260,5231.213408757981,4755.304915070534
261,5055.360730453029,5730.152408778667
262,5086.5994473270985,3718.448156416416
263,5184.082144073475,6034.816500395536
264,5042.214100159381,6256.901880323887
265,4794.354205480881,5877.395285189152
266,5237.622173903563,-5.92362517118454
267,863.3496917324155,1777.204901754856
268,5191.8805518125555,807.5276801884174
269,4954.932718887397,511.16698694229126
270,4949.831964663586,1813.7386281490326
271,5197.157337429782,769.2291089296341
272,5075.889695196699,3278.2666507959366
273,1491.5588688645796,5622.980687081814
274,4858.677850972832,324.37773083150387
275,584.434852472521,2696.9596280157566
276,5138.727219286846,1807.0541974008083
277,4492.950813027493,2350.630911231041
278,4866.034630040503,6073.285948842764
279,5050.347372397202,3387.4384791851044
280,5074.465383032105,5908.129274606705
281,1943.1905260025735,6262.989566206932
282,5121.393468256308,6265.241582751274
283,5212.70557317357,5722.5010242164135
284,5125.685102231562,6271.358811676502
285,5143.9244129722265,5452.462443515658
286,5019.585282182125,4570.268303275108
287,5218.050235029591,1961.159590959549
288,5300.956575841267,4862.046133756638
289,5253.657439517867,3909.3225286006927
290,5154.088000707637,6310.285632431507
291,4745.976505189254,1413.2856414914131
292,5186.194725976173,355.3557630032301
293,971.7203572899818,364.56150472164154
294,5136.925693748521,6040.967522323132
295,5238.206438067776,6079.901602238417
296,5217.2014375492045,6393.902224302292
297,5295.009983007628,6103.47325450182
298,4998.986628390574,6131.693504810333
299,5055.522131874828,1345.3892310261726
300,5309.33734592946,6258.297739028931
301,4968.275618893207,148.286427795887
302,5254.554539627516,6409.095322370529
303,5156.452266690467,5865.285377383232
304,5268.72850103815,6191.391759425402
305,371.8756604176276,3828.7934700250626
306,1598.3786144542385,3116.899515211582
307,4651.794511287614,3163.5310246944427
308,5314.664303282459,6171.365404367447
309,5030.436261182459,3654.437613964081
310,5221.5676486899765,1553.2384145259857
311,5161.527499958808,4032.9837142527103
312,4627.3904052957405,2653.0645114183426
313,1284.5423164504484,6555.826041817665
314,4931.761077512212,3842.028349727392
315,5298.674669404754,2547.262681245804
316,5339.397416395314,5688.257468998432
317,5193.957030624412,6576.028945237398
318,997.4273194133734,6249.791778564453
319,21.076119126574213,4303.022962629795
320,5187.350301364908,6045.920026808977
321,5183.507119186663,2665.3593620061874
322,5180.212657251133,4986.857623338699
323,5313.519843834408,153.18123078346252
324,5410.295209009687,5769.460862368345
325,5259.780987779171,1372.0312367975712
326,5233.803778856164,3152.0505875349045
327,5364.835730337376,2749.218234926462
328,5383.345244533447,2070.225248605013
329,5488.639032360443,6594.846293836832
330,5372.734189373652,928.2612223029137
331,1147.7057783079672,6273.072059184313
332,5372.684089500056,6536.159801661968
333,5139.226341802134,5861.671936631203
334,5384.631679981058,506.7833622097969
335,4590.46884464172,641.2965887188911
336,5227.896993629068,3169.42839550972
337,5225.72029469024,6503.704818695784
338,5137.805679959866,987.0252147912979
339,5335.844156598926,2424.3977053165436
340,5353.160945499569,2914.7242275476456
341,4964.199744065155,930.728335916996
342,5289.194927278949,1539.1465552151203
343,5217.61265559882,6460.212743490934
344,1184.8356196849986,5912.000894784927
345,5557.914696687138,6568.439550668001
346,5461.328551892612,3830.210150182247
347,4962.04005808442,6589.940949231386
348,477.70382268645074,6427.894927114248
349,5173.802170180502,2930.435869783163
350,5285.672279759857,6570.717564463615
351,4939.785614639967,6609.721913456917
352,5372.246079379722,631.4181973338127
353,5212.747099202762,2713.760712504387
354,5515.964224939734,6491.011980235577
355,-1402.1329497437519,6132.971442580223
356,5220.882331825613,6428.744243204594
357,5094.051915821103,4467.53388518095
358,4832.3095117678795,82.47403311729431
359,5181.156890992787,1067.3880268335342
360,1782.4033767325832,2924.4276363253593
361,223.4730877085359,1019.0167047977448
362,5286.49670373639,6310.602405488491
363,5487.827908128963,6525.3849312365055
364,5316.9155806444405,6799.877590715885
365,5059.194546628161,4349.440688431263
366,5081.2790141553105,3544.0502603054047
367,3358.4975870238504,805.3806751146913
368,5474.3274135662205,6559.351989775896
369,5543.510334162756,5056.56814712286
370,5322.21524929058,6563.174843788147
371,-778.0410452796361,239.24969673156738
372,5306.7769875242875,6332.471300899982
373,5429.992815507705,5717.293683767319
374,1413.1718512593852,6546.297502219677
375,4450.3361216227095,4384.480734467506
376,5428.006495245452,2171.444424211979
377,5426.264375135304,6438.610286533833
378,1496.5591672583323,6008.9375775158405
379,-81.82464419710345,6683.996078252792
380,5544.86342108764,529.3282343745232
381,5286.200847390036,831.3661966323853
382,4554.236247206253,874.2278731167316
383,5417.61385824746,6553.591074585915
384,5178.318353793797,6477.7538459300995
385,5337.146112768579,6523.006975948811
386,5366.837268436317,6521.444858491421
387,4878.417245737958,1000.4611928462982
388,5383.232730428327,5577.6697808504105
389,5200.5454675792635,5976.353783071041
390,1233.2500676430386,319.8650771379471
391,5521.126080810387,2985.0819482803345
392,3576.0573299443945,5639.541672796011
393,5403.225988241013,4280.543404996395
394,5409.762552726005,6530.767449200153
395,5260.055158228,6685.528816819191
396,5330.4017016508815,4588.936065375805
397,5216.402719585662,6800.724266797304
398,5640.981361229019,6860.101875722408
399,5474.556746793196,937.6667321920395
400,5633.944776407684,1321.3303723335266
401,3383.9072317713653,1672.529406607151
402,5350.015953507072,6092.3963768184185
403,4928.817606621591,46.39460599422455
404,5377.996827572034,6737.842562884092
405,4827.3564308379,1685.110617339611
406,601.5868513288713,6689.713857650757
407,5411.736474352599,715.14943754673
408,3673.8552126194804,701.322581410408
409,5392.511991618314,2117.7444669008255
410,5302.34176519898,1952.1651984155178
411,5450.650215472408,6540.888625741005
412,5391.694716711036,3653.7005173563957
413,5190.317866147304,1860.3912974894047
414,3361.6281105832995,113.93555927276611
415,5359.830521383535,6638.334378898144
416,1481.2564749402984,779.0142585039139
417,5516.191835508748,6767.9427525401115
418,5385.774606086218,6872.306164294481
419,5136.769164801514,441.14262449741364
420,5463.284829312235,5737.938211530447
421,1149.488078505219,24.3200324177742
422,5216.309102679007,2025.8741297721863
423,5386.7354871193875,2406.7300160229206
424,5555.920907608809,6873.293142259121
425,5660.955746909691,4902.018768966198
426,5372.293572187403,6848.405132591724
427,4573.15489625642,1356.5440107584
428,-76.16336699445972,6945.590107500553
429,5443.4035265293915,292.04441064596176
430,5575.00419322097,21.270311534404755
431,5443.215812264552,6415.061704516411
432,5503.353812817176,5378.285847216845
433,5440.147971124627,5187.764957219362
434,5449.342342776194,2968.0135167837143
435,5423.652100578743,4452.941605269909
436,5744.165372907968,6757.408772051334
437,5275.970515644546,4888.977875292301
438,2260.569531915502,6290.714636087418
439,5206.130454532572,434.8524663448334
440,5462.394814569072,5077.173987567425
441,5352.505064979395,6734.255105495453
442,5585.911581661203,1507.9648377299309
443,5333.225762112059,6697.086735486984
444,5464.729318079664,945.9318799078465
445,5623.250073803532,6561.308662980795
446,3821.2798348207834,6671.363609611988
447,5410.117073491896,2096.601445913315
448,1072.6465202098475,3840.9001297950745
449,5248.117605934802,432.9139582514763
450,5673.356580123489,1174.9528609514236
451,773.3067693189641,2840.687175810337
452,3124.024950473091,4253.865592777729
453,5470.516472636967,6255.889600336552
454,5467.50546472289,1538.3422424197197
455,5574.562775100009,6866.603067547083
456,798.7325983768328,6645.466828972101
457,5365.496284317964,6807.622600674629
458,5686.4856031331965,4459.104126751423
459,2916.7304622908755,6659.8349796533585
460,5495.445316501353,6270.795498847961
461,1644.6683781575264,6807.928600370884
462,5681.2326344211215,2765.600604236126
463,5551.68170090618,1284.5940108299255
464,5568.037568823091,2253.1314343214035
465,1040.3987243695763,3039.336342215538
466,1159.042494023225,3132.4142088592052
467,5187.73151632768,6442.978750646114
468,5621.5264555214935,5933.66679006815
469,5622.377485273552,1473.7754166126251
470,5202.126729120158,1035.118415594101
471,3782.776858774069,2479.0414047837257
472,5567.233016074233,2339.3038239479065
473,5635.205328423112,3353.4817056655884
474,5508.243069785292,6780.269726336002
475,-934.4399887615202,7053.991836905479
476,5537.216763904774,5355.0368095338345
477,5267.665966968319,5228.58219024539
478,3227.9873309126515,269.92569267749786
479,5579.6779725344395,7015.749289035797
480,5701.755910948561,6426.069979071617
481,5585.413947968122,3280.0002648830414
482,5519.65871829081,6130.513891339302
483,-1206.8258003455915,6817.104200065136
484,5637.596557723517,6647.042467981577
485,1364.608817167455,1403.8030636310577
486,5666.013054523427,1669.5183344483376
487,794.557884715085,6398.802957773209
488,5667.788198234501,7115.528108686209
489,5801.986344727073,6973.631526827812
490,5479.431103441985,6905.03137165308
491,5717.646371075581,5371.434210062027
492,5614.132237883239,2069.4876561760902
493,5543.390291806274,1964.305369079113
494,5758.397164196647,1099.531588703394
495,5681.199104560599,6808.903276234865
496,5558.573575389347,4083.424415409565
497,5704.173454508043,2057.1417269408703
498,5688.550880192453,3258.0070008039474
499,771.2867597192095,6843.2642568051815
