episode,mujoco_steps,brax_steps
148,1000,398
149,1000,222
150,1000,60
151,421,146
152,1000,292
153,712,50
154,1000,93
155,260,116
156,1000,331
157,1000,131
158,1000,28
159,553,33
160,1000,666
161,316,86
162,1000,85
163,1000,66
164,1000,317
165,692,105
166,13,79
167,1000,58
168,1000,158
169,1000,300
170,981,124
171,1000,220
172,284,84
173,1000,153
174,76,47
175,14,101
176,1000,50
177,215,87
178,213,108
179,126,11
180,1000,124
181,221,76
182,27,169
183,321,169
184,56,69
185,1000,110
186,1000,37
187,137,93
188,1000,91
189,1000,63
190,344,15
191,537,77
192,485,358
193,1000,48
194,721,54
195,1000,125
196,1000,74
197,398,32
198,1000,81
199,1000,135
200,1000,127
201,1000,95
202,1000,212
203,1000,33
204,569,71
205,241,18
206,250,385
207,1000,204
208,1000,60
209,1000,69
210,1000,14
211,1000,63
212,1000,69
213,149,106
214,786,10
215,1000,129
216,1000,70
217,48,193
218,1000,133
219,1000,154
220,462,43
221,142,75
222,916,73
223,576,101
224,651,57
225,1000,203
226,1000,383
227,1000,139
228,1000,164
229,1000,133
230,83,53
231,1000,44
232,1000,120
233,267,16
234,1000,33
235,1000,199
236,177,190
237,1000,148
238,1000,264
239,1000,144
240,1000,106
241,1000,55
242,1000,51
243,1000,10
244,169,101
245,1000,421
246,1000,650
247,1000,56
248,1000,47
249,874,288
250,1000,126
251,1000,321
252,167,184
253,79,313
254,769,37
255,1000,375
256,70,58
257,1000,95
258,1000,230
259,1000,61
260,1000,923
261,1000,32
262,1000,655
263,1000,37
264,1000,42
265,1000,239
266,543,24
267,1000,400
268,1000,884
269,38,368
270,1000,229
271,276,483
272,1000,99
273,100,318
274,505,240
275,1000,32
276,628,416
277,1000,62
278,1000,302
279,1000,86
280,1000,278
281,719,15
282,1000,525
283,1000,311
284,1000,500
285,32,96
286,1000,134
287,1000,37
288,1000,985
289,1000,84
290,35,276
291,1000,139
292,1000,326
293,486,129
294,1000,106
295,1000,124
296,1000,269
297,1000,318
298,1000,64
299,1000,768
300,1000,69
301,1000,255
302,1000,184
303,1000,426
304,1000,42
305,819,817
306,1000,141
307,1000,79
308,1000,59
309,1000,204
310,1000,267
311,1000,164
312,1000,537
313,1000,58
314,1000,272
315,1000,124
316,1000,117
317,1000,211
318,1000,200
319,1000,139
320,280,446
321,1000,270
322,1000,394
323,1000,331
324,1000,126
325,1000,519
326,1000,106
327,1000,371
328,1000,518
329,1000,227
330,142,385
331,1000,335
332,1000,254
333,62,28
334,1000,164
335,1000,162
336,1000,127
337,1000,153
338,1000,64
339,1000,87
340,210,41
341,1000,131
342,1000,143
343,1000,77
344,147,311
345,1000,378
346,1000,337
347,1000,585
348,1000,456
349,1000,141
350,1000,392
351,1000,277
352,1000,45
353,1000,594
354,1000,28
355,1000,173
356,1000,563
357,158,124
358,1000,166
359,1000,601
360,1000,579
361,1000,79
362,267,232
363,1000,354
364,1000,14
365,1000,96
366,1000,345
367,208,63
368,1000,139
369,1000,235
370,1000,293
371,1000,258
372,1000,328
373,78,294
374,724,520
375,75,91
376,1000,246
377,226,180
378,700,688
379,1000,235
380,706,227
381,1000,126
382,23,203
383,1000,100
384,1000,851
385,1000,310
386,721,124
387,44,279
388,169,1000
389,1000,151
390,860,507
391,1000,317
392,1000,102
393,1000,580
394,328,212
395,1000,126
396,88,838
397,198,439
398,52,297
399,79,212
400,1000,380
401,272,138
402,303,1000
403,1000,277
404,359,623
405,446,177
406,118,476
407,126,147
408,1000,1000
409,231,58
410,1000,845
411,399,757
412,1000,400
413,1000,441
414,1000,641
415,1000,308
416,1000,58
417,80,227
418,1000,202
419,303,126
420,1000,875
421,1000,92
422,111,138
423,213,141
424,1000,192
425,323,456
426,1000,714
427,27,225
428,361,83
429,1000,91
430,103,54
431,82,665
432,1000,204
433,136,454
434,1000,112
435,228,561
436,73,326
437,167,215
438,44,361
439,1000,247
440,181,36
441,1000,312
442,1000,409
443,1000,140
444,117,152
445,1000,1000
446,83,335
447,508,90
448,119,1000
449,1000,1000
450,1000,160
451,152,322
452,397,356
453,113,27
454,1000,314
455,227,474
456,1000,1000
457,190,219
458,174,288
459,111,28
460,1000,694
461,1000,231
462,1000,32
463,43,318
464,99,245
465,1000,93
466,1000,95
467,1000,803
468,279,37
469,1000,91
470,415,1000
471,451,304
472,212,1000
473,1000,811
474,1000,167
475,1000,25
476,252,30
477,203,432
478,149,419
479,129,86
480,120,626
481,331,259
482,1000,198
483,332,92
484,1000,193
485,1000,27
486,190,191
487,17,1000
488,1000,294
489,149,215
490,466,262
491,816,1000
492,99,1000
493,284,359
494,1000,183
495,320,40
496,177,238
497,1000,836
498,163,423
499,108,271
