episode,td_error
8,3.346512
8,3.194611
8,2.9926891
8,2.9152455
8,2.7880363
8,2.613779
8,2.4920979
8,2.3547025
8,2.3748772
8,2.2021084
8,2.1590247
8,2.0810528
8,2.0004578
8,1.9146068
8,1.767844
8,1.704385
8,1.5553418
8,1.5089346
8,1.4880924
8,1.3968215
8,1.383474
8,1.253593
8,1.2165024
8,1.1074357
8,0.96168184
8,1.0236404
8,0.9453732
8,0.8348408
8,0.8018214
8,0.71766984
8,0.6591817
8,0.68250084
8,0.65073353
8,0.5672449
8,0.5521837
8,0.58571285
8,0.5683347
8,0.5504261
8,0.5215597
8,0.50610167
8,0.56747174
8,0.49564892
8,0.5263171
8,0.52688825
8,0.4819544
8,0.49775633
8,0.5340158
8,0.52613664
8,0.41919744
8,0.46546063
8,0.5348632
8,0.47073197
8,0.45889193
8,0.4752217
8,0.44734532
8,0.4357882
8,0.47281918
8,0.38068372
8,0.48569942
8,0.35153008
8,0.3935825
8,0.39059275
8,0.37868088
8,0.40243766
8,0.35066494
8,0.42419747
8,0.41978675
8,0.3748025
8,0.39185894
8,0.38673413
8,0.36603326
8,0.3974946
8,0.39297175
8,0.41352397
8,0.3626603
8,0.33847374
8,0.34874505
8,0.3821262
8,0.3773055
8,0.34066716
8,0.39245954
8,0.359207
8,0.37337604
8,0.3143188
8,0.37536258
8,0.33050767
8,0.28349534
8,0.33288157
8,0.36428732
8,0.3067297
8,0.33428174
8,0.34563085
8,0.34951437
8,0.3851514
8,0.31266704
8,0.3134235
8,0.30580318
8,0.3248471
8,0.30441785
8,0.29785442
8,0.27527547
8,0.29466987
8,0.27635533
8,0.28070277
8,0.27878743
8,0.2966991
8,0.28181785
8,0.23908855
8,0.28716916
8,0.23793402
8,0.26347387
8,0.25732052
8,0.27672172
8,0.25491434
8,0.26570168
8,0.25656813
8,0.2510931
8,0.28547993
8,0.28246742
8,0.270992
8,0.26867852
8,0.24575108
8,0.25987315
8,0.2528929
8,0.27221859
8,0.26770866
8,0.23279995
8,0.26835907
8,0.24670261
8,0.27222714
8,0.23924601
8,0.22583632
8,0.2550939
8,0.26160336
8,0.2485867
8,0.21869545
8,0.26107937
8,0.23085187
8,0.23296191
8,0.20696917
8,0.256537
8,0.21951272
8,0.23124164
8,0.23029757
8,0.2414915
8,0.21632111
8,0.25129917
8,0.25371218
8,0.28254843
8,0.24051994
8,0.27911726
8,0.25308555
8,0.24297965
8,0.25336528
8,0.304578
8,0.2411256
8,0.2624889
8,0.22255118
8,0.2813496
8,0.22493067
8,0.26276827
8,0.2490603
8,0.2565503
8,0.24300388
8,0.20683795
8,0.244946
8,0.27140197
8,0.24332662
8,0.22256945
8,0.24794865
8,0.24265017
8,0.27294672
8,0.25317818
8,0.24285896
8,0.29472032
8,0.25431484
8,0.2255348
8,0.22533324
8,0.2650987
8,0.23927772
8,0.22957529
8,0.22646365
8,0.23719792
8,0.26419243
8,0.24047044
8,0.2391747
8,0.22569287
8,0.22323424
8,0.21825439
8,0.22565493
8,0.27999055
8,0.2438358
8,0.25383532
8,0.24868008
8,0.27552283
8,0.25228083
8,0.2755458
8,0.2342017
8,0.23622277
8,0.25100133
8,0.23020262
8,0.21952173
8,0.22477713
8,0.22822593
8,0.24910292
8,0.2602505
8,0.2632976
8,0.27937317
8,0.2713137
8,0.29285118
8,0.3358268
8,0.2911896
8,0.24511182
8,0.26548082
8,0.29697883
8,0.24221916
8,0.29323947
8,0.22919889
8,0.28254005
8,0.25464004
8,0.25403383
8,0.2394526
8,0.27176833
8,0.23821527
8,0.27837303
8,0.27088362
8,0.24631153
8,0.24339236
8,0.2574874
8,0.28228468
8,0.2937377
8,0.2704559
8,0.29020885
8,0.2772157
8,0.23671696
8,0.2582213
8,0.25372058
8,0.29157573
8,0.24651465
8,0.31186575
8,0.2748808
8,0.24676567
8,0.30734885
8,0.27592552
8,0.3037381
8,0.24259534
8,0.2784319
8,0.27637413
8,0.3559447
8,0.27435857
8,0.27987522
8,0.27294615
8,0.30136514
8,0.2531215
8,0.26015466
8,0.24770519
8,0.27809355
8,0.23289368
8,0.27369788
8,0.31588134
8,0.3031894
8,0.28362718
8,0.24040861
8,0.26483768
8,0.2343276
8,0.26158047
8,0.3133825
8,0.26502138
8,0.25967598
8,0.31296974
8,0.29405433
8,0.2675704
8,0.3117137
8,0.3010614
8,0.28753784
8,0.30035925
8,0.26830223
8,0.25122714
8,0.26478606
8,0.26316455
8,0.30032003
8,0.26714772
8,0.28625143
8,0.2773069
8,0.23054793
8,0.22648478
8,0.2647445
8,0.27700135
8,0.3159086
8,0.2561754
8,0.27773154
8,0.26408452
8,0.26640075
8,0.29533172
8,0.31477374
8,0.2907409
8,0.31000286
8,0.3001374
8,0.28703877
8,0.25664833
8,0.24819826
8,0.23600689
8,0.2606619
8,0.29191318
8,0.24293482
8,0.23371705
8,0.2564401
8,0.2866671
8,0.27886495
8,0.30373588
8,0.34830695
8,0.30938578
8,0.2857596
8,0.2683736
8,0.2972839
8,0.30404976
8,0.32573497
8,0.28834215
8,0.28307104
8,0.28450602
8,0.28364545
8,0.3163463
8,0.27273867
8,0.28886527
8,0.26783046
8,0.28073972
8,0.28215867
8,0.2973244
8,0.3084701
8,0.25177693
8,0.2777217
8,0.24945357
8,0.24565694
8,0.29078078
8,0.26604664
8,0.3022563
8,0.30007058
8,0.2641931
8,0.26049227
8,0.2856851
8,0.29938877
8,0.25691795
8,0.28706667
8,0.25084543
8,0.26789755
8,0.24901587
8,0.28023338
8,0.28424478
8,0.30633098
8,0.26202974
8,0.25616574
8,0.28421578
8,0.28832465
8,0.2991031
8,0.28556275
8,0.2575217
8,0.26742935
8,0.31131655
8,0.24646759
8,0.2530256
8,0.23611864
8,0.26626804
8,0.24537677
8,0.29754502
8,0.2602046
8,0.2848151
8,0.30553973
8,0.29964396
8,0.2709021
8,0.30578083
8,0.30680364
8,0.29737216
8,0.31366915
8,0.28012806
8,0.24050635
8,0.29392266
8,0.2235117
8,0.2575704
8,0.27490765
8,0.25345808
8,0.2577607
8,0.29249185
8,0.2984985
8,0.25834513
8,0.27326053
8,0.27587214
8,0.2748012
8,0.26643863
8,0.27167928
8,0.27175868
8,0.33865285
8,0.30456972
8,0.25157273
8,0.27566317
8,0.27976185
8,0.30595598
8,0.3402179
8,0.31794208
8,0.2703852
8,0.26352006
8,0.26031813
8,0.3264484
8,0.27040482
8,0.2496578
8,0.28286856
8,0.25522056
8,0.2696948
8,0.2529379
8,0.28676027
8,0.28507
8,0.28745657
8,0.26771808
8,0.26821655
8,0.2637664
8,0.27346024
8,0.3005098
8,0.30260462
8,0.288262
8,0.24479419
8,0.29894084
8,0.25012287
8,0.28938034
8,0.27163285
8,0.35338843
8,0.24586281
8,0.27278042
8,0.28890383
8,0.33300602
8,0.26713204
8,0.27105454
8,0.2924205
8,0.27236933
8,0.29190683
8,0.26031512
8,0.24109666
8,0.27661312
8,0.25476956
8,0.28750902
8,0.23948294
8,0.33294776
8,0.31456965
8,0.27992046
8,0.30998743
8,0.32623613
8,0.25361192
8,0.26153684
8,0.28813922
8,0.29612547
8,0.25255382
8,0.29213148
8,0.2769571
8,0.2987097
8,0.3106626
8,0.30589098
8,0.3285299
8,0.27048934
8,0.24882573
8,0.25087625
8,0.2727697
8,0.248343
8,0.25804782
8,0.23970738
8,0.25881982
8,0.28659838
8,0.2737239
8,0.25890607
8,0.27453682
8,0.2741291
8,0.2907079
8,0.29835963
8,0.35477775
8,0.26142627
8,0.25646365
8,0.25805652
8,0.30216306
8,0.28778148
8,0.30278164
8,0.2853979
8,0.28045678
8,0.31669262
8,0.26251617
8,0.2681178
8,0.24630274
8,0.32310218
8,0.2619064
8,0.2801931
8,0.29476216
8,0.27043205
8,0.23929296
8,0.2609914
8,0.30043143
8,0.2576807
8,0.34463772
8,0.3344527
8,0.31270272
8,0.30004805
8,0.3296158
8,0.28427172
8,0.31884715
8,0.30053616
8,0.3283822
8,0.28713152
8,0.27312225
8,0.2415951
8,0.2987924
8,0.2663193
8,0.3039652
8,0.3190059
8,0.2789241
8,0.32557446
8,0.26947272
8,0.31268615
8,0.3732978
8,0.31907797
8,0.33565727
8,0.39820835
8,0.3155906
8,0.28423432
8,0.27918762
8,0.26501143
8,0.29390454
8,0.3148573
8,0.2702788
8,0.28982016
8,0.307689
8,0.3414268
8,0.29288083
8,0.26453143
8,0.36673623
8,0.275796
8,0.33069205
8,0.29660463
8,0.35789722
8,0.29378647
8,0.2638792
8,0.26578665
8,0.2898066
8,0.24028642
8,0.25648248
8,0.3496173
8,0.24463207
8,0.25673398
8,0.32468572
8,0.27421016
8,0.28679895
8,0.31526512
8,0.25310338
8,0.2745497
8,0.33687133
8,0.2666686
8,0.30519116
8,0.31357902
8,0.27809152
8,0.2559176
8,0.28875673
8,0.26253936
8,0.34928578
8,0.32712108
8,0.3055306
8,0.25675565
8,0.2772612
8,0.26404256
8,0.30252063
8,0.284394
8,0.32896557
8,0.33848205
8,0.34845802
8,0.2953071
8,0.31905562
8,0.2904023
8,0.27986836
8,0.36578062
8,0.28232044
8,0.2799157
8,0.23393887
8,0.27401942
8,0.29214442
8,0.31866714
9,0.94247615
9,1.1748946
9,0.99118525
9,0.7981225
9,0.95317703
9,1.0027903
9,1.0072833
9,0.7605963
9,0.8415822
9,0.6627799
9,0.8214694
9,0.5424411
9,0.6216342
9,0.78476715
9,0.64387167
9,0.7413261
9,0.6326356
9,0.56036156
9,0.6000422
9,0.52943695
9,0.6899111
9,0.58773893
9,0.56566036
9,0.5441528
9,0.57242453
9,0.60803527
9,0.60117936
9,0.4204312
9,0.4434709
9,0.56514096
9,0.5337812
9,0.64174956
9,0.49273223
9,0.5334149
9,0.5281143
9,0.5623192
9,0.594197
9,0.48166224
9,0.49370572
9,0.49332964
9,0.4844702
9,0.4540554
9,0.44488746
9,0.39235634
9,0.39799476
9,0.38527042
9,0.4358127
9,0.41835898
9,0.42834097
9,0.42131415
9,0.40597585
9,0.41753504
9,0.47267553
9,0.34683186
9,0.3578347
9,0.3586051
9,0.34044984
9,0.41516805
9,0.40091348
9,0.3166321
9,0.38010925
9,0.342979
9,0.30227277
9,0.30540955
9,0.3606696
9,0.3580721
9,0.3478271
9,0.35816687
9,0.3209715
9,0.3678129
9,0.30965328
9,0.38287082
9,0.30093497
9,0.32593253
9,0.32890007
9,0.32568127
9,0.34083456
9,0.3636427
9,0.3116195
9,0.3809387
9,0.32612622
9,0.34681475
9,0.32852155
9,0.3165024
9,0.3233394
9,0.3648482
9,0.32760113
9,0.38662183
9,0.359257
9,0.37576842
9,0.32147992
9,0.36977613
9,0.30425486
9,0.26877794
9,0.2876476
9,0.30446184
9,0.3052853
9,0.3408864
9,0.3567609
9,0.3242762
9,0.3153783
9,0.30156195
9,0.32986557
9,0.31379694
9,0.36245325
9,0.35211498
9,0.34210485
9,0.33644515
9,0.3729846
9,0.2826156
9,0.3223582
9,0.41266018
9,0.34225032
9,0.29222667
9,0.2934076
9,0.34322536
9,0.316667
9,0.303307
9,0.33119124
9,0.431656
9,0.3392167
9,0.35328034
