episode,td_error
8,3.4124608
8,3.3701005
8,3.2072937
8,3.1393445
8,2.907011
8,2.767902
8,2.7318082
8,2.5065553
8,2.452068
8,2.1794467
8,2.166809
8,2.1196551
8,1.9606688
8,1.9148884
8,1.8197732
8,1.6958716
8,1.5719602
8,1.4824172
8,1.525155
8,1.4070978
8,1.2792395
8,1.2243128
8,1.1390507
8,1.071725
8,1.0298338
8,0.9660642
8,0.8927137
8,0.81848526
8,0.71195227
8,0.7237154
8,0.578172
8,0.59572047
8,0.5221758
8,0.5157865
8,0.5129409
8,0.43063697
8,0.37275225
8,0.51133966
8,0.45383143
8,0.3998468
8,0.35199308
8,0.426503
8,0.42044675
8,0.4558754
8,0.42175782
8,0.386037
8,0.37841886
8,0.38151085
8,0.34994954
8,0.3965244
8,0.35634765
8,0.37128353
8,0.41514054
8,0.39831272
8,0.4011123
8,0.37841308
8,0.36320984
8,0.36451674
8,0.3913064
8,0.37395436
8,0.31719536
8,0.36306983
8,0.3753406
8,0.37234485
8,0.3653165
8,0.3801439
8,0.33934224
8,0.30735308
8,0.3159464
8,0.3349525
8,0.30678797
8,0.30370116
8,0.25200605
8,0.28602734
8,0.27315032
8,0.26433057
8,0.24166565
8,0.2437982
8,0.2568437
8,0.2572024
8,0.26465112
8,0.25205377
8,0.23983371
8,0.24792469
8,0.25560057
8,0.24376467
8,0.23109601
8,0.25493884
8,0.23039725
8,0.25988036
8,0.22333185
8,0.2237943
8,0.2392509
8,0.253618
8,0.23578136
8,0.22644657
8,0.22964641
8,0.2391249
8,0.186127
8,0.23222429
8,0.24371508
8,0.24221957
8,0.24555737
8,0.22442257
8,0.2251066
8,0.21707499
8,0.24158256
8,0.25690496
8,0.25285697
8,0.24088857
8,0.21321423
8,0.21487646
8,0.22592033
8,0.20689723
8,0.21670215
8,0.22248618
8,0.23615474
8,0.21093023
8,0.2106792
8,0.21528149
8,0.21038514
8,0.21777804
8,0.237681
8,0.20064875
8,0.18246354
8,0.20759168
8,0.21553552
8,0.20808774
8,0.2155729
8,0.21389282
8,0.19839402
8,0.22844326
8,0.18659249
8,0.18481338
8,0.197487
8,0.22960272
8,0.20012152
8,0.1874188
8,0.20254076
8,0.22876781
8,0.20616627
8,0.21676522
8,0.20315905
8,0.21379463
8,0.20992945
8,0.20146227
8,0.19629619
8,0.21285012
8,0.2013948
8,0.2009737
8,0.24892628
8,0.19737917
8,0.20495957
8,0.20631179
8,0.23848729
8,0.20219986
8,0.19460404
8,0.20793617
8,0.20090604
8,0.20178705
8,0.19749932
8,0.17906654
8,0.19368732
8,0.21703859
8,0.20683
8,0.21930279
8,0.19551855
8,0.19573778
8,0.20229721
8,0.20994112
8,0.20607351
8,0.23724583
8,0.23593089
8,0.25977248
8,0.21287957
8,0.23320471
8,0.23160513
8,0.2371259
8,0.22956492
8,0.23129052
8,0.23003906
8,0.24201153
8,0.2429198
8,0.27195144
8,0.256598
8,0.24352098
8,0.23398358
8,0.23543687
8,0.25172415
8,0.23711105
8,0.24902904
8,0.25238767
8,0.22411555
8,0.25727713
8,0.22973123
8,0.22702402
8,0.22004616
8,0.22138612
8,0.24066985
8,0.21944544
8,0.24228357
8,0.24063338
8,0.23791452
8,0.25567925
8,0.24899799
8,0.23667198
8,0.2457051
8,0.27369034
8,0.28091136
8,0.27370822
8,0.2603256
8,0.239139
8,0.2798747
8,0.25138304
8,0.26163468
8,0.25820675
8,0.29264882
8,0.26164955
8,0.24212262
8,0.25230825
8,0.26566005
8,0.24087928
8,0.30073294
8,0.2566026
8,0.255169
8,0.24574405
8,0.27079993
8,0.27248257
8,0.25302207
8,0.2645507
8,0.26202607
8,0.26849398
8,0.282298
8,0.25484288
8,0.2535077
8,0.26560977
8,0.25339574
8,0.24417913
8,0.28183198
8,0.25885186
8,0.27715504
8,0.26659203
8,0.2899353
8,0.26751798
8,0.25483537
8,0.29612884
8,0.2969055
8,0.24193983
8,0.28151163
8,0.23992047
8,0.2796646
8,0.285843
8,0.25905198
8,0.26219192
8,0.27531663
8,0.25881732
8,0.2626326
8,0.25751626
8,0.26512095
8,0.2766688
8,0.252424
8,0.2596873
8,0.26926345
8,0.27524006
8,0.26982367
8,0.25570118
8,0.24576965
8,0.267582
8,0.2678058
8,0.27169773
8,0.24914402
8,0.29678664
8,0.26547047
8,0.27234918
8,0.29200408
8,0.2681203
8,0.25637406
8,0.2684695
8,0.24916527
8,0.26673758
8,0.26174533
8,0.26266885
8,0.2776262
8,0.3160866
8,0.28432852
8,0.29504752
8,0.266146
8,0.27729836
8,0.26574153
8,0.23921382
8,0.25176316
8,0.25740555
8,0.23316124
8,0.27809277
8,0.284859
8,0.2567559
8,0.25461796
8,0.25419334
8,0.23055145
8,0.30450922
8,0.27660835
8,0.26815695
8,0.2882126
8,0.26455197
8,0.26480883
8,0.28716177
8,0.28591692
8,0.30267406
8,0.29365236
8,0.2757777
8,0.2629004
8,0.2811769
8,0.26115307
8,0.26682264
8,0.24552013
8,0.23693705
8,0.25812697
8,0.27129447
8,0.28790376
8,0.2801603
8,0.2875519
8,0.27832574
8,0.24065846
8,0.2597533
8,0.266298
8,0.25935233
8,0.25817692
8,0.29574576
8,0.28309846
8,0.28797463
8,0.29570732
8,0.281966
8,0.26403373
8,0.2664153
8,0.2520266
8,0.25427213
8,0.26657566
8,0.2644983
8,0.25572172
8,0.3017142
8,0.25743228
8,0.26975763
8,0.27353162
8,0.26497042
8,0.281232
8,0.25330806
8,0.24876069
8,0.2734399
8,0.26556677
8,0.25615725
8,0.27621216
8,0.27785498
8,0.26520723
8,0.27192047
8,0.28588068
8,0.27309674
8,0.2707613
8,0.24212317
8,0.26599303
8,0.28045273
8,0.30673128
8,0.26705736
8,0.28182778
8,0.29656506
8,0.2508381
8,0.2544247
8,0.22523461
8,0.28732014
8,0.25010467
8,0.2617455
8,0.24978885
8,0.26862973
8,0.25786072
8,0.25449163
8,0.27198628
8,0.2966718
8,0.27558944
8,0.25591165
8,0.25982535
8,0.25853202
8,0.2729862
8,0.26546943
8,0.23534569
8,0.25742662
8,0.24255824
8,0.24797538
8,0.23723567
8,0.2534833
8,0.24779844
8,0.24684149
8,0.26152062
8,0.2558971
8,0.25682366
8,0.23688656
8,0.270523
8,0.24205978
8,0.2433195
8,0.279594
8,0.2411055
8,0.2573455
8,0.25388515
8,0.22596948
8,0.22428745
8,0.23908055
8,0.2241967
8,0.21226604
8,0.23108548
8,0.26331046
8,0.2594876
8,0.24304952
8,0.27439606
8,0.26837692
8,0.26488894
8,0.2812553
8,0.26429462
8,0.23165964
8,0.25213447
8,0.24532595
8,0.21782361
8,0.21960859
8,0.2064573
8,0.22852206
8,0.22642884
8,0.22138058
8,0.2205481
8,0.28933913
8,0.25660563
8,0.25417292
8,0.2479912
8,0.24938692
8,0.3435578
8,0.29101944
8,0.2505031
8,0.23314312
8,0.28398293
8,0.2556251
8,0.20863786
8,0.22145976
8,0.23321536
8,0.22642069
8,0.21496949
8,0.22538227
8,0.24273226
8,0.24896485
8,0.2262726
8,0.25444868
8,0.24880782
8,0.21855438
8,0.24370581
8,0.26096898
8,0.22229114
8,0.25306168
8,0.2400716
8,0.23577578
8,0.2282899
8,0.22943404
8,0.1936222
8,0.19191861
8,0.2456874
8,0.20030788
8,0.19475892
8,0.21456191
8,0.23200952
8,0.2681567
8,0.21512693
8,0.24111164
8,0.25108838
8,0.27662218
8,0.239759
8,0.23230089
8,0.222303
8,0.2365247
8,0.21130224
8,0.26569197
8,0.21993269
8,0.20255005
8,0.23328756
8,0.20788069
8,0.23503491
8,0.21955004
8,0.26384503
8,0.26060742
8,0.24870035
8,0.2252636
8,0.26801467
8,0.265456
8,0.25754055
8,0.25085875
8,0.29099151
8,0.24344808
8,0.21635813
8,0.2343973
8,0.2289316
8,0.2168932
8,0.18883216
8,0.2247872
8,0.21687838
8,0.22039822
8,0.24342245
8,0.21969637
8,0.25895435
8,0.21185425
8,0.24528302
8,0.24599394
8,0.2237522
8,0.27345848
8,0.25405455
8,0.21830028
8,0.22820643
8,0.22903913
8,0.25791687
8,0.22817528
8,0.2160353
8,0.2198348
8,0.25347072
8,0.2310411
8,0.26547205
8,0.22801742
8,0.24352114
8,0.26505643
8,0.26173282
8,0.23027527
8,0.23792188
8,0.2387046
8,0.22847866
8,0.21958633
8,0.20655249
8,0.24858698
8,0.2423591
8,0.23840913
8,0.23283577
8,0.25519434
8,0.2288697
8,0.2436581
8,0.25390583
8,0.23452638
8,0.23974696
8,0.230637
8,0.21509308
8,0.23273617
8,0.22040932
8,0.22713664
8,0.22049558
8,0.20858654
8,0.21956635
8,0.21873981
8,0.20313951
8,0.21159318
8,0.20381925
8,0.25509873
8,0.20563814
8,0.23128201
8,0.20648913
8,0.20158356
8,0.20285435
8,0.2209863
8,0.18245189
8,0.21134469
8,0.24802862
8,0.25090355
8,0.2218383
8,0.24299002
8,0.23596236
8,0.28438526
8,0.21637869
8,0.21717563
8,0.23519471
8,0.23595512
8,0.23156899
8,0.20819561
8,0.2929722
8,0.21808963
8,0.21263513
8,0.22894391
8,0.28810173
8,0.21250151
8,0.2370156
8,0.19836059
8,0.25894594
