episode,td_error
2,0.88804847
2,0.75549376
2,0.6253766
2,0.5199777
2,0.46228924
2,0.39122677
2,0.36190242
2,0.34950614
2,0.3447904
2,0.34199715
2,0.34519652
2,0.3339963
2,0.31277487
2,0.31514484
2,0.3001931
2,0.28497756
2,0.29323238
2,0.2914274
2,0.30265915
2,0.2985742
2,0.27749425
2,0.27295193
2,0.25966048
2,0.24328399
2,0.22468406
2,0.22791249
2,0.20774056
2,0.2063244
2,0.20806229
2,0.19929418
2,0.19630204
2,0.20856999
2,0.18565214
2,0.17685793
2,0.17415951
2,0.16731727
2,0.15803134
2,0.15354107
2,0.1534057
2,0.15147446
2,0.14319071
2,0.14029267
2,0.14352979
2,0.13212031
2,0.12693392
2,0.121386304
2,0.11631034
2,0.123261444
2,0.12191278
2,0.115148894
2,0.11217101
2,0.111103155
2,0.10276253
2,0.10073918
2,0.1049135
2,0.09666109
2,0.09641345
2,0.09613958
2,0.09927535
2,0.101006955
2,0.09219023
2,0.09452199
2,0.092570186
2,0.09151238
2,0.09277828
2,0.09053476
2,0.092788525
2,0.0827321
2,0.08446621
2,0.0873248
2,0.08473217
2,0.08088279
2,0.08902998
2,0.07876995
2,0.07046418
2,0.08775559
2,0.080896795
2,0.07913077
2,0.069482744
2,0.074816644
2,0.07250184
2,0.06984568
2,0.07553375
2,0.07543396
2,0.06822918
2,0.070513986
2,0.07681607
2,0.06698127
2,0.067790315
2,0.06392017
2,0.06269656
2,0.067360446
2,0.06659452
2,0.06523885
2,0.07001559
2,0.06515008
2,0.06385882
2,0.06646788
2,0.06723396
2,0.067257956
2,0.06873413
2,0.0623054
2,0.06568803
2,0.06969744
2,0.065241225
2,0.06896233
2,0.065477595
2,0.06481157
2,0.058229625
2,0.05614789
2,0.059185393
2,0.06188348
2,0.063166864
2,0.06403321
2,0.05685258
2,0.061259
2,0.064834505
2,0.07073143
2,0.055288974
2,0.06583607
2,0.061482154
2,0.060670435
2,0.0660349
2,0.052584097
2,0.05466875
2,0.05774514
2,0.057709504
2,0.054044835
2,0.05565522
2,0.058507
2,0.059232354
2,0.057652354
2,0.05867379
2,0.058060803
2,0.054679014
2,0.059575237
2,0.05065707
2,0.056378573
2,0.05828408
2,0.051858008
2,0.054013737
2,0.056693297
2,0.055633765
2,0.059022427
2,0.054877624
2,0.057995737
2,0.05905748
2,0.057181057
2,0.059592128
2,0.057394937
2,0.05873339
2,0.05782646
2,0.0545505
2,0.055030033
2,0.053533792
2,0.059452668
2,0.05566878
2,0.049924176
2,0.052168526
2,0.054575704
2,0.052135807
2,0.050429385
2,0.057459198
2,0.058628313
2,0.050882272
2,0.051694483
2,0.056419153
2,0.052775167
2,0.058489017
2,0.05767229
