episode,td_error
7,3.2061708
7,3.0244002
7,2.948957
7,2.7131662
7,2.3949387
7,2.5411587
7,2.289775
7,2.294264
7,2.13385
7,2.1316123
7,2.049271
7,1.9225104
7,1.8052418
7,1.7409816
7,1.6545646
7,1.5868187
7,1.4740608
7,1.384576
7,1.37887
7,1.2839131
7,1.2353055
7,1.1824636
7,1.1135948
7,0.9835278
7,0.995476
7,0.8354074
7,0.8908156
7,0.7762581
7,0.7705493
7,0.72476935
7,0.6539454
7,0.61021537
7,0.6303709
7,0.6236696
7,0.690192
7,0.55048025
7,0.5706704
7,0.5300113
7,0.54267716
7,0.54888976
7,0.59406716
7,0.5327037
7,0.49951074
7,0.48452383
7,0.50260454
7,0.47041214
7,0.50205064
7,0.46380645
7,0.45911595
7,0.47787526
7,0.48087993
7,0.475441
7,0.47111955
7,0.42114353
7,0.43001392
7,0.3938752
7,0.4160843
7,0.39108697
7,0.41527122
7,0.37629664
7,0.36920595
7,0.38165563
7,0.35504746
7,0.3268666
7,0.37615693
7,0.34425306
7,0.32651156
7,0.31234586
7,0.3400168
7,0.34810042
7,0.30091196
7,0.29564872
7,0.3300714
7,0.32563245
7,0.33530602
7,0.33137733
7,0.34600556
7,0.38777065
7,0.3196102
7,0.33105284
7,0.34825996
7,0.3056518
7,0.3260728
7,0.3294868
7,0.3310029
7,0.348225
7,0.28001273
7,0.32219183
7,0.28609812
7,0.3219503
7,0.30178908
7,0.32044536
7,0.24093576
7,0.2918573
7,0.3464196
7,0.29568568
7,0.3112936
7,0.30370218
7,0.2998591
7,0.32794672
7,0.27220085
7,0.30054793
7,0.28260505
7,0.28062665
7,0.31375763
7,0.2765137
7,0.24245021
7,0.23132193
7,0.2574197
7,0.2301887
7,0.28016824
7,0.26460186
7,0.2777151
7,0.2459507
7,0.28896055
7,0.27704644
7,0.2426343
7,0.2761468
7,0.23570311
7,0.24278975
7,0.2815259
7,0.2673821
7,0.27921775
7,0.29634792
7,0.28480822
7,0.25177434
7,0.26785827
7,0.2644328
7,0.34018385
7,0.30149984
7,0.34898412
7,0.280909
7,0.29015744
7,0.26833576
7,0.29156053
7,0.2605725
7,0.2701336
7,0.2855134
7,0.24768002
7,0.27077046
7,0.24687445
7,0.29109275
7,0.30078435
7,0.2665967
7,0.2956933
7,0.28693324
7,0.23456469
7,0.28707877
7,0.27855676
7,0.23709023
7,0.2670915
7,0.28512135
7,0.31341845
7,0.27876028
7,0.30928648
7,0.2896633
7,0.34274048
7,0.29295012
7,0.27767313
7,0.3327217
7,0.30188125
7,0.29611742
7,0.29472548
7,0.27923906
7,0.334063
7,0.32279497
7,0.30328688
7,0.35129535
7,0.3142644
7,0.33428174
7,0.32846546
7,0.3223908
7,0.287936
7,0.3193608
7,0.3255802
7,0.31389683
7,0.2820545
7,0.30155814
7,0.31072408
7,0.3089387
7,0.30660576
7,0.2717198
7,0.31062835
7,0.30205864
7,0.29930833
7,0.3342347
7,0.34557414
7,0.35135072
7,0.33033645
7,0.38401395
7,0.33231205
7,0.31664205
7,0.32556903
7,0.33613145
7,0.3439711
7,0.32204568
7,0.32088876
7,0.34378317
7,0.30873293
7,0.31692243
7,0.30609596
7,0.33093974
7,0.327205
7,0.32319427
7,0.31342876
7,0.3382342
7,0.3385545
7,0.33687463
7,0.32217276
7,0.3396147
7,0.32977402
7,0.32584864
7,0.32804802
7,0.33595565
7,0.3487495
7,0.30342877
7,0.34065154
7,0.36764026
7,0.32030666
7,0.3547824
7,0.31147304
7,0.3444017
7,0.3297814
7,0.33730376
