episode,td_error
8,3.442541
8,3.3145432
8,3.237122
8,3.0706534
8,2.817659
8,2.7398486
8,2.6189685
8,2.5703247
8,2.381003
8,2.3210232
8,2.122082
8,2.080787
8,2.0158515
8,1.8855462
8,1.7867383
8,1.75203
8,1.6600468
8,1.5421822
8,1.5124266
8,1.3992214
8,1.3162237
8,1.2628198
8,1.1681821
8,1.0926578
8,0.9979774
8,0.94625646
8,0.8454019
8,0.8257795
8,0.81080854
8,0.69468117
8,0.6213846
8,0.5876861
8,0.5269976
8,0.43523222
8,0.40944877
8,0.4115339
8,0.440449
8,0.3852413
8,0.427827
8,0.3877527
8,0.4525081
8,0.46503335
8,0.391702
8,0.41367915
8,0.38089192
8,0.35274786
8,0.39037102
8,0.41879785
8,0.38754106
8,0.36405864
8,0.41977656
8,0.4284844
8,0.43013087
8,0.38962698
8,0.3824882
8,0.3815062
8,0.38053286
8,0.36390945
8,0.39691934
8,0.41609955
8,0.3480392
8,0.32026306
8,0.3429696
8,0.33517605
8,0.33532482
8,0.3480786
8,0.31538895
8,0.31079015
8,0.330482
8,0.31511486
8,0.29642823
8,0.27992082
8,0.25667885
8,0.27728045
8,0.27863485
8,0.2719832
8,0.27040392
8,0.250104
8,0.26924875
8,0.27155373
8,0.26662055
8,0.25978848
8,0.256941
8,0.26887724
8,0.27108854
8,0.26464322
8,0.25017938
8,0.24300945
8,0.23707142
8,0.25419483
8,0.2614774
8,0.24416675
8,0.23984772
8,0.24850617
8,0.24113938
8,0.2551552
8,0.25265157
8,0.24005271
8,0.23386921
8,0.27947903
8,0.23227051
8,0.22558549
8,0.20008077
8,0.2593856
8,0.23129565
8,0.23761262
8,0.21319169
8,0.22955042
8,0.21511929
8,0.23651665
8,0.2383383
8,0.22302979
8,0.22713739
8,0.20014158
8,0.22735888
8,0.21009809
8,0.20754059
8,0.20361125
8,0.20374146
8,0.20570546
8,0.2029606
8,0.207468
8,0.19586278
8,0.21226189
8,0.21438871
8,0.19636346
8,0.21380782
8,0.20373276
8,0.21432976
8,0.2059254
8,0.19834757
8,0.19592883
8,0.19455583
8,0.19238646
8,0.22031099
8,0.18650259
8,0.21330664
8,0.17533627
8,0.20677957
8,0.23656952
8,0.18462661
8,0.2165315
8,0.21540624
8,0.1921401
8,0.18391317
8,0.18214631
8,0.18802616
8,0.18947771
8,0.18242879
8,0.19066487
8,0.18760233
8,0.21099767
8,0.20129019
8,0.218163
8,0.20245592
8,0.24098952
8,0.20205107
8,0.18696558
8,0.2399294
8,0.22420128
8,0.21692622
8,0.21262667
8,0.22269401
8,0.22113675
8,0.21577397
8,0.22592513
8,0.2309094
8,0.20642348
8,0.209358
8,0.24698476
8,0.2130684
8,0.22484598
8,0.22798169
8,0.21445735
8,0.19709596
8,0.1943684
8,0.19648781
8,0.20256814
8,0.23007584
8,0.20250869
8,0.23505774
8,0.20968568
8,0.20518467
8,0.20270984
8,0.19996753
8,0.2105739
8,0.24211195
8,0.20717633
8,0.21515226
8,0.2266761
8,0.23002389
8,0.22947112
8,0.23935331
8,0.22336757
